TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,AUS,BIH,BOB,BP5,BPI,CNG,COL,CPA,CPR,DC,DC2,DCI,DOK,DOL,DUN,JEN,KMV,KOS,KPK,KRA,LMC,LYN,MAS,MB,MOR,NOL,OMY,PEQ,PGH,PIG,POM,PTS,REI,REW,ROG,RPI,RT,RTB,RTH,RTP,RTR,SAG,SE,SEL,SPW,STH,TMR,TW,WIL,WLK,WOB,WOL
1288,22.84,54.42,18.87,41.0,3.97,13.42,16.84,24.71,13.06,23.68,12.0,15.16,6.19,3.81,20.16,22.84,53.23,17.9,37.87,4.94,15.35,16.19,23.35,10.61,22.52,12.0,14.42,7.65,4.71,20.06,225.22222222222223,211.6,210.66666666666666,179.0,209.33333333333334,245.6,201.6,258.0,207.0,219.5,239.06666666666666,239.33333333333334,236.6315789473684,216.06666666666666,248.92857142857142,237.92307692307693,197.23529411764707,199.83333333333334,209.16666666666666,210.8181818181818,249.22222222222223,241.58333333333334,216.42105263157896,213.375,222.05263157894737,202.13333333333333,230.2,246.75,200.31578947368422,225.57894736842104,235.73684210526315,279.2857142857143,247.45454545454547,187.5,188.0,216.0,244.4,213.0,223.83333333333334,176.42105263157896,213.3125,221.27777777777777,209.33333333333334,207.27272727272728,184.0,219.25,200.31578947368422,179.75,216.93333333333334,211.13333333333333,206.27272727272728,207.16666666666666
1290,23.5,57.97,17.12,38.28,6.38,19.69,14.94,22.47,12.25,25.44,12.28,17.34,7.09,2.84,22.78,25.03,57.59,19.22,39.41,5.81,18.19,18.91,27.16,11.25,26.25,13.72,15.09,7.84,4.44,19.19,291.77777777777777,282.6,264.6,280.0,259.0,299.26666666666665,262.6666666666667,310.0,315.0,252.875,270.8666666666667,302.06666666666666,303.7368421052632,288.93333333333334,317.85714285714283,287.0,302.4117647058824,291.0,299.3333333333333,301.1818181818182,297.0,325.5833333333333,302.57894736842104,287.5625,312.3157894736842,256.73333333333335,282.93333333333334,311.75,278.2105263157895,305.2105263157895,312.1578947368421,312.85714285714283,302.0,266.625,258.7,217.5,301.0,265.26666666666665,308.1666666666667,278.5263157894737,216.5,294.55555555555554,285.6111111111111,278.09090909090907,249.0,285.0833333333333,297.3157894736842,218.41666666666666,287.0,258.46666666666664,281.54545454545456,279.0833333333333
1291,21.53,51.41,16.84,36.97,4.69,14.44,12.88,18.94,9.53,22.47,11.81,14.84,5.84,3.5,19.25,23.44,54.97,18.19,38.88,5.25,16.09,14.25,21.16,12.69,23.22,12.69,13.59,6.66,3.12,18.38,276.22222222222223,275.7,287.2,294.0,263.44444444444446,275.6,271.3333333333333,299.0,256.0,240.375,251.8,255.73333333333332,242.26315789473685,281.8666666666667,278.2857142857143,263.2307692307692,272.2352941176471,271.0,250.38888888888889,263.45454545454544,262.0,265.4166666666667,240.8421052631579,270.1875,232.6315789473684,268.26666666666665,260.73333333333335,285.25,258.0,272.7894736842105,266.42105263157896,228.42857142857142,272.0,262.75,266.8,252.5,280.0,293.06666666666666,260.0,249.6315789473684,256.25,268.6666666666667,266.27777777777777,267.45454545454544,254.5,267.4166666666667,254.0,262.5,275.46666666666664,249.53333333333333,260.54545454545456,258.9166666666667
1292,22.61,53.16,17.42,37.97,5.19,15.19,18.23,25.65,12.03,22.58,10.48,15.32,8.65,3.61,23.74,20.9,48.58,15.03,31.9,5.87,16.68,19.26,27.94,10.19,22.71,11.03,16.68,6.52,3.74,21.87,198.88888888888889,226.6,209.6,246.0,209.44444444444446,205.53333333333333,216.26666666666668,180.0,216.0,187.125,170.33333333333334,177.93333333333334,187.52631578947367,227.53333333333333,191.42857142857142,214.69230769230768,198.76470588235293,190.5,194.33333333333334,210.45454545454547,193.55555555555554,206.75,207.94736842105263,220.75,200.1578947368421,204.4,191.6,179.0,210.3684210526316,179.0,196.94736842105263,194.0,176.72727272727272,207.625,197.9,201.8125,178.86666666666667,211.2,195.5,205.0,203.5625,202.83333333333334,215.22222222222223,200.1818181818182,192.75,185.25,208.52631578947367,244.16666666666666,212.0,206.4,207.27272727272728,209.0
1293,22.24,49.52,16.21,33.52,6.03,16.0,16.38,22.97,10.66,21.1,13.24,14.0,7.48,2.83,18.79,21.24,48.62,16.38,34.72,4.86,13.9,13.62,19.69,9.48,20.17,10.83,15.03,5.79,2.66,20.1,155.44444444444446,107.1,128.6,102.0,109.44444444444444,143.53333333333333,113.26666666666667,122.0,108.0,127.5,121.6,110.2,135.3684210526316,104.86666666666666,111.5,137.30769230769232,103.29411764705883,86.0,126.61111111111111,115.36363636363636,118.44444444444444,153.33333333333334,118.15789473684211,122.9375,97.15789473684211,88.4,147.73333333333332,131.5,106.57894736842105,93.78947368421052,118.73684210526316,138.14285714285714,138.72727272727272,96.5,82.3,101.0,112.2,101.13333333333334,125.33333333333333,101.52631578947368,100.4375,117.0,103.55555555555556,120.9090909090909,65.75,117.83333333333333,109.6842105263158,148.0,115.0,114.26666666666667,116.0909090909091,99.33333333333333
1294,22.48,52.76,14.52,32.0,7.97,20.76,18.1,23.45,11.79,23.79,11.59,14.48,5.79,1.9,19.45,21.38,51.45,13.83,29.9,7.55,21.55,16.34,22.97,9.48,21.21,12.62,13.66,6.38,3.21,20.72,138.33333333333334,184.3,157.13333333333333,173.0,159.11111111111111,124.26666666666667,187.86666666666667,113.0,145.0,134.875,120.8,160.0,140.52631578947367,168.8,150.35714285714286,124.46153846153847,146.94117647058823,113.5,168.0,175.8181818181818,114.22222222222223,159.5,153.21052631578948,186.625,156.42105263157896,158.66666666666666,115.33333333333333,114.0,182.42105263157896,152.73684210526315,131.57894736842104,127.14285714285714,114.81818181818181,147.5,130.5,160.5625,143.8,165.86666666666667,171.08333333333334,166.10526315789474,160.4375,156.77777777777777,184.11111111111111,162.72727272727272,121.75,113.16666666666667,160.6315789473684,236.16666666666666,180.6,144.8,173.36363636363637,159.91666666666666
1295,26.37,57.15,20.93,42.3,5.44,14.85,15.78,22.74,11.81,23.85,13.11,13.04,5.56,2.44,19.63,25.41,57.04,20.22,41.81,5.19,15.22,16.0,21.89,10.78,22.3,11.48,12.7,5.56,4.52,19.3,148.11111111111111,192.9,183.6,215.0,224.88888888888889,145.46666666666667,203.93333333333334,174.0,188.0,232.0,155.0,191.33333333333334,151.73684210526315,181.2,177.57142857142858,169.69230769230768,183.64705882352942,174.83333333333334,201.16666666666666,224.72727272727272,158.22222222222223,148.08333333333334,181.10526315789474,209.875,197.94736842105263,189.73333333333332,154.4,164.25,203.05263157894737,173.42105263157896,171.6315789473684,172.71428571428572,156.63636363636363,229.25,203.3,192.3125,179.33333333333334,194.53333333333333,211.58333333333334,208.52631578947367,195.4375,159.72222222222223,181.55555555555554,226.0909090909091,229.0,191.5,181.52631578947367,258.5833333333333,209.66666666666666,181.26666666666668,228.0,209.66666666666666
1296,23.66,56.21,17.97,38.55,5.69,17.66,15.07,21.66,11.24,25.24,12.07,14.31,5.34,2.48,20.34,25.41,57.21,19.03,38.97,6.38,18.24,16.66,24.59,10.66,25.21,12.72,11.66,6.83,3.31,20.1,262.8888888888889,273.7,271.1333333333333,255.0,292.8888888888889,266.06666666666666,280.73333333333335,251.0,287.0,290.875,260.3333333333333,260.06666666666666,264.89473684210526,275.2,248.0,274.15384615384613,268.52941176470586,300.1666666666667,277.55555555555554,279.3636363636364,254.77777777777777,256.1666666666667,265.94736842105266,269.5,271.0,287.4,266.85714285714283,257.5,276.2105263157895,282.57894736842104,260.7894736842105,253.85714285714286,269.8181818181818,294.625,289.1,277.3125,285.6666666666667,278.6666666666667,262.75,285.6842105263158,275.1875,273.44444444444446,277.8333333333333,271.6363636363636,306.75,264.4166666666667,267.3157894736842,237.83333333333334,277.8666666666667,275.4,279.6363636363636,281.8333333333333
1298,22.33,56.57,14.63,30.8,7.7,25.77,15.6,21.9,8.4,22.7,12.3,14.97,8.97,2.4,20.67,24.77,55.5,17.53,34.57,7.23,20.93,16.3,23.17,11.63,29.3,15.4,18.57,6.8,3.17,20.33,304.8888888888889,300.8,311.8,324.0,308.0,297.93333333333334,304.53333333333336,303.0,297.0,287.25,287.26666666666665,285.6666666666667,288.3157894736842,297.1333333333333,276.7857142857143,280.7692307692308,302.2352941176471,304.0,308.6111111111111,298.1818181818182,289.8888888888889,296.75,290.1578947368421,302.9375,283.2105263157895,277.73333333333335,295.2,291.5,298.6842105263158,274.89473684210526,288.1578947368421,280.85714285714283,307.3636363636364,288.625,290.7,305.375,301.8,312.3333333333333,297.4166666666667,289.6842105263158,303.375,299.3888888888889,293.55555555555554,303.90909090909093,290.0,308.25,289.4736842105263,322.6666666666667,301.53333333333336,292.53333333333336,302.54545454545456,291.9166666666667
1299,23.59,55.72,16.97,35.86,6.62,19.86,16.1,23.9,11.31,24.21,11.69,14.76,6.21,4.14,16.97,26.97,63.76,17.93,37.9,9.03,25.86,12.72,17.38,15.1,24.86,14.59,13.45,7.72,4.62,20.07,292.77777777777777,251.6,254.93333333333334,221.0,252.0,310.2,233.6,296.0,258.0,258.25,271.53333333333336,289.73333333333335,299.7894736842105,247.26666666666668,307.57142857142856,287.2307692307692,256.29411764705884,254.83333333333334,277.3888888888889,256.0,299.6666666666667,310.0833333333333,272.42105263157896,224.0,312.89473684210526,237.53333333333333,285.4,288.75,244.26315789473685,306.6842105263158,298.36842105263156,302.57142857142856,306.3636363636364,239.625,243.3,202.875,272.1333333333333,215.06666666666666,259.75,254.31578947368422,201.125,262.77777777777777,228.33333333333334,253.63636363636363,242.0,250.25,251.21052631578948,222.0,228.73333333333332,236.73333333333332,255.45454545454547,236.91666666666666
1300,22.69,52.23,16.08,33.42,6.62,18.81,13.96,19.62,9.58,21.27,10.92,15.46,6.88,2.81,21.04,24.19,53.35,18.08,34.35,6.12,19.0,16.46,22.88,11.5,23.19,13.15,14.69,5.85,3.23,17.88,290.77777777777777,277.6,274.73333333333335,264.0,260.6666666666667,280.6,275.93333333333334,309.0,322.0,214.25,301.2,308.6666666666667,310.6842105263158,268.6,310.64285714285717,307.15384615384613,285.70588235294116,275.0,306.3888888888889,288.1818181818182,294.1111111111111,276.6666666666667,308.42105263157896,287.6875,318.6842105263158,273.06666666666666,300.0,294.25,295.1578947368421,310.10526315789474,302.05263157894734,310.7142857142857,291.0,255.375,260.1,260.25,270.73333333333335,239.46666666666667,309.75,302.10526315789474,262.75,284.44444444444446,273.72222222222223,291.3636363636364,254.25,295.4166666666667,288.1578947368421,253.16666666666666,287.3333333333333,277.4,280.72727272727275,261.8333333333333
1301,25.77,58.65,21.29,45.0,4.48,13.65,14.65,21.1,12.9,24.26,14.26,12.13,6.16,4.45,17.19,25.45,60.06,20.19,43.65,5.26,16.42,14.29,19.42,13.13,23.48,11.68,11.61,6.23,4.45,17.19,84.44444444444444,87.8,77.93333333333334,100.0,99.0,93.46666666666667,88.33333333333333,81.0,87.0,118.0,92.93333333333334,85.46666666666667,86.26315789473684,84.26666666666667,80.35714285714286,90.61538461538461,88.6470588235294,115.0,81.83333333333333,83.18181818181819,101.0,102.66666666666667,77.15789473684211,73.375,73.52631578947368,100.73333333333333,84.86666666666666,86.75,77.0,78.52631578947368,74.36842105263158,105.14285714285714,90.0909090909091,96.875,114.0,87.5,88.06666666666666,81.13333333333334,75.91666666666667,99.15789473684211,85.9375,80.44444444444444,72.61111111111111,85.9090909090909,122.75,92.41666666666667,75.84210526315789,82.33333333333333,75.53333333333333,93.13333333333334,89.81818181818181,92.0
1304,24.39,52.48,19.16,36.23,5.23,16.26,12.94,18.48,9.32,26.13,13.19,13.39,6.48,3.68,17.16,20.42,52.87,13.39,31.74,7.03,21.13,12.13,18.1,9.58,22.1,10.74,13.19,6.29,3.16,17.39,54.22222222222222,62.3,51.93333333333333,67.0,72.77777777777777,56.53333333333333,65.2,52.0,54.0,67.25,65.86666666666666,67.6,58.0,62.333333333333336,56.142857142857146,65.23076923076923,68.6470588235294,60.666666666666664,64.11111111111111,56.90909090909091,60.333333333333336,57.916666666666664,74.21052631578948,60.75,57.68421052631579,79.93333333333334,73.73333333333333,52.0,71.15789473684211,76.0,51.73684210526316,54.142857142857146,53.36363636363637,54.875,61.4,101.9375,57.46666666666667,64.0,51.5,78.21052631578948,99.9375,65.16666666666667,80.27777777777777,58.72727272727273,67.5,68.08333333333333,78.36842105263158,57.5,57.8,76.6,58.63636363636363,76.83333333333333
1305,23.55,55.65,16.87,36.48,6.68,19.16,16.13,23.71,12.13,24.48,11.23,14.26,4.77,3.58,20.32,24.39,57.0,18.32,39.45,6.06,17.55,16.61,23.35,11.65,23.74,12.61,12.29,6.19,2.84,20.35,174.66666666666666,236.5,215.13333333333333,273.0,216.11111111111111,164.53333333333333,248.46666666666667,144.0,172.0,170.125,174.66666666666666,141.86666666666667,152.1578947368421,231.06666666666666,130.64285714285714,171.84615384615384,206.0,201.83333333333334,168.72222222222223,216.0909090909091,164.55555555555554,198.66666666666666,183.94736842105263,229.25,167.6315789473684,258.6,176.73333333333332,143.5,216.47368421052633,138.0,178.6315789473684,186.42857142857142,185.27272727272728,227.75,235.8,238.125,191.33333333333334,250.4,192.83333333333334,223.52631578947367,238.4375,194.55555555555554,227.94444444444446,205.72727272727272,214.0,183.08333333333334,209.52631578947367,149.41666666666666,222.86666666666667,234.4,220.36363636363637,230.91666666666666
1306,20.0,53.97,13.66,32.0,6.34,21.97,11.24,18.41,12.03,23.17,9.62,12.0,4.24,3.07,18.34,21.38,52.03,16.0,35.93,5.38,16.1,13.21,19.62,10.55,25.97,8.76,11.9,5.45,3.17,17.93,270.6666666666667,249.0,268.8,277.0,268.44444444444446,266.73333333333335,240.6,295.0,310.0,273.5,268.8,275.3333333333333,269.1578947368421,255.4,292.07142857142856,273.9230769230769,248.76470588235293,265.0,272.94444444444446,259.72727272727275,263.8888888888889,228.58333333333334,258.4736842105263,253.9375,257.1578947368421,241.6,261.26666666666665,284.0,253.05263157894737,274.94736842105266,260.10526315789474,240.0,266.27272727272725,261.5,258.5,239.875,276.4,266.3333333333333,269.3333333333333,221.1578947368421,241.9375,257.94444444444446,243.83333333333334,274.09090909090907,263.0,291.4166666666667,245.89473684210526,251.91666666666666,253.4,240.06666666666666,260.1818181818182,245.41666666666666
1307,25.06,54.78,18.66,36.5,6.41,18.28,16.84,23.59,11.78,25.53,15.25,13.44,6.03,3.31,19.19,23.25,55.19,16.62,35.59,6.62,19.59,13.16,19.72,9.91,21.31,12.78,13.0,6.09,3.09,21.03,58.77777777777778,69.9,65.53333333333333,76.0,77.22222222222223,56.666666666666664,68.6,44.0,60.0,71.5,64.13333333333334,43.13333333333333,52.36842105263158,64.33333333333333,46.5,57.46153846153846,42.23529411764706,73.33333333333333,51.0,77.45454545454545,49.22222222222222,61.583333333333336,58.0,74.4375,50.10526315789474,65.4,73.06666666666666,46.5,59.0,53.63157894736842,56.31578947368421,45.285714285714285,57.72727272727273,77.125,80.2,73.9375,70.4,65.8,69.25,60.421052631578945,72.4375,54.94444444444444,60.666666666666664,70.27272727272727,87.75,58.416666666666664,56.26315789473684,71.5,68.6,67.73333333333333,75.36363636363636,69.41666666666667
1308,23.71,53.52,18.29,37.06,5.42,16.45,17.84,26.32,11.13,22.94,12.16,14.74,6.39,3.58,18.58,25.42,56.32,19.19,37.48,6.23,18.84,14.16,20.87,11.29,23.03,13.52,14.9,6.58,2.97,20.68,154.0,165.7,160.06666666666666,152.0,150.44444444444446,143.06666666666666,187.6,123.0,137.0,124.75,155.2,109.8,135.26315789473685,168.2,134.14285714285714,140.23076923076923,158.7058823529412,153.0,130.55555555555554,159.0909090909091,135.88888888888889,206.33333333333334,154.6315789473684,178.9375,117.05263157894737,198.93333333333334,151.66666666666666,127.75,166.52631578947367,124.89473684210526,149.47368421052633,170.85714285714286,144.0909090909091,174.125,166.5,166.75,140.0,179.53333333333333,147.08333333333334,172.42105263157896,168.0625,163.72222222222223,179.83333333333334,149.9090909090909,161.0,142.08333333333334,167.6315789473684,166.66666666666666,172.06666666666666,186.26666666666668,163.0,176.58333333333334
1310,20.72,55.66,15.28,35.91,5.44,19.75,14.56,22.06,11.59,21.56,10.47,14.03,8.0,3.44,19.25,24.84,56.53,18.91,38.72,5.94,17.81,14.69,21.72,13.66,27.47,14.84,15.5,7.47,3.97,19.34,316.0,290.7,311.4,304.0,296.22222222222223,310.46666666666664,293.3333333333333,304.0,234.0,305.75,299.8666666666667,273.0,270.42105263157896,294.2,285.07142857142856,299.6923076923077,293.1764705882353,319.0,276.44444444444446,282.27272727272725,310.22222222222223,315.25,261.1578947368421,283.125,268.94736842105266,295.8,308.6666666666667,306.25,258.42105263157896,262.94736842105266,285.1578947368421,291.0,311.09090909090907,302.125,309.5,286.125,319.6,317.3333333333333,286.0,268.7368421052632,287.1875,284.77777777777777,265.8333333333333,291.27272727272725,303.5,300.3333333333333,272.7368421052632,283.5,279.26666666666665,296.6666666666667,284.1818181818182,283.6666666666667
1311,21.25,50.12,14.79,30.08,6.46,20.04,13.08,18.75,8.67,19.54,12.79,12.42,7.04,1.08,18.96,21.25,46.67,16.08,31.33,5.17,15.33,15.58,21.75,9.62,23.38,11.75,15.42,5.83,3.0,18.21,172.77777777777777,214.6,192.8,211.0,224.88888888888889,177.06666666666666,210.6,206.0,260.0,230.25,145.53333333333333,205.33333333333334,186.8421052631579,196.86666666666667,209.35714285714286,189.15384615384616,210.1764705882353,204.33333333333334,213.16666666666666,225.72727272727272,198.11111111111111,185.41666666666666,202.42105263157896,209.625,202.8421052631579,193.0,165.07142857142858,220.25,215.94736842105263,181.0,191.1578947368421,225.71428571428572,152.36363636363637,214.75,200.2,144.875,157.0,172.6,213.58333333333334,222.21052631578948,146.0625,184.94444444444446,199.16666666666666,215.63636363636363,214.75,187.91666666666666,194.57894736842104,160.25,202.26666666666668,184.2,227.0,204.0
1312,24.12,57.85,16.92,37.58,7.19,20.27,11.92,19.19,10.77,24.54,12.04,13.23,5.54,3.46,21.46,23.35,53.77,16.58,34.69,6.77,19.08,17.42,25.04,9.77,26.46,14.04,13.38,5.62,4.12,17.04,317.3333333333333,321.7,321.4,303.0,294.3333333333333,317.73333333333335,319.0,316.0,311.0,284.375,323.6666666666667,325.3333333333333,323.4736842105263,317.4,320.5,319.0769230769231,306.47058823529414,257.0,331.05555555555554,321.3636363636364,309.44444444444446,303.25,328.7368421052632,328.75,330.3157894736842,305.6666666666667,314.3333333333333,311.75,330.10526315789474,325.63157894736844,322.1578947368421,322.14285714285717,316.54545454545456,283.625,285.5,325.6875,300.26666666666665,303.0,326.5833333333333,319.6842105263158,325.8125,330.05555555555554,331.6111111111111,326.90909090909093,280.25,326.3333333333333,327.6842105263158,302.5833333333333,329.06666666666666,311.4,318.45454545454544,323.1666666666667
1313,24.44,55.97,18.94,38.03,5.5,17.94,15.56,22.97,11.34,24.38,12.88,16.09,6.38,5.72,21.69,24.72,57.22,18.66,40.56,6.06,16.66,19.19,27.38,12.34,23.84,12.12,13.03,6.75,3.12,19.09,312.6666666666667,304.9,308.8,333.0,305.0,302.93333333333334,305.06666666666666,297.0,320.0,281.875,286.2,299.46666666666664,300.7368421052632,306.1333333333333,313.57142857142856,298.0769230769231,314.5882352941176,281.3333333333333,297.1111111111111,300.90909090909093,286.1111111111111,310.3333333333333,300.36842105263156,306.8125,282.7894736842105,295.1333333333333,299.93333333333334,301.0,305.2105263157895,275.3157894736842,298.7894736842105,298.85714285714283,306.54545454545456,292.625,292.7,302.5,314.6666666666667,315.4,300.75,293.36842105263156,301.9375,300.3333333333333,293.5,301.8181818181818,273.5,303.0833333333333,292.2631578947368,321.75,296.93333333333334,292.0,297.09090909090907,289.0833333333333
1314,27.91,62.09,22.67,46.36,5.24,15.73,15.61,23.55,14.18,28.33,15.33,13.52,6.12,5.33,16.24,25.27,62.52,18.15,40.76,7.12,21.76,10.09,15.52,12.03,23.97,12.55,14.18,7.48,2.97,20.18,26.666666666666668,27.4,19.866666666666667,38.0,15.666666666666666,18.2,27.466666666666665,11.0,18.0,19.625,22.6,24.6,19.736842105263158,24.866666666666667,24.857142857142858,16.53846153846154,36.411764705882355,16.0,33.111111111111114,24.545454545454547,17.555555555555557,25.25,28.57894736842105,28.125,38.78947368421053,40.06666666666667,20.6,12.0,26.68421052631579,20.526315789473685,17.894736842105264,19.857142857142858,16.454545454545453,19.875,21.8,19.375,21.133333333333333,24.4,24.083333333333332,33.578947368421055,19.5,21.944444444444443,28.5,20.454545454545453,14.5,18.916666666666668,33.31578947368421,34.666666666666664,28.666666666666668,21.866666666666667,24.363636363636363,28.25
1315,22.62,53.93,16.45,35.76,6.17,18.17,15.79,23.76,10.28,25.14,12.03,14.59,6.17,3.76,20.28,23.86,55.34,17.72,38.0,6.14,17.34,16.24,23.17,9.97,25.38,12.52,13.9,6.9,2.9,20.86,311.22222222222223,289.4,298.93333333333334,265.0,270.22222222222223,302.53333333333336,288.1333333333333,302.0,296.0,269.625,306.6,317.73333333333335,310.2105263157895,285.0,308.2142857142857,297.53846153846155,282.6470588235294,234.66666666666666,303.77777777777777,294.3636363636364,289.22222222222223,290.3333333333333,306.89473684210526,297.0,322.42105263157896,279.26666666666665,303.1333333333333,292.25,306.2105263157895,335.5263157894737,319.1578947368421,304.85714285714283,300.6363636363636,264.25,244.8,302.6875,280.1333333333333,265.8,296.5833333333333,284.5263157894737,301.125,313.05555555555554,310.5,289.0,237.0,284.0833333333333,309.0,309.5833333333333,297.8,290.6666666666667,291.27272727272725,293.5
1316,22.29,51.21,16.32,33.09,5.97,18.12,14.38,21.76,10.29,21.68,11.88,16.74,5.91,3.12,20.5,25.47,58.26,20.24,42.0,5.24,16.26,15.32,22.94,14.76,22.56,12.5,14.65,7.29,4.15,19.79,236.0,199.4,205.8,237.0,211.0,239.13333333333333,197.4,242.0,221.0,188.0,212.06666666666666,245.2,250.21052631578948,210.86666666666667,246.14285714285714,212.76923076923077,234.1764705882353,252.0,226.77777777777777,206.0,242.22222222222223,295.75,212.1578947368421,190.5625,255.10526315789474,191.0,211.66666666666666,238.0,198.78947368421052,247.52631578947367,248.52631578947367,260.42857142857144,242.54545454545453,211.375,221.2,141.4375,233.2,205.2,214.58333333333334,210.94736842105263,142.625,216.38888888888889,189.83333333333334,203.0,213.25,213.5,202.78947368421052,136.25,196.93333333333334,184.86666666666667,200.36363636363637,196.16666666666666
1317,25.23,52.48,19.97,38.42,5.26,14.06,19.81,26.26,9.58,25.55,12.26,13.42,4.03,2.26,18.29,25.97,58.74,20.23,41.45,5.74,17.29,14.26,21.0,11.03,21.48,12.58,11.06,6.35,3.29,21.77,165.88888888888889,117.4,131.26666666666668,103.0,148.88888888888889,175.53333333333333,105.93333333333334,164.0,210.0,156.625,151.06666666666666,150.53333333333333,167.78947368421052,118.0,160.71428571428572,163.15384615384616,112.17647058823529,112.5,144.44444444444446,140.1818181818182,172.11111111111111,182.66666666666666,154.26315789473685,132.375,148.42105263157896,91.6,163.93333333333334,188.75,120.15789473684211,149.10526315789474,156.0,201.0,166.8181818181818,131.75,103.8,114.0,135.0,101.46666666666667,150.25,100.21052631578948,112.75,147.0,128.22222222222223,142.1818181818182,115.5,144.0,138.52631578947367,174.08333333333334,125.53333333333333,140.33333333333334,133.9090909090909,127.91666666666667
1318,23.19,51.94,16.97,35.52,6.23,16.42,13.97,18.61,9.48,19.45,13.77,12.48,6.81,2.26,19.19,24.23,51.1,18.0,35.29,6.23,15.81,15.74,21.9,10.84,21.94,13.65,12.55,6.42,4.16,17.29,181.22222222222223,205.0,195.06666666666666,244.0,191.66666666666666,191.0,208.26666666666668,190.0,165.0,208.75,184.66666666666666,173.6,173.10526315789474,211.93333333333334,171.0,218.23076923076923,212.2941176470588,219.5,175.44444444444446,192.54545454545453,204.77777777777777,196.33333333333334,161.8421052631579,181.6875,154.57894736842104,241.26666666666668,189.8,194.5,165.3684210526316,158.3684210526316,184.6315789473684,171.57142857142858,197.36363636363637,215.25,246.5,168.75,208.6,223.06666666666666,185.5,192.6315789473684,169.125,173.66666666666666,168.5,198.45454545454547,218.5,214.0,169.6315789473684,165.5,177.86666666666667,199.93333333333334,196.8181818181818,204.66666666666666
1319,26.17,54.03,19.72,38.83,6.45,15.21,11.83,17.55,9.45,23.83,16.83,13.21,5.86,3.97,19.1,22.93,55.21,16.9,36.93,6.03,18.28,14.07,19.93,11.45,21.62,11.59,12.62,5.76,3.34,17.14,125.55555555555556,155.0,155.2,175.0,182.22222222222223,113.53333333333333,172.93333333333334,126.0,173.0,179.0,115.8,158.73333333333332,134.3684210526316,139.8,158.71428571428572,121.3076923076923,189.47058823529412,126.16666666666667,191.44444444444446,186.45454545454547,119.88888888888889,130.25,157.94736842105263,185.5,196.57894736842104,132.53333333333333,103.6923076923077,140.25,190.83333333333334,146.0,141.47368421052633,113.85714285714286,106.45454545454545,173.0,144.6,153.5,143.42857142857142,164.5,174.91666666666666,165.47368421052633,152.0625,138.94444444444446,164.16666666666666,188.72727272727272,147.25,144.33333333333334,151.21052631578948,205.91666666666666,186.73333333333332,135.4,187.63636363636363,156.91666666666666
1320,21.16,49.68,13.94,28.55,7.23,21.13,13.32,17.58,7.61,21.23,10.39,9.26,4.97,1.77,17.06,21.68,47.84,15.32,31.42,6.35,16.42,11.39,16.16,7.9,23.19,11.81,12.03,3.94,2.65,18.16,108.33333333333333,91.1,92.26666666666667,92.0,91.33333333333333,112.4,90.0,100.0,67.0,97.625,96.46666666666667,73.26666666666667,99.36842105263158,83.6,80.64285714285714,109.23076923076923,77.47058823529412,90.16666666666667,79.33333333333333,95.18181818181819,113.0,101.33333333333333,84.73684210526316,100.5,82.15789473684211,113.26666666666667,107.13333333333334,113.0,80.73684210526316,91.89473684210526,102.42105263157895,100.28571428571429,107.36363636363636,96.375,87.6,84.25,86.8,82.4,92.41666666666667,96.47368421052632,83.5,101.83333333333333,97.11111111111111,92.27272727272727,91.5,103.41666666666667,98.0,101.25,89.4,102.06666666666666,91.18181818181819,90.66666666666667
1321,24.94,55.26,15.84,31.06,9.1,24.19,12.65,17.45,8.74,20.84,16.45,9.84,6.71,3.23,17.42,24.19,51.61,18.35,34.97,5.84,16.65,13.65,19.52,9.45,24.1,13.81,12.58,5.06,3.52,17.45,52.77777777777778,57.4,65.13333333333334,70.0,72.88888888888889,52.0,62.93333333333333,67.0,50.0,93.875,53.733333333333334,60.46666666666667,54.05263157894737,53.2,60.714285714285715,55.07692307692308,62.294117647058826,76.66666666666667,62.888888888888886,59.72727272727273,58.0,56.916666666666664,51.05263157894737,51.75,52.1578947368421,60.2,54.714285714285715,56.75,61.89473684210526,62.10526315789474,54.473684210526315,54.57142857142857,49.72727272727273,76.625,84.3,75.3125,74.46666666666667,64.86666666666666,48.916666666666664,66.6842105263158,75.1875,57.888888888888886,63.611111111111114,63.0,101.0,56.416666666666664,49.73684210526316,70.08333333333333,53.0,50.8,64.54545454545455,69.66666666666667
