TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,7OT,ARG,BBT,BIH,BLS,BUR,BWE,CNG,COL,COX,DAV,DC2,DCI,DDB,DII,DOK,DOL,DUN,EBP,ESR,FAS,FMG,FSH,HAS,JJK,JNG,KPI,KPK,KRA,LAB,LMC,LOG,MAS,MMG,MOR,PGH,PIG,POM,PRR,REW,RPI,RT,RTH,RTP,SAG,SEL,SFX,SGR,SMN,SMS,SP,SPR,SPW,STH,STM,TPR,TRK,TRP,WIL,WLK,WMV,WOB,WOL,YAG,ZAM
1277,28.58,56.73,20.18,36.39,8.39,20.33,15.42,20.55,11.06,29.79,19.33,13.18,4.09,7.36,18.06,22.3,60.94,15.03,39.12,7.27,21.82,12.91,17.82,10.91,19.55,12.21,9.97,6.03,2.45,19.85,14.142857142857142,4.642857142857143,6.625,8.444444444444445,3.9166666666666665,5.4,6.277777777777778,4.714285714285714,9.266666666666667,4.142857142857143,4.071428571428571,5.625,6.928571428571429,9.0,5.055555555555555,4.277777777777778,6.333333333333333,3.090909090909091,6.5,7.454545454545454,5.3125,5.153846153846154,9.1875,5.857142857142857,4.2,15.6,16.428571428571427,8.375,8.11111111111111,3.6666666666666665,3.8,4.066666666666666,9.777777777777779,3.5,5.722222222222222,11.61111111111111,3.8333333333333335,5.0,4.1875,5.571428571428571,16.857142857142858,5.0,4.714285714285714,22.444444444444443,4.222222222222222,8.0,5.285714285714286,9.23076923076923,15.733333333333333,5.166666666666667,4.181818181818182,10.142857142857142,5.0,5.615384615384615,8.666666666666666,5.571428571428571,4.055555555555555,3.611111111111111,18.4375,4.266666666666667,5.0,8.88888888888889,9.571428571428571,10.5625,7.833333333333333
1278,26.56,61.59,19.75,41.91,6.81,19.69,15.22,21.62,11.59,26.56,14.59,11.03,5.66,5.09,15.47,27.38,62.5,19.0,40.16,8.38,22.34,11.94,16.94,11.09,27.09,15.69,11.38,5.53,4.75,18.62,138.57142857142858,79.28571428571429,77.4375,75.44444444444444,73.91666666666667,76.93333333333334,76.61111111111111,90.28571428571429,77.8,82.57142857142857,74.85714285714286,110.75,103.42857142857143,99.0,59.55555555555556,51.05555555555556,67.0,78.27272727272727,58.44444444444444,81.0909090909091,63.8125,73.46153846153847,62.6,77.78571428571429,115.8,116.8,100.0,73.75,87.88888888888889,115.66666666666667,84.3,79.4,70.61111111111111,58.375,51.833333333333336,67.38888888888889,78.27777777777777,65.83333333333333,74.5,112.71428571428571,101.07142857142857,72.875,68.5,78.16666666666667,52.44444444444444,74.42857142857143,115.0,85.53846153846153,71.46666666666667,91.0,64.0909090909091,90.42857142857143,177.0,84.76923076923077,113.33333333333333,100.71428571428571,65.11111111111111,47.55555555555556,60.9375,68.66666666666667,85.77777777777777,94.55555555555556,87.0,70.1875,66.0
1279,26.28,62.47,18.44,37.84,7.84,24.62,15.41,21.09,12.34,25.59,14.62,11.41,6.25,4.09,19.03,26.62,60.41,17.62,36.62,9.0,23.78,15.88,22.28,11.31,27.12,16.59,12.41,5.62,3.62,19.12,132.14285714285714,119.78571428571429,107.5625,104.0,93.5,91.86666666666666,82.66666666666667,87.85714285714286,115.26666666666667,94.0,95.85714285714286,114.625,87.28571428571429,121.0,91.0,75.22222222222223,124.4,88.36363636363636,85.27777777777777,117.36363636363636,96.375,90.0,74.93333333333334,84.28571428571429,113.0,139.4,78.28571428571429,93.3125,85.88888888888889,134.33333333333334,88.8,112.6,93.88888888888889,81.5625,75.61111111111111,91.11111111111111,84.05555555555556,81.33333333333333,84.0625,113.14285714285714,125.0,79.1875,88.14285714285714,100.66666666666667,85.0,97.78571428571429,103.28571428571429,90.53846153846153,88.6,99.91666666666667,87.54545454545455,90.28571428571429,185.0,116.3076923076923,94.0,91.85714285714286,84.11111111111111,76.61111111111111,66.1875,95.86666666666666,91.0,96.11111111111111,136.35714285714286,88.5,100.44444444444444
1280,26.84,57.81,20.19,36.06,6.66,21.75,12.72,18.62,10.62,25.16,13.0,13.31,6.69,5.28,17.09,24.09,57.62,16.62,35.12,7.47,22.5,12.41,17.97,11.0,23.16,11.72,13.78,5.44,3.03,16.81,83.14285714285714,60.142857142857146,77.1875,49.0,69.08333333333333,60.733333333333334,69.66666666666667,58.857142857142854,49.2,70.28571428571429,61.857142857142854,71.125,63.5,130.0,61.166666666666664,64.33333333333333,51.0,52.0,72.16666666666667,55.0,46.5625,56.15384615384615,64.875,64.5,49.2,57.7,61.57142857142857,68.0625,46.22222222222222,57.333333333333336,70.4,82.93333333333334,60.94444444444444,68.0625,75.83333333333333,59.388888888888886,71.16666666666667,65.05555555555556,77.5,39.0,65.14285714285714,71.9375,50.57142857142857,64.38888888888889,74.72222222222223,52.92857142857143,38.142857142857146,65.38461538461539,48.46666666666667,62.75,70.45454545454545,52.857142857142854,72.0,85.07692307692308,53.0,61.42857142857143,62.27777777777778,67.0,58.0625,59.93333333333333,56.55555555555556,48.888888888888886,46.07142857142857,67.875,93.38888888888889
1281,24.35,53.48,14.81,29.13,9.55,24.35,15.23,20.42,9.77,26.94,13.68,14.03,5.1,4.16,17.9,24.26,59.52,17.26,37.94,7.0,21.58,12.77,17.52,10.61,21.97,11.32,10.9,6.39,3.52,19.32,39.142857142857146,38.5,49.8125,45.0,34.5,43.0,41.05555555555556,35.42857142857143,32.733333333333334,36.714285714285715,37.57142857142857,47.125,55.785714285714285,35.0,32.666666666666664,39.611111111111114,45.8,45.36363636363637,46.5,50.81818181818182,40.0625,34.38461538461539,48.9375,30.428571428571427,41.4,36.5,31.142857142857142,50.4375,41.666666666666664,60.333333333333336,46.7,47.13333333333333,53.22222222222222,32.625,45.55555555555556,46.77777777777778,41.22222222222222,47.166666666666664,33.3125,49.0,28.214285714285715,34.3125,38.92857142857143,70.22222222222223,40.55555555555556,33.57142857142857,62.0,45.53846153846154,26.733333333333334,36.583333333333336,41.18181818181818,36.57142857142857,68.0,38.69230769230769,26.333333333333332,45.0,34.77777777777778,37.05555555555556,62.1875,47.93333333333333,36.111111111111114,40.666666666666664,38.07142857142857,49.625,37.666666666666664
1282,22.72,56.76,13.93,30.52,8.79,26.24,13.97,19.55,7.86,22.86,10.45,13.03,5.69,2.59,21.66,26.66,57.48,19.62,37.97,7.03,19.52,17.03,24.45,11.52,29.03,14.0,14.31,5.41,3.66,18.14,255.14285714285714,291.57142857142856,263.25,216.55555555555554,290.3333333333333,285.6666666666667,273.6666666666667,297.42857142857144,281.46666666666664,297.85714285714283,284.07142857142856,299.25,289.64285714285717,318.0,256.55555555555554,277.72222222222223,284.8666666666667,295.72727272727275,298.1666666666667,303.1818181818182,280.5,276.84615384615387,278.06666666666666,278.07142857142856,277.6,295.1,280.2857142857143,281.375,285.55555555555554,284.0,297.3,283.3333333333333,263.3333333333333,271.375,311.77777777777777,261.22222222222223,280.44444444444446,280.1111111111111,250.0,296.85714285714283,247.5,247.125,273.2142857142857,255.77777777777777,293.0,281.64285714285717,318.0,286.6923076923077,285.2,292.0,303.3636363636364,294.0,280.0,287.7692307692308,273.6666666666667,310.2857142857143,282.44444444444446,291.77777777777777,249.5,278.6,286.0,279.0,283.7857142857143,286.75,260.8333333333333
1283,25.56,58.97,18.5,37.5,7.06,21.47,11.59,16.09,11.78,26.56,12.72,11.56,4.5,3.91,17.62,23.72,57.34,16.62,36.16,7.09,21.19,12.62,17.44,9.25,23.75,11.59,9.81,5.41,3.19,16.38,102.0,94.14285714285714,77.6875,87.0,98.75,89.6,109.61111111111111,112.85714285714286,93.2,113.57142857142857,93.57142857142857,101.625,146.85714285714286,133.0,106.05555555555556,99.94444444444444,102.93333333333334,122.45454545454545,92.22222222222223,124.36363636363636,102.8125,91.61538461538461,112.93333333333334,106.5,127.8,107.9,106.28571428571429,103.5,116.66666666666667,113.66666666666667,89.2,87.73333333333333,106.5,96.25,134.22222222222223,111.0,143.44444444444446,92.05555555555556,76.25,145.71428571428572,101.14285714285714,99.8125,101.5,118.55555555555556,93.27777777777777,97.78571428571429,174.85714285714286,99.23076923076923,108.73333333333333,103.66666666666667,98.0909090909091,109.0,138.0,81.46153846153847,98.66666666666667,105.57142857142857,95.88888888888889,108.22222222222223,123.25,90.73333333333333,109.44444444444444,109.88888888888889,93.92857142857143,108.0,94.77777777777777
1284,25.39,55.42,18.19,36.9,7.19,18.52,17.39,24.45,8.9,27.06,12.87,15.29,6.35,2.35,21.77,25.19,58.23,15.77,31.61,9.42,26.61,16.71,24.19,9.94,24.58,13.39,13.42,6.81,3.87,21.19,191.57142857142858,204.92857142857142,183.25,220.77777777777777,170.58333333333334,183.8,177.0,172.57142857142858,224.53333333333333,185.14285714285714,173.71428571428572,174.0,176.64285714285714,198.0,183.22222222222223,167.16666666666666,220.8,203.45454545454547,170.61111111111111,239.1818181818182,208.0625,202.15384615384616,145.86666666666667,189.07142857142858,236.4,274.9,212.28571428571428,179.625,233.66666666666666,212.33333333333334,158.4,156.46666666666667,186.27777777777777,168.375,136.0,188.05555555555554,137.27777777777777,165.05555555555554,167.1875,262.7142857142857,180.64285714285714,159.6875,203.78571428571428,172.33333333333334,150.16666666666666,217.07142857142858,173.28571428571428,195.76923076923077,238.2,184.16666666666666,160.0909090909091,179.57142857142858,241.0,202.07692307692307,179.33333333333334,177.85714285714286,167.0,149.66666666666666,177.8125,177.53333333333333,210.11111111111111,258.8888888888889,211.57142857142858,150.3125,144.72222222222223
1285,28.0,59.48,22.48,43.32,5.52,16.16,16.55,23.13,11.94,25.45,12.81,12.35,7.77,3.35,21.06,23.19,54.39,17.0,36.84,6.19,17.55,16.23,22.45,9.13,23.19,10.1,15.03,5.0,3.81,19.87,102.57142857142857,122.64285714285714,100.8125,98.33333333333333,87.16666666666667,127.6,120.55555555555556,84.28571428571429,126.93333333333334,95.14285714285714,106.78571428571429,67.625,111.0,88.0,121.16666666666667,124.0,107.2,96.0909090909091,141.22222222222223,98.63636363636364,142.125,123.53846153846153,132.86666666666667,77.57142857142857,86.2,95.2,109.28571428571429,131.0625,98.88888888888889,76.66666666666667,92.0,129.73333333333332,114.0,131.25,150.44444444444446,136.38888888888889,122.88888888888889,108.05555555555556,117.8125,83.14285714285714,126.28571428571429,138.375,136.5,143.22222222222223,133.61111111111111,116.35714285714286,89.71428571428571,121.15384615384616,130.86666666666667,88.66666666666667,109.54545454545455,82.71428571428571,43.0,78.0,62.333333333333336,87.14285714285714,115.77777777777777,140.66666666666666,136.0625,135.46666666666667,93.77777777777777,94.11111111111111,122.85714285714286,104.5625,131.44444444444446
1286,24.73,59.73,17.07,37.03,7.67,22.7,17.1,23.27,11.1,24.43,11.93,12.37,5.4,2.03,20.1,28.27,58.6,20.5,36.73,7.77,21.87,15.1,21.3,9.4,27.6,13.17,13.33,5.77,3.4,20.57,280.2857142857143,227.64285714285714,219.875,205.77777777777777,247.16666666666666,253.93333333333334,238.11111111111111,261.57142857142856,207.33333333333334,258.57142857142856,250.85714285714286,262.875,255.35714285714286,246.0,217.05555555555554,232.66666666666666,205.06666666666666,254.9090909090909,224.27777777777777,230.27272727272728,221.1875,205.92307692307693,252.8,258.0,252.6,222.4,256.42857142857144,231.875,223.88888888888889,252.0,253.5,249.0,216.66666666666666,239.5,254.16666666666666,212.44444444444446,257.6666666666667,227.88888888888889,240.125,248.14285714285714,211.0,253.0625,220.0,220.44444444444446,242.33333333333334,214.21428571428572,284.2857142857143,258.46153846153845,230.66666666666666,242.58333333333334,259.6363636363636,265.85714285714283,277.0,220.07692307692307,271.6666666666667,267.2857142857143,237.5,228.83333333333334,209.5,238.2,245.0,227.11111111111111,194.92857142857142,246.125,250.66666666666666
1287,23.7,56.3,16.81,34.67,6.89,21.63,14.41,20.67,11.22,23.19,11.3,15.59,5.81,2.74,21.07,26.78,55.78,18.74,33.44,8.04,22.33,15.85,22.81,9.93,24.81,16.19,14.07,6.74,3.74,19.59,291.85714285714283,281.35714285714283,262.3125,289.6666666666667,285.4166666666667,269.93333333333334,274.0,291.0,295.1333333333333,282.42857142857144,280.0,271.625,275.14285714285717,288.0,271.05555555555554,272.5,286.73333333333335,302.90909090909093,291.55555555555554,294.72727272727275,293.875,279.3076923076923,285.93333333333334,281.64285714285717,309.8,309.9,286.0,270.9375,301.6666666666667,315.0,297.8,257.4,262.94444444444446,308.625,303.77777777777777,275.55555555555554,279.3888888888889,272.3888888888889,270.875,312.2857142857143,269.07142857142856,281.6875,281.7142857142857,272.3888888888889,280.6111111111111,292.42857142857144,277.42857142857144,275.61538461538464,280.0,287.3333333333333,280.1818181818182,295.14285714285717,305.0,264.0,272.6666666666667,263.7142857142857,279.72222222222223,288.05555555555554,261.875,265.0,298.3333333333333,300.1111111111111,281.7142857142857,270.75,285.6111111111111
1288,25.41,60.79,20.45,45.55,4.97,15.24,17.28,23.76,13.34,24.38,12.45,13.62,7.24,2.79,20.07,25.9,57.34,18.14,35.0,7.76,22.34,16.69,23.48,10.79,25.79,14.69,14.9,6.03,3.76,21.34,329.42857142857144,307.57142857142856,286.8125,306.22222222222223,323.0833333333333,303.06666666666666,322.8888888888889,325.2857142857143,300.8,332.7142857142857,311.57142857142856,302.25,322.85714285714283,304.0,299.94444444444446,320.44444444444446,300.06666666666666,319.72727272727275,311.3888888888889,302.27272727272725,314.375,302.38461538461536,324.6,316.7857142857143,325.4,309.3,331.0,320.5,324.6666666666667,316.6666666666667,322.1,309.3333333333333,311.22222222222223,328.625,307.3888888888889,309.3333333333333,313.5,305.3333333333333,284.125,313.2857142857143,278.07142857142856,318.625,310.57142857142856,296.22222222222223,324.8888888888889,306.92857142857144,329.42857142857144,313.7692307692308,296.2,305.4166666666667,327.0,326.0,308.0,280.6923076923077,324.6666666666667,325.14285714285717,310.8333333333333,317.94444444444446,317.6875,310.6,328.55555555555554,320.1111111111111,272.0,322.75,301.5
1290,23.69,61.84,18.34,44.09,5.34,17.75,12.12,17.97,12.34,23.22,10.22,13.19,5.81,1.75,20.56,26.94,56.97,18.34,33.62,8.59,23.34,15.66,22.34,10.88,28.94,15.28,13.94,6.06,5.34,17.38,350.14285714285717,348.85714285714283,348.4375,348.0,345.5,348.06666666666666,347.77777777777777,345.2857142857143,345.53333333333336,347.57142857142856,348.57142857142856,348.0,345.35714285714283,347.0,347.27777777777777,347.44444444444446,347.93333333333334,348.3636363636364,349.3333333333333,342.54545454545456,348.75,348.2307692307692,345.73333333333335,346.2142857142857,349.4,349.7,349.2857142857143,346.5625,349.77777777777777,345.6666666666667,340.8,345.26666666666665,346.77777777777777,345.75,349.05555555555554,344.5,341.8333333333333,349.72222222222223,346.1875,349.14285714285717,338.07142857142856,346.6875,349.92857142857144,342.44444444444446,347.8333333333333,347.2857142857143,346.14285714285717,349.2307692307692,343.6,346.9166666666667,347.6363636363636,346.0,349.0,347.2307692307692,347.6666666666667,345.7142857142857,349.22222222222223,348.8333333333333,347.0,347.8,349.1111111111111,350.6666666666667,344.85714285714283,345.5625,345.8888888888889
1291,25.07,55.47,15.23,29.13,9.83,26.33,11.73,16.13,6.7,21.67,13.9,10.93,6.8,3.93,15.1,26.33,58.17,18.83,36.47,7.5,21.7,11.63,15.9,11.87,25.93,13.63,13.63,5.87,2.5,16.47,269.0,272.14285714285717,257.1875,250.55555555555554,274.0833333333333,289.2,258.72222222222223,256.0,256.93333333333334,259.2857142857143,283.7857142857143,238.875,240.78571428571428,200.0,264.22222222222223,279.94444444444446,251.73333333333332,233.0909090909091,267.77777777777777,244.45454545454547,277.125,267.53846153846155,266.93333333333334,269.2857142857143,231.4,200.0,257.57142857142856,246.125,247.11111111111111,209.0,259.7,277.46666666666664,254.22222222222223,298.875,235.11111111111111,247.55555555555554,239.88888888888889,270.27777777777777,287.25,250.0,248.21428571428572,300.125,269.57142857142856,226.0,273.0,255.64285714285714,204.71428571428572,271.0,268.06666666666666,246.41666666666666,266.8181818181818,272.14285714285717,207.0,269.2307692307692,255.0,276.42857142857144,273.8888888888889,278.22222222222223,224.6875,280.2,256.3333333333333,244.11111111111111,229.42857142857142,258.375,285.1111111111111
1292,26.73,57.83,19.57,38.37,7.17,19.47,13.23,17.77,10.53,25.5,14.0,12.57,6.13,2.2,19.67,22.27,51.97,16.1,32.1,6.17,19.87,15.57,21.73,7.4,23.47,11.53,13.3,5.57,2.8,17.13,44.42857142857143,34.785714285714285,38.5625,46.333333333333336,57.0,52.53333333333333,53.22222222222222,56.285714285714285,39.86666666666667,62.57142857142857,50.0,34.25,50.857142857142854,49.0,53.833333333333336,60.611111111111114,39.666666666666664,54.09090909090909,54.0,37.0,55.0625,51.30769230769231,58.75,57.5,35.0,52.5,44.285714285714285,41.75,52.888888888888886,43.666666666666664,54.0,41.2,45.388888888888886,66.9375,65.88888888888889,47.111111111111114,55.833333333333336,60.888888888888886,46.5625,35.714285714285715,26.928571428571427,55.6875,63.142857142857146,30.22222222222222,61.833333333333336,52.5,46.714285714285715,36.38461538461539,63.8,42.583333333333336,60.36363636363637,54.0,23.0,39.84615384615385,68.66666666666667,40.142857142857146,65.88888888888889,66.55555555555556,49.3125,51.4,52.55555555555556,44.44444444444444,35.714285714285715,57.625,53.388888888888886
1293,26.9,56.34,18.52,33.97,8.38,22.38,15.21,20.9,10.52,26.28,14.34,11.72,6.59,3.03,17.41,23.66,57.17,17.38,36.79,6.28,20.38,12.45,17.24,9.83,21.83,9.83,12.34,5.31,3.31,17.72,55.285714285714285,70.42857142857143,69.0,84.55555555555556,78.75,75.8,90.44444444444444,78.85714285714286,84.6,82.57142857142857,77.71428571428571,50.0,112.64285714285714,39.0,105.77777777777777,107.27777777777777,88.66666666666667,93.36363636363636,94.44444444444444,81.45454545454545,81.375,86.23076923076923,114.46666666666667,74.92857142857143,58.0,76.7,81.57142857142857,95.3125,83.44444444444444,56.666666666666664,79.7,66.13333333333334,93.55555555555556,84.25,117.05555555555556,102.94444444444444,110.61111111111111,88.72222222222223,69.1875,54.285714285714285,96.28571428571429,85.375,85.64285714285714,108.5,102.11111111111111,87.21428571428571,80.42857142857143,78.53846153846153,80.4,73.66666666666667,91.9090909090909,76.42857142857143,25.0,61.53846153846154,91.0,69.28571428571429,96.22222222222223,89.55555555555556,138.0625,71.86666666666666,78.77777777777777,77.44444444444444,69.42857142857143,98.0625,69.5
1294,28.26,60.97,19.87,37.06,8.39,23.9,14.13,20.23,9.68,27.39,11.48,12.55,4.74,3.58,19.74,26.94,59.97,22.32,45.74,4.61,14.23,15.32,22.03,9.06,26.48,9.87,12.58,5.23,2.97,19.13,84.85714285714286,135.78571428571428,147.25,123.11111111111111,126.75,137.73333333333332,167.22222222222223,121.28571428571429,132.6,139.28571428571428,129.57142857142858,119.375,157.0,144.0,164.11111111111111,190.0,128.2,136.45454545454547,175.44444444444446,146.8181818181818,143.4375,147.53846153846155,190.46666666666667,129.64285714285714,132.8,125.0,124.0,157.25,141.22222222222223,112.33333333333333,136.1,143.66666666666666,163.05555555555554,143.1875,218.33333333333334,162.38888888888889,167.88888888888889,163.38888888888889,148.0,131.71428571428572,122.14285714285714,138.25,142.92857142857142,169.16666666666666,190.66666666666666,142.21428571428572,137.85714285714286,137.46153846153845,131.6,129.83333333333334,169.36363636363637,124.57142857142857,102.0,152.23076923076923,113.0,129.0,161.5,187.33333333333334,176.3125,152.66666666666666,140.33333333333334,137.0,124.92857142857143,155.9375,175.83333333333334
1295,25.24,55.41,16.21,30.9,9.03,24.52,12.72,16.86,7.45,26.28,12.52,12.66,4.31,2.28,17.79,25.38,58.28,18.34,38.34,7.03,19.93,14.72,19.52,8.86,25.0,10.76,9.93,6.03,2.76,16.34,207.14285714285714,154.35714285714286,164.3125,168.55555555555554,148.5,177.53333333333333,170.44444444444446,161.14285714285714,188.8,167.85714285714286,164.92857142857142,168.875,185.35714285714286,210.0,171.66666666666666,165.27777777777777,177.73333333333332,170.8181818181818,155.83333333333334,181.63636363636363,170.5625,170.84615384615384,163.93333333333334,142.0,216.6,185.8,206.0,171.8125,196.22222222222223,202.0,172.8,149.06666666666666,174.94444444444446,156.3125,208.77777777777777,177.44444444444446,167.66666666666666,163.77777777777777,157.0625,202.14285714285714,160.28571428571428,146.625,171.71428571428572,170.66666666666666,157.16666666666666,178.07142857142858,154.71428571428572,183.53846153846155,164.2,163.33333333333334,155.54545454545453,167.14285714285714,214.0,162.0,170.66666666666666,188.0,164.27777777777777,153.88888888888889,173.3125,164.53333333333333,184.33333333333334,190.66666666666666,165.07142857142858,152.375,184.33333333333334
1296,26.13,58.0,20.97,42.13,5.17,15.87,14.03,19.17,9.83,24.3,8.87,11.77,6.33,1.63,19.2,27.13,57.87,18.47,33.83,8.67,24.03,13.53,19.37,9.83,24.9,14.73,12.0,4.83,4.27,17.5,262.14285714285717,228.64285714285714,248.9375,227.44444444444446,243.08333333333334,246.66666666666666,225.0,245.57142857142858,216.73333333333332,252.57142857142858,240.85714285714286,248.25,245.42857142857142,236.0,237.38888888888889,225.66666666666666,236.93333333333334,212.0909090909091,251.38888888888889,240.0909090909091,217.5625,235.84615384615384,218.46666666666667,257.42857142857144,221.4,242.6,218.71428571428572,231.9375,214.77777777777777,253.66666666666666,259.8,247.2,235.33333333333334,243.4375,242.38888888888889,217.38888888888889,237.05555555555554,243.72222222222223,238.5,216.42857142857142,231.57142857142858,237.375,227.28571428571428,233.22222222222223,218.0,225.92857142857142,238.0,240.69230769230768,226.66666666666666,232.58333333333334,223.1818181818182,250.42857142857142,254.0,250.3846153846154,267.3333333333333,251.57142857142858,231.72222222222223,238.16666666666666,223.625,244.8,229.22222222222223,222.11111111111111,231.0,230.6875,218.22222222222223
1297,27.69,58.21,19.72,35.21,7.97,23.0,13.31,18.24,9.1,26.59,16.0,12.31,7.07,3.17,18.34,23.97,57.83,17.41,37.21,6.55,20.62,12.69,18.21,9.9,23.34,11.38,13.62,5.69,3.59,16.72,56.142857142857146,87.0,72.625,118.22222222222223,77.33333333333333,98.2,108.0,89.42857142857143,129.26666666666668,91.14285714285714,76.42857142857143,59.625,91.85714285714286,47.0,105.44444444444444,91.72222222222223,119.4,91.63636363636364,89.38888888888889,110.27272727272727,105.4375,115.84615384615384,94.0,97.5,112.0,105.4,133.28571428571428,89.875,129.77777777777777,90.66666666666667,77.0,57.86666666666667,113.72222222222223,85.4375,86.61111111111111,132.33333333333334,84.55555555555556,85.88888888888889,71.25,106.28571428571429,127.21428571428571,78.625,126.64285714285714,110.33333333333333,99.38888888888889,137.35714285714286,80.0,88.07692307692308,125.53333333333333,86.33333333333333,89.81818181818181,97.0,83.0,91.6923076923077,86.0,76.57142857142857,88.77777777777777,84.55555555555556,127.5625,88.33333333333333,103.55555555555556,121.55555555555556,119.5,89.0625,86.33333333333333
1298,23.58,53.84,17.39,34.65,6.19,19.19,14.03,19.48,10.58,23.81,13.45,14.19,6.32,1.26,17.52,23.42,51.39,15.58,30.1,7.84,21.29,12.42,17.45,6.81,22.81,12.65,14.23,6.52,3.74,18.84,169.0,191.57142857142858,190.3125,190.44444444444446,237.58333333333334,231.06666666666666,221.94444444444446,238.57142857142858,172.0,233.57142857142858,239.0,215.875,230.57142857142858,150.0,217.77777777777777,206.05555555555554,172.66666666666666,200.27272727272728,181.33333333333334,180.8181818181818,185.125,208.15384615384616,228.6,245.85714285714286,190.4,168.5,217.57142857142858,190.4375,204.22222222222223,172.66666666666666,225.4,207.26666666666668,197.61111111111111,252.5625,170.88888888888889,189.05555555555554,217.88888888888889,208.61111111111111,242.25,202.14285714285714,195.57142857142858,244.3125,209.35714285714286,178.0,214.66666666666666,197.0,215.57142857142858,215.3846153846154,186.66666666666666,203.83333333333334,224.9090909090909,228.71428571428572,153.0,228.76923076923077,251.0,246.28571428571428,228.61111111111111,199.61111111111111,213.375,213.33333333333334,215.33333333333334,207.33333333333334,175.42857142857142,234.0625,240.83333333333334
1299,26.0,56.62,19.88,36.31,6.12,20.31,15.38,21.53,9.62,25.34,14.88,13.88,5.78,2.31,18.0,27.5,59.81,20.81,39.47,6.69,20.34,12.81,18.75,10.5,24.31,13.94,12.94,5.88,3.06,19.59,291.2857142857143,224.71428571428572,251.5,236.11111111111111,279.8333333333333,259.3333333333333,282.8888888888889,297.57142857142856,219.0,297.57142857142856,270.35714285714283,264.0,320.42857142857144,276.0,271.27777777777777,331.27777777777777,240.6,275.8181818181818,306.6111111111111,225.0,234.5,259.61538461538464,321.3333333333333,303.92857142857144,236.4,180.9,245.85714285714286,260.625,239.88888888888889,225.33333333333334,268.7,248.26666666666668,282.72222222222223,289.875,310.5,253.22222222222223,316.1666666666667,304.77777777777777,266.125,216.42857142857142,200.85714285714286,260.875,262.7857142857143,257.3888888888889,308.3333333333333,249.07142857142858,320.7142857142857,256.53846153846155,223.33333333333334,260.8333333333333,310.0,307.14285714285717,200.0,227.15384615384616,301.3333333333333,268.57142857142856,304.8333333333333,298.72222222222223,312.6875,249.86666666666667,257.3333333333333,230.44444444444446,210.14285714285714,307.1875,281.6666666666667
1300,26.16,56.9,20.19,38.94,5.97,17.97,12.1,17.74,11.13,25.48,14.84,14.16,4.68,3.42,19.48,24.52,57.81,17.23,35.77,7.29,22.03,14.39,19.87,10.77,23.03,13.29,11.29,5.0,2.94,16.06,305.57142857142856,265.2142857142857,279.1875,286.22222222222223,293.6666666666667,291.73333333333335,288.6666666666667,304.85714285714283,298.6666666666667,306.42857142857144,293.64285714285717,281.25,282.5,271.0,288.1111111111111,300.1666666666667,287.53333333333336,284.8181818181818,219.05555555555554,281.8181818181818,288.5,315.7692307692308,263.6666666666667,312.2857142857143,297.2,230.9,302.42857142857144,260.9375,301.44444444444446,267.0,292.9,263.4,286.3888888888889,301.3125,318.94444444444446,299.22222222222223,268.44444444444446,296.6111111111111,296.6875,279.2857142857143,308.7142857142857,291.125,310.85714285714283,261.8888888888889,290.72222222222223,306.2857142857143,300.14285714285717,298.61538461538464,293.0,290.5,294.0,309.14285714285717,232.0,294.9230769230769,329.6666666666667,292.57142857142856,295.8888888888889,265.94444444444446,282.5625,286.4,298.6666666666667,287.8888888888889,286.07142857142856,271.6875,281.5
1301,29.28,62.28,21.41,41.12,7.88,21.16,14.78,21.12,12.19,23.5,16.16,12.19,7.5,3.81,18.16,27.5,59.19,21.5,40.19,6.0,19.0,13.47,19.31,11.03,24.06,13.91,15.0,6.22,4.03,18.03,95.85714285714286,60.857142857142854,64.3125,61.55555555555556,52.166666666666664,42.333333333333336,59.888888888888886,50.285714285714285,60.733333333333334,56.0,51.0,58.75,65.64285714285714,38.0,59.0,63.5,54.93333333333333,58.72727272727273,53.05555555555556,47.09090909090909,49.1875,58.38461538461539,58.9375,58.92857142857143,42.4,38.7,43.857142857142854,61.625,43.666666666666664,43.666666666666664,50.5,52.86666666666667,62.44444444444444,50.0625,63.55555555555556,67.33333333333333,68.0,69.11111111111111,70.6875,34.285714285714285,84.35714285714286,49.9375,46.5,70.88888888888889,59.111111111111114,57.714285714285715,40.0,54.84615384615385,46.53333333333333,61.25,56.36363636363637,41.42857142857143,57.0,71.3076923076923,47.333333333333336,41.0,61.888888888888886,74.11111111111111,71.9375,52.0,49.333333333333336,48.22222222222222,68.28571428571429,59.125,74.88888888888889
