TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,BBT,BIH,BNM,BOB,BUR,CNG,COL,CPA,CPR,CRO,DC,DOK,DOL,DUN,EBB,HAT,HKB,KOS,KPK,KRA,LMC,LYN,MAS,MB,MOR,POM,REI,REW,ROG,RT,RTB,RTH,SAG,SE,SEL,SFX,SPW,STH,TMR,TW,WIL,WLK,WOB,WOL
1266,26.5,57.72,20.81,40.84,5.69,16.88,17.25,23.94,11.81,24.0,16.84,13.25,8.81,3.5,17.88,23.88,58.78,17.78,39.81,6.09,18.97,12.38,18.28,13.62,22.5,13.91,16.66,7.22,4.09,20.16,20.333333333333332,13.88888888888889,11.133333333333333,12.428571428571429,19.166666666666668,14.7,10.375,14.125,38.875,14.0,10.2,15.555555555555555,14.071428571428571,14.4375,3.0,14.545454545454545,14.636363636363637,18.583333333333332,12.0625,13.714285714285714,14.5,10.0,16.31578947368421,15.3125,14.68421052631579,15.947368421052632,15.272727272727273,19.0,20.428571428571427,14.823529411764707,13.4,18.214285714285715,12.105263157894736,14.055555555555555,15.454545454545455,16.333333333333332,15.88888888888889,14.6,16.42105263157895,13.11111111111111,16.76923076923077,16.083333333333332,12.142857142857142,14.857142857142858
1267,25.24,58.36,19.73,40.0,5.52,18.36,13.55,22.06,15.39,24.15,12.73,13.06,6.09,3.94,20.09,24.06,54.09,19.15,38.58,4.91,15.52,14.15,21.7,10.24,22.33,12.52,12.33,6.52,2.94,19.82,82.33333333333333,56.888888888888886,54.93333333333333,60.857142857142854,68.75,73.3,80.125,66.625,66.875,104.0,68.6,68.05555555555556,65.5,84.875,63.0,71.18181818181819,57.72727272727273,69.33333333333333,76.3125,81.85714285714286,67.83333333333333,90.33333333333333,66.05263157894737,73.4375,68.05263157894737,69.57894736842105,79.0,84.57142857142857,82.57142857142857,67.6470588235294,66.0,61.0,69.84210526315789,68.22222222222223,69.18181818181819,86.5,70.88888888888889,73.6,70.73684210526316,100.11111111111111,63.92307692307692,75.58333333333333,80.71428571428571,59.714285714285715
1268,23.22,54.59,17.81,38.66,5.41,15.94,16.84,25.38,12.12,24.53,10.59,13.28,4.28,4.34,17.59,25.25,59.0,19.16,40.62,6.09,18.38,14.12,19.5,11.53,23.22,13.19,10.88,5.84,4.09,20.0,134.88888888888889,95.44444444444444,159.06666666666666,106.64285714285714,126.08333333333333,143.7,85.875,151.625,65.25,154.5,112.2,143.22222222222223,92.92857142857143,106.3125,184.0,69.27272727272727,101.0909090909091,103.83333333333333,92.3125,76.57142857142857,161.5,136.0,94.21052631578948,71.6875,93.63157894736842,128.42105263157896,153.45454545454547,84.71428571428571,93.57142857142857,137.7058823529412,81.4,87.71428571428571,122.78947368421052,78.16666666666667,81.36363636363636,102.83333333333333,101.77777777777777,112.6,101.10526315789474,129.66666666666666,72.46153846153847,128.16666666666666,79.57142857142857,92.21428571428571
1269,27.24,62.91,19.21,40.27,8.03,22.64,14.24,21.03,13.27,26.0,15.76,14.97,8.88,4.76,20.33,24.7,60.33,18.06,39.12,6.64,21.21,15.88,23.03,13.09,25.61,14.7,16.79,7.39,3.97,18.76,74.77777777777777,82.11111111111111,83.73333333333333,90.21428571428571,79.58333333333333,82.5,70.0,86.25,93.125,72.25,78.8,96.33333333333333,77.5,95.5,105.0,76.9090909090909,90.18181818181819,78.5,84.3125,80.0,96.08333333333333,81.0,92.63157894736842,90.625,161.68421052631578,111.63157894736842,85.45454545454545,66.71428571428571,58.42857142857143,89.23529411764706,82.6,89.21428571428571,96.84210526315789,89.27777777777777,77.36363636363636,94.33333333333333,75.66666666666667,79.8,94.05263157894737,56.666666666666664,83.0,76.91666666666667,76.28571428571429,79.0
1270,23.52,56.45,18.34,40.14,5.17,16.31,13.55,19.76,11.79,23.52,10.28,12.14,6.24,3.59,18.21,23.59,54.52,18.0,37.79,5.59,16.72,15.14,21.59,10.9,24.66,12.34,13.07,5.1,3.38,17.69,226.55555555555554,250.88888888888889,244.26666666666668,255.71428571428572,255.66666666666666,252.0,222.5,250.125,242.25,194.5,197.4,254.0,228.28571428571428,253.6875,264.0,220.72727272727272,279.0,215.58333333333334,260.3125,217.71428571428572,250.08333333333334,235.0,249.0,252.0625,259.2105263157895,257.7894736842105,236.63636363636363,223.28571428571428,234.57142857142858,239.58823529411765,224.33333333333334,258.14285714285717,250.1578947368421,229.16666666666666,248.36363636363637,170.0,214.0,233.8,237.26315789473685,232.66666666666666,247.76923076923077,237.25,214.71428571428572,218.14285714285714
1271,21.0,55.9,16.0,37.48,5.0,18.41,11.28,17.66,13.66,23.21,10.14,17.59,5.52,2.86,19.93,24.07,55.0,17.79,35.45,6.28,19.55,15.93,23.31,11.28,24.59,14.07,13.21,8.34,3.93,17.0,316.6666666666667,309.8888888888889,321.26666666666665,319.7142857142857,323.25,326.4,315.25,326.25,320.5,327.0,321.8,326.72222222222223,312.14285714285717,328.6875,327.5,310.72727272727275,315.1818181818182,299.5,310.1875,314.7142857142857,324.25,330.0,319.89473684210526,303.4375,336.57894736842104,332.5263157894737,316.6363636363636,317.0,311.2857142857143,302.2352941176471,305.8,310.5,319.7894736842105,301.6666666666667,319.45454545454544,329.1666666666667,309.0,328.0,303.63157894736844,256.44444444444446,307.0,321.3333333333333,315.2857142857143,306.2857142857143
1272,26.82,54.26,21.44,39.68,5.38,14.59,16.26,22.59,9.47,24.94,14.76,12.74,7.94,5.68,19.06,21.47,55.85,16.09,38.5,5.38,17.35,14.82,21.38,12.24,20.65,10.97,13.97,6.09,3.56,18.59,27.77777777777778,47.0,29.466666666666665,36.0,30.5,22.5,29.75,25.0,31.0,21.5,26.0,28.166666666666668,43.92857142857143,32.125,124.0,27.727272727272727,36.09090909090909,35.75,35.75,31.142857142857142,24.25,28.666666666666668,46.421052631578945,43.125,29.842105263157894,24.526315789473685,26.272727272727273,46.285714285714285,46.714285714285715,27.529411764705884,46.333333333333336,33.714285714285715,29.842105263157894,37.888888888888886,30.90909090909091,10.333333333333334,32.55555555555556,21.0,40.31578947368421,22.0,36.15384615384615,25.416666666666668,31.571428571428573,42.214285714285715
1273,23.75,51.34,16.91,32.41,6.84,18.94,13.72,19.56,10.28,23.72,13.34,15.0,6.84,4.84,19.31,21.16,54.28,15.22,34.91,5.94,19.38,14.66,21.91,12.75,20.19,9.94,13.84,7.88,2.97,18.81,82.44444444444444,114.55555555555556,94.53333333333333,116.85714285714286,117.83333333333333,94.8,116.25,94.125,173.75,97.75,112.2,110.05555555555556,96.85714285714286,138.4375,114.0,116.45454545454545,113.0,116.75,122.75,129.85714285714286,86.41666666666667,115.66666666666667,120.0,132.9375,175.21052631578948,127.05263157894737,115.72727272727273,129.57142857142858,101.42857142857143,106.88235294117646,118.93333333333334,128.64285714285714,110.6842105263158,121.83333333333333,123.0909090909091,124.66666666666667,103.22222222222223,101.1,119.42105263157895,123.0,130.76923076923077,107.83333333333333,125.57142857142857,100.35714285714286
1274,24.74,57.29,17.13,35.77,7.61,21.52,14.06,19.42,11.26,23.87,11.9,11.81,6.32,3.68,16.58,23.58,56.32,17.19,36.94,6.39,19.39,12.68,18.74,11.58,23.23,12.48,13.16,6.23,3.81,17.52,61.0,76.22222222222223,64.93333333333334,61.57142857142857,60.583333333333336,55.8,57.875,58.5,65.875,76.25,51.6,66.05555555555556,71.71428571428571,52.6875,93.0,53.81818181818182,72.18181818181819,78.83333333333333,60.125,55.714285714285715,66.25,53.666666666666664,60.68421052631579,63.25,41.05263157894737,50.36842105263158,60.18181818181818,64.14285714285714,77.71428571428571,65.82352941176471,63.333333333333336,62.07142857142857,64.57894736842105,66.05555555555556,58.0,42.833333333333336,77.44444444444444,57.5,65.26315789473684,64.22222222222223,65.07692307692308,53.333333333333336,55.0,76.57142857142857
1275,21.14,48.97,13.76,28.34,7.38,20.62,10.69,15.34,8.14,20.9,11.72,13.31,5.45,2.34,16.69,23.07,50.79,17.76,35.59,5.31,15.21,12.9,18.28,9.97,22.14,11.66,11.52,6.69,3.1,15.55,218.33333333333334,241.66666666666666,204.73333333333332,207.28571428571428,169.16666666666666,185.8,243.25,179.125,283.625,254.25,235.8,184.66666666666666,235.64285714285714,183.9375,246.0,249.8181818181818,208.9090909090909,243.91666666666666,197.1875,235.0,181.33333333333334,202.0,195.26315789473685,201.0625,176.57894736842104,179.89473684210526,187.72727272727272,262.57142857142856,262.0,181.76470588235293,232.2,203.0,183.73684210526315,209.88888888888889,214.1818181818182,191.5,260.22222222222223,197.9,193.10526315789474,266.0,210.15384615384616,200.83333333333334,234.28571428571428,236.35714285714286
1276,23.88,52.09,15.75,29.06,8.12,23.03,10.88,15.06,8.5,22.09,12.75,10.94,4.97,2.09,15.75,22.5,52.34,16.44,35.03,6.06,17.31,11.19,15.69,9.88,21.72,11.22,12.44,5.56,2.53,15.97,29.22222222222222,26.444444444444443,26.666666666666668,24.571428571428573,22.083333333333332,34.2,20.125,35.75,13.0,45.25,10.2,36.666666666666664,20.285714285714285,32.0625,85.0,20.727272727272727,35.54545454545455,34.25,27.6875,15.714285714285714,37.583333333333336,22.333333333333332,23.94736842105263,21.125,16.94736842105263,32.26315789473684,42.45454545454545,22.142857142857142,37.42857142857143,62.411764705882355,25.8,18.714285714285715,32.68421052631579,22.333333333333332,17.181818181818183,16.833333333333332,34.22222222222222,23.4,30.263157894736842,24.444444444444443,17.846153846153847,33.666666666666664,15.714285714285714,24.214285714285715
1277,25.91,54.38,20.38,39.24,5.53,15.15,14.79,21.21,11.74,26.26,15.32,13.0,7.32,4.38,17.62,20.29,53.71,14.71,34.59,5.59,19.12,12.94,18.35,10.03,19.94,10.59,12.85,6.24,2.85,18.76,4.444444444444445,13.666666666666666,6.933333333333334,6.571428571428571,6.25,5.5,8.125,6.0,7.75,7.5,4.4,8.833333333333334,11.0,8.875,18.0,8.636363636363637,11.272727272727273,9.416666666666666,15.4375,9.0,6.666666666666667,5.333333333333333,16.94736842105263,17.625,9.31578947368421,10.31578947368421,7.0,10.857142857142858,9.428571428571429,7.0,15.8,8.785714285714286,11.578947368421053,19.333333333333332,7.090909090909091,3.1666666666666665,9.666666666666666,5.0,21.57894736842105,12.777777777777779,10.76923076923077,6.416666666666667,8.571428571428571,14.5
1278,23.85,51.88,18.27,36.42,5.58,15.45,14.12,20.33,11.52,23.33,15.3,14.12,7.15,5.0,18.52,21.73,52.73,15.0,33.52,6.73,19.21,14.27,19.88,10.91,20.09,11.61,12.7,7.52,3.76,18.7,69.55555555555556,42.888888888888886,69.46666666666667,41.642857142857146,51.916666666666664,50.8,52.75,55.5,55.75,96.25,83.6,62.388888888888886,47.857142857142854,48.4375,32.0,44.0,41.18181818181818,53.583333333333336,44.8125,46.42857142857143,58.0,53.333333333333336,48.578947368421055,34.4375,41.0,47.78947368421053,56.45454545454545,63.0,57.0,47.35294117647059,39.86666666666667,42.214285714285715,50.0,45.888888888888886,41.45454545454545,55.5,70.77777777777777,52.0,51.473684210526315,56.0,38.76923076923077,50.416666666666664,47.42857142857143,49.714285714285715
1279,23.79,55.27,19.58,41.73,4.21,13.55,14.33,23.76,13.0,25.33,10.85,14.42,6.48,5.27,17.97,22.91,57.48,15.88,36.67,7.03,20.82,12.42,19.03,12.3,23.3,13.97,13.36,6.58,2.82,20.09,96.66666666666667,60.666666666666664,79.26666666666667,72.71428571428571,89.25,111.0,62.0,115.125,64.875,128.5,78.0,99.55555555555556,69.42857142857143,89.1875,38.0,54.54545454545455,74.81818181818181,94.75,65.0,58.142857142857146,111.91666666666667,98.0,69.47368421052632,47.25,80.05263157894737,94.6842105263158,110.81818181818181,73.71428571428571,86.57142857142857,97.70588235294117,53.46666666666667,61.785714285714285,78.73684210526316,46.27777777777778,60.27272727272727,74.5,85.88888888888889,90.7,59.1578947368421,64.44444444444444,51.38461538461539,90.25,55.714285714285715,50.285714285714285
1280,25.69,56.41,18.78,36.97,6.91,19.44,13.0,18.41,10.91,25.56,13.09,11.91,6.0,3.53,13.75,25.5,58.72,19.19,40.69,6.31,18.03,9.41,13.97,9.78,23.22,10.88,10.62,6.22,2.75,16.62,58.111111111111114,36.666666666666664,66.4,41.142857142857146,42.166666666666664,54.1,37.625,54.875,38.125,66.25,54.4,58.611111111111114,40.285714285714285,46.875,24.0,35.54545454545455,37.81818181818182,35.666666666666664,39.9375,39.285714285714285,57.416666666666664,57.666666666666664,50.21052631578947,38.0,76.10526315789474,68.63157894736842,49.63636363636363,37.714285714285715,32.57142857142857,52.35294117647059,31.466666666666665,38.642857142857146,58.89473684210526,48.05555555555556,39.27272727272727,79.16666666666667,42.55555555555556,46.7,58.473684210526315,34.333333333333336,35.61538461538461,46.75,37.285714285714285,43.0
1281,28.0,55.59,19.76,34.76,8.24,20.82,16.06,20.97,9.18,23.03,16.21,10.29,8.21,2.82,14.12,24.62,55.79,18.38,38.59,6.24,17.21,10.26,15.18,10.76,20.76,12.82,14.41,5.26,2.65,18.74,6.333333333333333,5.777777777777778,3.8666666666666667,15.714285714285714,6.833333333333333,6.8,7.25,7.25,8.25,5.0,4.2,7.388888888888889,6.785714285714286,6.75,2.0,6.545454545454546,8.909090909090908,7.333333333333333,8.75,4.285714285714286,6.5,5.666666666666667,11.157894736842104,8.25,7.2631578947368425,9.052631578947368,7.090909090909091,3.857142857142857,5.285714285714286,10.529411764705882,16.533333333333335,4.857142857142857,10.631578947368421,10.11111111111111,7.090909090909091,8.166666666666666,6.888888888888889,11.5,9.157894736842104,4.888888888888889,5.615384615384615,6.083333333333333,4.428571428571429,6.214285714285714
1282,22.73,52.3,14.4,30.2,8.33,22.1,10.73,15.47,8.13,19.73,12.47,13.13,6.1,2.23,19.03,25.33,52.93,20.27,38.5,5.07,14.43,15.53,21.47,10.47,23.53,13.57,12.23,5.83,3.73,15.5,260.0,212.33333333333334,230.26666666666668,225.0,261.9166666666667,264.8,243.375,257.25,255.0,272.5,288.6,263.72222222222223,236.64285714285714,249.1875,152.0,268.1818181818182,220.0,249.0,233.625,252.57142857142858,271.3333333333333,271.3333333333333,249.47368421052633,224.0625,286.57894736842104,271.7368421052632,279.90909090909093,265.57142857142856,254.28571428571428,231.11764705882354,235.93333333333334,260.2142857142857,241.21052631578948,219.27777777777777,263.6363636363636,269.8333333333333,238.11111111111111,267.5,223.78947368421052,192.88888888888889,237.15384615384616,275.0,254.28571428571428,254.14285714285714
1283,24.26,55.71,18.55,38.74,5.71,16.97,11.55,15.97,9.16,25.16,13.45,10.61,4.68,2.13,18.61,21.58,52.87,14.97,33.94,6.61,18.94,13.77,20.16,9.77,24.16,12.03,11.84,5.32,2.1,16.68,82.55555555555556,97.66666666666667,88.73333333333333,82.64285714285714,76.33333333333333,64.3,106.5,66.5,89.25,135.0,102.8,65.22222222222223,97.42857142857143,84.5625,87.0,96.63636363636364,78.27272727272727,108.0,82.875,98.57142857142857,62.25,95.66666666666667,74.73684210526316,83.875,103.73684210526316,70.94736842105263,68.45454545454545,110.85714285714286,112.42857142857143,83.41176470588235,99.73333333333333,84.42857142857143,61.578947368421055,78.38888888888889,88.81818181818181,94.0,126.11111111111111,82.3,70.42105263157895,129.11111111111111,88.07692307692308,80.5,100.57142857142857,94.64285714285714
1284,24.28,57.97,18.22,39.75,6.06,18.22,12.25,18.84,11.03,20.06,13.78,14.03,7.91,1.53,20.72,26.03,54.28,18.09,33.16,7.94,21.12,15.62,23.06,12.25,26.25,16.38,17.28,6.47,5.0,18.5,297.44444444444446,300.3333333333333,297.26666666666665,309.07142857142856,302.3333333333333,312.6,275.25,319.5,311.375,289.5,255.0,316.44444444444446,295.42857142857144,299.4375,344.5,294.0,318.90909090909093,307.0833333333333,310.0625,280.85714285714283,314.0,289.0,295.2631578947368,304.1875,292.3157894736842,303.05263157894734,320.27272727272725,289.2857142857143,299.2857142857143,309.0,316.06666666666666,304.64285714285717,315.7368421052632,300.55555555555554,296.09090909090907,267.1666666666667,281.8888888888889,305.0,299.4736842105263,226.77777777777777,298.0,308.3333333333333,278.42857142857144,289.85714285714283
1285,24.83,53.07,18.41,36.31,6.41,16.76,15.17,21.1,8.76,24.14,13.83,12.41,7.1,3.76,18.55,21.38,53.28,16.34,37.76,5.03,15.52,14.41,20.79,11.03,22.76,9.38,14.83,5.69,3.62,18.52,92.77777777777777,131.11111111111111,136.93333333333334,126.07142857142857,135.0,105.3,98.125,111.125,155.75,54.0,89.4,144.72222222222223,125.42857142857143,125.6875,188.0,107.81818181818181,134.72727272727272,104.25,122.0625,104.42857142857143,107.83333333333333,110.33333333333333,132.8421052631579,119.4375,142.0,117.78947368421052,156.9090909090909,90.14285714285714,100.57142857142857,111.58823529411765,115.13333333333334,131.14285714285714,125.6842105263158,128.22222222222223,117.54545454545455,79.83333333333333,75.22222222222223,102.8,129.42105263157896,115.22222222222223,122.23076923076923,136.66666666666666,103.85714285714286,122.21428571428571
1286,23.15,56.52,16.41,37.07,6.74,19.44,14.0,20.11,11.56,21.44,12.19,13.85,6.26,3.52,19.67,24.81,53.15,17.52,34.26,7.3,18.89,15.78,21.15,9.81,25.37,13.19,14.15,6.85,2.41,17.96,270.8888888888889,261.55555555555554,270.8,280.0,284.5833333333333,284.7,259.375,287.375,251.125,269.5,262.2,263.3333333333333,257.5,272.0,171.0,260.90909090909093,257.0,243.66666666666666,262.5,259.2857142857143,287.75,278.0,259.3157894736842,259.25,311.36842105263156,284.4736842105263,266.45454545454544,259.85714285714283,232.28571428571428,291.88235294117646,242.2,259.2857142857143,264.57894736842104,247.27777777777777,270.09090909090907,275.6666666666667,246.77777777777777,274.0,259.5263157894737,238.55555555555554,256.2307692307692,273.5,261.14285714285717,252.71428571428572
1287,20.67,47.57,14.4,29.97,6.27,17.6,13.27,17.77,10.2,19.63,11.4,14.93,7.87,1.23,18.7,20.83,45.93,14.0,26.4,6.83,19.53,13.53,19.47,8.9,19.13,14.67,14.9,6.9,2.97,16.83,203.77777777777777,228.55555555555554,248.13333333333333,233.92857142857142,213.66666666666666,234.0,198.5,233.75,244.375,180.25,178.0,219.5,217.57142857142858,211.4375,284.0,207.1818181818182,241.9090909090909,215.08333333333334,225.5625,195.71428571428572,224.5,216.0,200.6315789473684,223.875,198.8421052631579,212.05263157894737,226.0,201.71428571428572,203.14285714285714,200.94117647058823,203.53333333333333,248.92857142857142,213.52631578947367,201.16666666666666,232.54545454545453,188.16666666666666,184.33333333333334,234.2,201.1578947368421,220.33333333333334,217.92307692307693,226.66666666666666,193.42857142857142,242.0
1288,23.31,54.28,18.31,38.0,5.0,16.28,15.07,22.28,12.14,22.86,11.76,15.62,6.59,4.48,18.93,24.1,56.48,17.83,38.1,6.28,18.38,15.07,22.14,13.38,22.62,12.48,14.21,7.59,3.79,18.83,236.66666666666666,271.77777777777777,247.6,256.7142857142857,236.0,247.7,294.0,233.125,277.25,267.25,296.4,221.22222222222223,285.64285714285717,264.3125,320.5,273.8181818181818,261.1818181818182,290.8333333333333,268.625,299.14285714285717,228.91666666666666,287.3333333333333,255.6315789473684,277.0625,241.47368421052633,214.94736842105263,234.72727272727272,301.42857142857144,284.57142857142856,246.35294117647058,290.3333333333333,255.07142857142858,237.0,271.8888888888889,277.1818181818182,284.0,288.6666666666667,252.5,251.8421052631579,325.6666666666667,280.46153846153845,245.83333333333334,296.14285714285717,279.7857142857143
1290,23.94,59.52,16.42,36.64,7.52,22.88,13.52,20.79,13.24,23.88,13.3,14.48,8.76,2.39,20.42,23.7,54.21,16.7,36.18,7.0,18.03,14.88,22.64,10.91,26.12,12.61,16.24,6.12,4.0,17.64,186.22222222222223,231.11111111111111,246.13333333333333,214.21428571428572,241.0,242.9,178.875,232.625,190.0,164.25,170.8,250.66666666666666,214.42857142857142,274.25,307.5,159.36363636363637,260.45454545454544,231.58333333333334,222.1875,189.14285714285714,231.0,257.6666666666667,239.73684210526315,217.125,278.57894736842104,265.1578947368421,249.45454545454547,196.85714285714286,213.57142857142858,239.05882352941177,222.06666666666666,230.42857142857142,241.0,205.22222222222223,202.36363636363637,244.5,177.11111111111111,199.7,221.89473684210526,137.44444444444446,205.84615384615384,228.25,182.42857142857142,191.07142857142858
1291,22.31,52.59,16.83,35.28,5.48,17.31,10.17,15.79,11.41,21.41,11.45,16.55,6.14,3.41,18.45,23.55,53.24,17.83,35.79,5.72,17.45,14.28,20.59,11.21,21.52,13.66,13.45,8.07,2.86,16.03,296.3333333333333,317.6666666666667,289.93333333333334,316.64285714285717,307.25,301.1,306.125,306.25,324.0,294.25,304.8,303.3333333333333,316.57142857142856,301.9375,318.5,314.09090909090907,319.0,318.4166666666667,318.5,310.14285714285717,306.5833333333333,300.6666666666667,292.2631578947368,322.4375,278.0,289.5263157894737,306.8181818181818,314.2857142857143,312.42857142857144,310.0,327.8,313.7142857142857,306.2631578947368,308.94444444444446,314.1818181818182,286.8333333333333,307.1111111111111,309.2,304.0,306.6666666666667,319.0,305.4166666666667,308.42857142857144,316.7142857142857
1292,25.57,52.0,20.77,39.07,4.8,12.93,15.47,24.53,11.03,23.8,15.3,14.0,7.03,4.4,19.73,20.97,53.27,15.67,36.37,5.3,16.9,14.77,22.17,12.27,20.53,9.6,15.17,6.5,3.43,20.23,25.666666666666668,45.44444444444444,41.8,56.785714285714285,42.583333333333336,42.3,36.875,41.625,45.5,35.0,51.2,51.77777777777778,33.42857142857143,72.0625,16.0,45.81818181818182,44.0,49.666666666666664,54.1875,48.857142857142854,34.833333333333336,45.0,58.89473684210526,62.8125,91.42105263157895,69.63157894736842,42.18181818181818,32.0,27.857142857142858,77.05882352941177,51.53333333333333,53.642857142857146,60.05263157894737,57.111111111111114,54.0,71.16666666666667,29.666666666666668,35.3,57.94736842105263,57.888888888888886,52.92307692307692,42.916666666666664,47.714285714285715,37.785714285714285
1293,24.64,51.82,17.21,33.57,7.43,18.25,17.5,24.04,10.64,22.61,12.54,13.96,8.04,4.29,18.21,22.71,54.0,18.39,39.36,4.32,14.64,12.61,18.96,12.07,20.0,10.5,16.04,6.46,2.71,20.46,11.88888888888889,6.111111111111111,23.0,32.214285714285715,26.333333333333332,47.0,16.625,43.125,15.5,21.75,37.4,52.388888888888886,9.071428571428571,66.4375,19.0,21.272727272727273,20.363636363636363,28.0,33.0625,6.714285714285714,35.083333333333336,32.333333333333336,34.89473684210526,9.5,102.21052631578948,58.94736842105263,58.36363636363637,5.571428571428571,11.285714285714286,64.76470588235294,18.266666666666666,19.357142857142858,39.68421052631579,15.277777777777779,27.90909090909091,61.0,4.555555555555555,29.4,23.05263157894737,12.555555555555555,9.307692307692308,45.916666666666664,10.428571428571429,3.5714285714285716
1294,24.88,51.65,17.69,35.69,7.19,15.96,14.88,21.58,10.15,23.81,12.35,16.42,5.42,2.31,19.88,25.08,55.04,15.77,31.35,9.31,23.69,16.42,22.0,9.15,20.19,15.77,11.96,7.12,3.19,18.92,266.77777777777777,231.11111111111111,228.4,213.71428571428572,265.6666666666667,230.6,265.0,229.375,248.125,253.5,254.4,229.88888888888889,262.35714285714283,219.4375,266.0,260.8181818181818,211.72727272727272,264.25,242.8125,269.57142857142856,220.83333333333334,260.0,248.68421052631578,254.9375,257.7368421052632,215.10526315789474,252.63636363636363,286.14285714285717,278.57142857142856,200.0,252.6,255.14285714285714,205.73684210526315,234.61111111111111,261.8181818181818,254.66666666666666,249.88888888888889,275.8,224.26315789473685,267.3333333333333,254.3846153846154,262.5833333333333,264.85714285714283,281.64285714285717
1295,25.55,52.83,19.28,35.72,6.28,17.1,15.03,20.72,8.41,24.34,13.62,12.62,5.86,3.62,19.38,23.62,54.41,17.76,38.66,5.86,15.76,15.55,21.86,10.07,21.62,11.41,12.07,6.41,2.72,17.93,122.66666666666667,107.11111111111111,104.53333333333333,117.14285714285714,123.66666666666667,118.0,144.5,105.75,138.0,123.5,157.2,108.05555555555556,122.42857142857143,138.5,25.0,140.0,93.0,101.75,120.0625,156.14285714285714,107.83333333333333,148.0,120.78947368421052,124.125,143.78947368421052,123.52631578947368,113.9090909090909,144.28571428571428,101.71428571428571,116.41176470588235,110.6,126.57142857142857,107.10526315789474,109.66666666666667,135.0909090909091,151.5,117.0,119.6,114.73684210526316,154.66666666666666,129.15384615384616,117.41666666666667,154.28571428571428,113.85714285714286
1296,18.9,51.63,13.0,32.8,5.9,18.83,11.1,16.43,12.5,21.63,9.67,16.0,5.0,2.4,20.27,22.17,49.63,14.47,29.43,7.7,20.2,16.3,22.53,9.3,23.07,12.97,11.83,7.97,3.2,16.33,336.8888888888889,335.6666666666667,324.3333333333333,330.7142857142857,331.0833333333333,335.7,334.5,337.125,316.0,336.5,326.0,331.8333333333333,336.64285714285717,316.375,334.5,336.1818181818182,331.1818181818182,337.0833333333333,334.5,329.14285714285717,334.3333333333333,328.6666666666667,323.1578947368421,330.6875,326.36842105263156,335.2631578947368,333.8181818181818,334.0,340.42857142857144,331.4117647058824,334.2,329.57142857142856,330.1578947368421,327.55555555555554,333.27272727272725,319.6666666666667,338.8888888888889,331.4,323.05263157894734,318.3333333333333,333.0,332.4166666666667,328.42857142857144,338.35714285714283
1298,19.96,50.07,14.57,30.75,5.39,19.32,11.46,16.79,10.21,19.5,11.07,14.54,7.29,1.79,18.36,22.82,47.96,16.21,30.36,6.61,17.61,14.39,19.79,8.64,22.82,13.25,13.75,6.07,2.89,16.79,324.0,331.3333333333333,316.0,333.5,323.9166666666667,305.5,340.75,307.625,327.0,321.75,335.8,303.55555555555554,336.64285714285717,315.1875,272.0,339.90909090909093,321.09090909090907,329.75,330.8125,336.57142857142856,304.3333333333333,307.0,314.7894736842105,333.4375,308.94736842105266,298.7894736842105,305.72727272727275,339.14285714285717,329.57142857142856,307.3529411764706,334.8666666666667,328.0,309.7368421052632,319.3333333333333,338.90909090909093,319.6666666666667,335.77777777777777,334.9,311.4736842105263,339.0,335.3076923076923,318.5,339.2857142857143,330.92857142857144
1299,23.38,56.76,16.38,36.14,7.0,20.62,13.66,20.86,10.86,23.66,12.28,15.38,7.07,3.1,19.17,25.38,59.55,16.69,33.79,8.69,25.76,14.41,21.38,14.45,26.17,15.72,15.76,7.1,4.62,19.24,289.8888888888889,298.77777777777777,281.46666666666664,296.2142857142857,295.1666666666667,298.0,281.25,295.25,296.75,287.75,282.4,300.05555555555554,286.42857142857144,313.4375,242.0,261.8181818181818,300.0,293.1666666666667,293.625,289.42857142857144,295.0833333333333,298.6666666666667,297.63157894736844,291.875,296.6842105263158,296.42105263157896,292.6363636363636,273.0,277.42857142857144,282.7647058823529,266.53333333333336,298.35714285714283,292.1578947368421,281.0,290.09090909090907,299.5,277.22222222222223,294.3,290.5263157894737,296.44444444444446,292.46153846153845,288.75,286.7142857142857,284.2857142857143
1300,22.11,49.75,16.61,33.39,5.5,16.36,15.93,22.71,9.18,21.64,12.29,15.61,7.39,3.57,19.04,22.0,51.89,16.57,34.68,5.43,17.21,15.36,21.68,11.68,22.0,10.54,16.04,6.96,2.79,19.68,226.11111111111111,258.55555555555554,251.53333333333333,254.92857142857142,236.33333333333334,225.7,263.75,212.625,264.25,206.0,232.4,224.05555555555554,248.35714285714286,277.9375,203.0,233.54545454545453,263.6363636363636,219.75,249.25,273.57142857142856,208.25,206.0,267.8421052631579,277.1875,271.10526315789474,245.10526315789474,144.0909090909091,249.57142857142858,232.0,215.94117647058823,218.66666666666666,265.42857142857144,236.73684210526315,262.77777777777777,266.54545454545456,218.5,245.88888888888889,256.3,257.4736842105263,316.0,273.6923076923077,211.16666666666666,268.2857142857143,243.85714285714286
