TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,BOB,BPI,CPA,CPR,DOK,DUN,LYN,MB,MOR,REI,REW,RTB,RTH,SAG,SE,SEL,SPW,STH,TOL,WIL,WOL
1217,22.7,49.19,16.63,32.41,6.07,16.78,15.04,20.78,7.96,21.33,12.19,14.22,7.11,3.48,17.41,25.15,54.67,19.44,38.89,5.7,15.78,12.04,18.0,11.33,21.7,14.22,14.0,5.96,3.15,19.3,239.28571428571428,238.66666666666666,245.0,235.0,247.77777777777777,244.46153846153845,185.13333333333333,229.64285714285714,228.89473684210526,226.55555555555554,216.72727272727272,250.625,244.4,245.61111111111111,238.0,243.0,210.8,212.0,207.66666666666666,229.14285714285714,229.9
1218,21.97,51.8,18.43,39.33,3.53,12.47,16.57,23.2,13.1,21.57,12.93,15.9,5.73,3.8,18.8,22.63,52.47,17.33,37.3,5.3,15.17,14.63,20.63,10.6,19.83,11.37,14.1,7.33,3.0,19.97,162.57142857142858,158.41666666666666,203.0,210.0,207.5,188.84615384615384,197.4,154.14285714285714,271.8421052631579,220.22222222222223,189.9090909090909,186.3125,173.5,209.5,204.61111111111111,158.0,158.1,178.3,144.83333333333334,151.35714285714286,212.4
1219,23.22,56.48,17.63,37.93,5.59,18.56,9.74,15.48,13.0,23.96,11.7,16.33,6.89,4.33,17.7,23.96,56.37,16.11,33.11,7.85,23.26,13.0,19.85,12.3,23.19,15.07,13.74,8.89,3.63,15.74,330.14285714285717,317.9166666666667,312.0,323.0,301.5,291.3076923076923,307.53333333333336,327.2142857142857,266.7894736842105,296.0,315.1818181818182,312.0,321.1,310.22222222222223,313.27777777777777,327.3,335.5,293.7,335.1666666666667,326.57142857142856,326.8
1220,22.74,58.03,17.13,40.29,5.61,17.74,15.35,22.1,15.39,25.65,11.39,15.35,6.58,5.29,21.1,21.9,55.45,15.87,37.77,6.03,17.68,17.13,25.32,11.94,23.71,11.39,13.71,7.06,3.84,19.32,137.78571428571428,105.91666666666667,178.0,137.0,166.88888888888889,174.6153846153846,158.8,114.21428571428571,162.42105263157896,195.44444444444446,117.45454545454545,165.25,143.4,132.55555555555554,100.44444444444444,127.3,104.4,210.6,86.16666666666667,107.71428571428571,101.9
1221,23.19,53.97,18.59,39.34,4.59,14.62,13.62,20.09,13.62,22.34,14.06,15.91,8.47,3.19,19.75,20.12,47.84,14.5,31.19,5.62,16.66,16.38,23.19,8.72,20.53,12.72,15.22,8.28,3.16,19.25,216.42857142857142,200.5,180.0,180.0,202.5,186.53846153846155,179.86666666666667,214.21428571428572,168.47368421052633,197.44444444444446,199.36363636363637,198.375,203.6,201.22222222222223,200.5,202.3,202.2,201.7,241.83333333333334,209.42857142857142,189.5
1222,26.81,62.84,20.97,45.0,5.84,17.84,17.28,23.12,12.78,24.5,12.31,9.81,8.12,4.25,17.5,24.72,59.59,18.81,41.81,5.91,17.78,13.72,19.38,13.16,25.69,12.22,15.31,4.53,3.03,19.25,74.42857142857143,74.75,96.0,86.0,54.388888888888886,52.69230769230769,55.53333333333333,88.14285714285714,80.94736842105263,46.22222222222222,73.18181818181819,74.5,79.4,70.5,84.66666666666667,78.7,76.6,59.0,69.16666666666667,82.71428571428571,86.9
1223,23.86,59.1,16.1,35.07,7.76,24.03,12.59,19.14,11.1,21.41,11.62,15.72,7.41,2.62,20.97,28.9,59.41,21.38,38.66,7.52,20.76,17.34,23.59,12.52,27.93,16.79,14.1,7.86,3.52,17.59,318.64285714285717,324.6666666666667,318.0,321.0,325.8235294117647,329.7692307692308,327.1333333333333,330.2142857142857,298.9,329.1111111111111,331.2,318.6875,324.3,330.6470588235294,334.29411764705884,318.5,323.8,321.1,331.0,329.7142857142857,332.1
1224,21.29,50.84,15.84,33.68,5.45,17.16,13.26,20.74,9.13,21.97,10.13,16.03,4.77,3.23,17.77,25.94,57.06,20.1,40.58,5.84,16.48,12.81,19.42,12.71,24.65,12.61,13.68,7.84,2.55,18.74,327.0,322.8333333333333,332.0,327.0,328.1111111111111,329.46153846153845,328.73333333333335,311.35714285714283,331.7368421052632,335.0,321.09090909090907,321.875,321.9,330.0,321.1666666666667,322.1,321.5,325.7,320.5,306.7857142857143,317.9
1225,23.1,50.27,17.37,34.33,5.73,15.93,13.3,20.4,9.07,21.0,13.37,12.5,6.57,3.3,18.4,22.73,52.17,16.3,34.07,6.43,18.1,13.5,19.07,11.4,22.33,12.53,13.73,5.73,3.6,18.83,171.85714285714286,181.41666666666666,136.0,143.0,175.61111111111111,160.46153846153845,185.26666666666668,178.92857142857142,256.10526315789474,160.77777777777777,175.8181818181818,159.5625,158.0,181.33333333333334,196.88888888888889,160.6,196.3,134.4,205.66666666666666,177.42857142857142,177.8
1226,23.68,51.16,19.58,38.94,4.1,12.23,13.52,19.55,9.42,22.1,12.45,13.1,5.55,3.68,19.58,22.48,52.32,15.74,32.87,6.74,19.45,16.65,23.19,10.81,21.32,13.42,12.26,6.87,2.48,18.26,211.28571428571428,218.41666666666666,187.0,188.0,214.11111111111111,205.23076923076923,242.0,190.14285714285714,232.89473684210526,241.88888888888889,214.72727272727272,174.5,184.6,213.88888888888889,219.27777777777777,184.4,232.8,178.1,237.0,185.35714285714286,203.3
1227,23.2,56.73,16.8,39.07,6.4,17.67,14.1,18.27,12.6,24.2,12.53,13.07,6.13,3.33,16.77,22.93,55.87,15.63,33.43,7.3,22.43,12.77,18.27,11.47,22.87,13.47,12.97,5.87,3.27,17.4,118.57142857142857,144.25,132.0,130.0,120.66666666666667,110.07692307692308,108.93333333333334,124.14285714285714,113.21052631578948,125.22222222222223,149.0909090909091,140.6875,136.1,117.05555555555556,120.88888888888889,143.9,153.8,99.3,107.16666666666667,126.78571428571429,154.0
1228,25.09,54.61,19.55,38.88,5.55,15.73,8.88,12.48,9.55,23.73,17.61,12.36,5.76,3.61,15.06,21.3,54.27,16.33,37.15,4.97,17.12,9.03,14.27,11.61,21.55,11.61,13.7,5.7,2.3,14.55,14.071428571428571,18.333333333333332,22.0,8.0,25.88888888888889,24.0,19.466666666666665,12.285714285714286,29.63157894736842,24.22222222222222,18.272727272727273,22.1875,13.4,19.27777777777778,15.11111111111111,13.6,16.7,26.1,16.0,12.857142857142858,13.3
1229,24.48,55.06,15.82,32.33,8.67,22.73,13.12,18.82,11.21,25.52,13.33,12.79,7.09,2.85,17.58,22.52,54.64,16.52,34.91,6.0,19.73,11.76,16.42,9.36,22.52,11.06,13.09,6.42,3.21,17.94,60.785714285714285,44.166666666666664,65.0,57.0,73.5,70.61538461538461,41.0,60.285714285714285,97.52631578947368,67.77777777777777,48.18181818181818,83.9375,70.8,62.72222222222222,56.166666666666664,60.0,35.6,73.7,41.333333333333336,57.357142857142854,60.1
1231,20.97,49.37,15.63,33.33,5.33,16.03,12.1,18.47,10.23,20.6,11.53,17.7,6.1,2.1,19.37,25.27,52.53,18.47,34.7,6.8,17.83,13.03,19.17,9.97,21.17,14.77,14.07,8.8,4.87,18.1,172.21428571428572,185.16666666666666,198.0,174.0,194.27777777777777,150.92307692307693,279.2,143.92857142857142,127.94736842105263,216.66666666666666,225.36363636363637,181.875,151.6,172.83333333333334,157.5,173.8,226.0,208.4,168.33333333333334,137.07142857142858,214.3
1232,21.03,51.42,13.26,29.39,7.77,22.03,13.16,18.03,9.65,21.81,11.9,14.13,5.13,2.77,18.58,23.32,52.97,17.1,35.58,6.23,17.39,15.55,22.39,11.48,23.48,12.23,12.52,6.9,2.81,18.39,240.78571428571428,241.75,197.0,187.0,231.72222222222223,159.53846153846155,262.1333333333333,225.35714285714286,162.31578947368422,259.8888888888889,260.1818181818182,215.0625,229.8,237.5,237.94444444444446,231.6,275.5,255.1,288.8333333333333,233.21428571428572,247.7
1233,20.55,49.71,14.94,32.81,5.61,16.9,15.55,23.58,10.71,22.39,12.1,15.71,6.61,2.94,19.81,21.16,50.55,15.1,31.94,6.06,18.61,14.74,20.94,9.94,22.61,11.23,15.71,7.84,3.42,20.81,195.64285714285714,189.33333333333334,204.0,204.0,171.77777777777777,210.23076923076923,153.4,194.78571428571428,186.73684210526315,161.88888888888889,190.9090909090909,170.875,182.3,180.05555555555554,195.55555555555554,191.9,208.9,189.4,207.66666666666666,194.92857142857142,176.9
1234,20.31,45.91,12.25,23.75,8.06,22.16,11.53,15.5,7.81,21.19,11.72,12.53,4.75,2.12,16.78,21.31,49.06,15.09,31.47,6.22,17.59,10.78,15.72,9.53,19.94,12.0,11.09,5.34,2.62,16.88,72.0,83.5,84.0,89.0,76.5,84.23076923076923,82.6,66.14285714285714,113.78947368421052,80.11111111111111,93.0909090909091,87.625,70.2,74.0,70.27777777777777,76.7,96.0,82.2,70.16666666666667,69.85714285714286,79.6
1235,23.38,54.12,16.0,32.78,7.38,21.34,10.81,15.34,7.78,25.91,14.19,12.12,3.97,3.44,15.78,23.78,57.28,17.22,37.59,6.56,19.69,11.5,16.34,9.97,25.34,11.84,10.75,6.44,1.97,16.16,107.0,118.58333333333333,111.0,114.0,122.77777777777777,108.61538461538461,119.46666666666667,110.71428571428571,130.0,114.33333333333333,110.45454545454545,138.875,99.3,115.16666666666667,118.44444444444444,106.5,132.5,114.5,116.0,109.71428571428571,124.3
1236,22.45,51.9,16.03,36.17,6.41,15.72,13.9,18.9,8.34,21.69,10.62,13.0,4.62,3.1,18.76,25.1,54.1,19.55,37.52,5.55,16.59,13.86,20.03,10.66,23.48,12.76,12.41,6.59,3.17,18.21,232.42857142857142,246.41666666666666,227.0,231.0,226.5,210.69230769230768,269.93333333333334,242.85714285714286,253.89473684210526,220.33333333333334,251.1818181818182,240.8125,238.7,234.72222222222223,234.83333333333334,233.9,242.6,208.7,237.83333333333334,249.57142857142858,231.6
1237,23.56,50.33,18.48,35.56,5.07,14.78,11.63,17.59,9.22,20.48,12.78,12.3,6.7,3.44,15.22,22.78,50.44,14.74,29.85,8.04,20.59,10.63,14.59,9.15,20.96,14.04,13.52,5.37,2.22,16.74,208.85714285714286,214.58333333333334,194.0,202.0,188.38888888888889,167.46153846153845,151.53333333333333,218.07142857142858,162.0,185.55555555555554,222.27272727272728,215.5,206.8,180.55555555555554,193.88888888888889,210.9,222.4,178.2,231.83333333333334,220.07142857142858,211.4
1238,24.42,56.15,20.33,40.91,4.09,15.24,16.97,24.09,12.73,23.58,13.7,15.76,7.27,2.76,19.36,24.94,55.91,19.18,39.21,5.76,16.7,14.91,22.42,11.42,22.58,13.48,15.52,7.61,3.06,20.27,256.35714285714283,256.3333333333333,256.0,280.0,253.0,298.61538461538464,285.8,311.5,280.7368421052632,252.55555555555554,266.0,260.8125,309.5,263.6666666666667,284.72222222222223,270.9,251.4,270.6,286.5,304.14285714285717,276.8
1239,25.84,57.55,19.55,39.77,6.29,17.77,16.26,23.48,14.29,23.23,13.19,14.45,8.13,3.71,20.19,23.97,53.06,18.29,37.74,5.68,15.32,14.97,22.65,10.32,21.61,11.65,16.16,7.68,3.48,20.45,136.85714285714286,172.33333333333334,135.0,172.0,130.77777777777777,171.84615384615384,119.8,174.14285714285714,171.73684210526315,103.88888888888889,168.9090909090909,87.5,148.6,165.38888888888889,206.05555555555554,153.9,152.2,115.3,182.33333333333334,172.64285714285714,162.4
1240,24.0,56.27,17.96,40.23,6.04,16.04,15.0,22.85,13.0,21.65,14.69,13.77,6.23,2.19,18.65,25.77,55.0,20.0,39.19,5.77,15.81,15.15,20.73,10.31,23.65,13.19,13.35,5.96,4.85,20.81,205.64285714285714,228.58333333333334,269.0,285.0,189.88888888888889,233.53846153846155,182.8,217.85714285714286,249.94736842105263,177.33333333333334,224.0909090909091,208.6875,244.4,191.61111111111111,196.55555555555554,250.3,210.0,229.3,142.66666666666666,212.21428571428572,224.3
1241,24.06,53.61,17.12,34.15,6.94,19.45,15.85,21.03,9.88,24.42,11.91,14.33,6.15,2.21,17.39,24.39,57.52,17.94,36.55,6.45,20.97,13.27,19.36,11.64,22.21,13.39,13.27,6.97,2.64,19.55,159.5,127.75,147.0,150.0,184.5,160.23076923076923,157.53333333333333,156.14285714285714,164.47368421052633,150.33333333333334,150.27272727272728,177.3125,138.5,173.11111111111111,165.5,140.6,145.7,169.8,163.16666666666666,158.28571428571428,127.4
1242,27.06,56.53,20.59,39.5,6.47,17.03,16.53,22.72,12.09,26.81,16.22,14.59,6.84,4.28,19.28,22.12,57.06,15.53,37.38,6.59,19.69,14.97,20.88,11.03,20.56,12.66,13.75,7.09,3.22,20.09,27.357142857142858,23.5,8.0,13.0,17.555555555555557,12.0,18.266666666666666,36.57142857142857,14.368421052631579,13.777777777777779,25.454545454545453,16.125,22.5,22.833333333333332,32.888888888888886,21.9,33.9,21.7,48.833333333333336,33.785714285714285,24.1
1243,26.0,60.16,19.23,41.32,6.77,18.84,16.68,25.35,16.19,23.0,14.0,13.94,7.0,2.94,21.16,21.32,51.16,15.58,34.87,5.74,16.29,17.97,25.39,10.48,22.06,11.84,17.13,5.87,2.65,21.68,58.92857142857143,69.66666666666667,37.0,50.0,37.611111111111114,37.84615384615385,41.2,70.5,54.31578947368421,32.22222222222222,64.63636363636364,40.5625,56.8,51.0,68.5,60.4,76.1,48.5,96.66666666666667,73.71428571428571,69.9
1244,21.32,56.39,14.54,34.75,6.79,21.64,8.43,12.96,12.14,17.96,10.93,14.21,7.61,3.43,17.46,24.43,51.46,18.93,36.29,5.5,15.18,14.57,21.46,11.79,24.18,13.82,14.93,7.46,3.04,14.86,320.7857142857143,320.5,340.0,340.0,323.22222222222223,324.7692307692308,267.8666666666667,310.0,329.63157894736844,324.77777777777777,315.0,323.75,325.2,318.0,311.8888888888889,326.5,308.4,321.0,268.1666666666667,309.5,319.8
1245,24.81,57.0,19.25,40.09,5.56,16.91,12.81,19.5,11.84,23.31,12.16,13.03,7.78,2.72,19.91,22.19,53.88,16.72,36.44,5.47,17.44,15.06,22.16,12.44,24.34,13.38,16.28,5.88,3.47,18.44,149.57142857142858,159.25,122.0,127.0,126.22222222222223,124.46153846153847,164.53333333333333,159.07142857142858,94.57894736842105,128.33333333333334,153.8181818181818,134.8125,147.2,123.77777777777777,138.44444444444446,150.5,164.6,121.3,177.16666666666666,154.57142857142858,146.4
1246,26.03,54.15,20.42,37.97,5.61,16.18,17.09,22.09,10.85,26.36,15.64,17.39,6.82,6.85,17.82,22.85,58.94,16.0,39.21,6.85,19.73,13.7,19.73,12.36,19.67,9.94,14.79,7.88,3.76,18.7,43.142857142857146,56.333333333333336,47.0,58.0,30.0,36.38461538461539,35.0,54.714285714285715,40.63157894736842,23.22222222222222,53.72727272727273,24.75,46.9,47.0,61.77777777777778,53.7,59.4,27.6,54.666666666666664,52.5,59.3
1247,25.13,56.97,19.71,40.81,5.42,16.16,15.52,22.65,13.03,25.23,13.0,14.32,6.77,3.68,17.0,24.9,57.84,18.74,40.52,6.16,17.32,12.9,18.97,10.81,22.45,13.74,12.94,6.87,3.84,19.16,107.92857142857143,96.66666666666667,104.0,93.0,132.16666666666666,115.53846153846153,116.0,103.21428571428571,114.47368421052632,120.44444444444444,114.45454545454545,113.6875,102.4,130.94444444444446,127.38888888888889,101.3,116.4,101.5,113.83333333333333,103.57142857142857,113.3
1248,21.83,54.27,14.1,29.7,7.73,24.57,13.9,18.57,10.37,22.3,13.2,16.83,6.3,2.4,19.53,26.33,56.0,20.0,38.13,6.33,17.87,14.23,20.97,11.6,24.8,13.33,15.53,7.37,2.93,18.87,312.0,306.5833333333333,321.0,313.0,296.5,300.6923076923077,297.53333333333336,297.57142857142856,289.05263157894734,307.77777777777777,307.54545454545456,283.375,306.9,292.27777777777777,285.5,310.4,290.1,294.0,289.0,293.57142857142856,300.8
1249,23.38,55.65,18.58,39.58,4.81,16.08,17.23,23.81,11.38,24.35,12.85,13.77,5.96,4.38,19.35,25.04,57.38,18.12,37.58,6.92,19.81,16.0,21.81,11.12,24.31,14.42,13.23,6.88,3.42,20.96,173.57142857142858,174.91666666666666,214.0,216.0,159.88888888888889,203.76923076923077,222.8,171.28571428571428,211.10526315789474,164.55555555555554,161.72727272727272,221.625,183.4,168.33333333333334,157.94444444444446,194.4,161.9,209.9,142.16666666666666,167.71428571428572,179.7
1250,21.69,56.28,16.21,39.14,5.48,17.14,15.07,21.9,12.17,27.38,11.79,13.45,6.03,2.41,18.21,21.79,55.93,15.28,35.83,6.52,20.1,12.9,19.24,10.41,26.17,13.31,13.34,6.14,3.03,18.93,203.35714285714286,195.41666666666666,264.0,255.0,220.94444444444446,244.92307692307693,184.0,207.28571428571428,208.26315789473685,220.66666666666666,191.72727272727272,219.1875,231.9,212.61111111111111,208.22222222222223,223.7,150.3,246.0,141.83333333333334,207.14285714285714,211.7
1251,25.07,56.86,15.93,30.79,9.14,26.07,14.55,20.28,10.48,24.24,14.86,13.1,6.52,1.45,17.07,26.59,60.41,18.34,36.48,8.24,23.93,10.9,16.1,13.24,24.62,16.28,14.72,6.14,3.07,18.72,146.92857142857142,148.25,168.0,145.0,146.77777777777777,188.69230769230768,119.66666666666667,155.57142857142858,235.3684210526316,161.88888888888889,127.9090909090909,173.8125,161.1,166.05555555555554,152.16666666666666,171.2,136.3,166.2,116.66666666666667,146.07142857142858,141.4
1252,25.77,55.27,19.2,37.03,6.57,18.23,16.87,25.23,12.4,27.0,15.53,16.43,7.3,2.17,18.83,25.33,60.27,18.4,39.0,6.93,21.27,12.63,19.33,11.8,21.0,12.57,13.27,6.77,3.37,20.83,249.42857142857142,273.6666666666667,177.0,225.0,209.33333333333334,207.30769230769232,195.33333333333334,269.7857142857143,221.57894736842104,158.55555555555554,255.45454545454547,239.25,251.5,243.5,266.0,257.0,242.9,206.2,274.5,272.7142857142857,255.7
1253,25.17,55.7,18.4,35.17,6.77,20.53,14.17,20.97,10.57,23.03,14.37,14.3,7.1,2.6,18.7,25.27,55.8,18.1,36.1,7.17,19.7,14.87,21.57,10.93,23.47,13.0,13.77,6.93,3.0,18.53,150.35714285714286,135.58333333333334,159.0,144.0,142.61111111111111,185.15384615384616,144.93333333333334,134.35714285714286,195.05263157894737,155.44444444444446,152.0,168.125,136.5,146.88888888888889,142.88888888888889,129.8,159.8,166.0,148.33333333333334,126.42857142857143,139.5
1254,23.37,57.27,16.97,38.4,6.4,18.87,17.5,24.37,13.3,25.83,11.3,13.2,6.17,2.03,18.17,25.13,57.9,18.7,38.8,6.43,19.1,11.9,18.73,10.87,24.2,14.07,13.4,5.5,4.37,20.17,255.78571428571428,255.41666666666666,240.0,241.0,250.22222222222223,239.69230769230768,185.0,257.57142857142856,216.6315789473684,241.88888888888889,255.8181818181818,232.1875,254.7,256.27777777777777,260.6111111111111,252.1,235.6,243.2,263.3333333333333,256.07142857142856,236.2
1255,26.52,63.67,19.11,40.44,7.41,23.22,13.74,20.41,11.89,20.89,15.19,14.63,9.52,2.44,22.04,27.78,57.74,22.96,42.44,4.81,15.3,18.04,25.89,13.74,28.67,13.93,19.93,6.96,3.81,17.81,265.92857142857144,230.83333333333334,311.0,301.0,298.0,304.6923076923077,301.1333333333333,265.2857142857143,313.1578947368421,278.3333333333333,223.0909090909091,305.4375,277.0,298.0,282.05555555555554,263.0,236.8,263.8,232.83333333333334,256.35714285714283,255.3
1256,21.97,50.06,16.44,35.25,5.53,14.81,14.0,21.09,11.38,22.19,10.53,15.28,5.41,3.22,17.69,22.47,52.34,16.38,33.59,6.09,18.75,12.12,17.59,10.41,20.78,12.28,13.59,6.78,2.91,18.72,224.07142857142858,250.08333333333334,162.0,203.0,229.22222222222223,190.76923076923077,197.26666666666668,230.21428571428572,236.94736842105263,232.33333333333334,228.8181818181818,210.0625,224.2,230.77777777777777,217.44444444444446,225.6,186.3,179.5,194.0,233.07142857142858,224.7
1257,26.79,59.42,18.73,37.06,8.06,22.36,12.3,19.12,12.58,25.42,16.58,13.67,9.27,6.18,17.15,22.18,56.39,16.97,39.27,5.21,17.12,12.03,17.73,11.88,23.64,11.67,16.39,6.73,3.3,16.94,15.071428571428571,10.333333333333334,6.0,6.0,21.055555555555557,7.3076923076923075,18.333333333333332,23.714285714285715,3.3684210526315788,8.88888888888889,15.545454545454545,10.0625,11.8,18.944444444444443,28.944444444444443,10.1,15.4,16.5,27.5,28.357142857142858,17.2
1258,18.97,53.97,14.13,36.84,4.84,17.13,12.9,18.74,12.0,20.06,9.87,14.71,6.35,1.77,17.39,25.26,54.48,16.9,33.16,8.35,21.32,12.55,18.32,11.9,26.42,15.65,14.1,6.23,4.71,17.74,325.64285714285717,334.5,322.0,326.0,324.22222222222223,323.6923076923077,335.6666666666667,326.57142857142856,321.7368421052632,331.0,337.72727272727275,314.0,326.5,329.77777777777777,330.5,324.1,333.8,326.7,332.3333333333333,327.7142857142857,335.5
1259,22.47,57.59,16.62,39.06,5.84,18.53,16.31,21.03,13.12,21.75,11.53,13.5,6.69,3.34,20.94,23.94,54.28,19.22,39.91,4.72,14.38,19.09,26.97,12.53,23.66,11.97,13.53,6.0,4.41,19.16,213.14285714285714,189.08333333333334,228.0,220.0,223.55555555555554,232.30769230769232,260.4,202.85714285714286,207.3684210526316,223.77777777777777,200.72727272727272,202.25,202.3,223.05555555555554,211.22222222222223,206.5,206.8,246.1,204.83333333333334,200.21428571428572,188.7
1260,22.74,56.13,17.71,40.26,5.03,15.87,12.29,18.35,13.19,21.16,12.0,13.1,6.87,3.61,17.77,23.77,54.13,17.68,36.77,6.1,17.35,13.06,18.26,12.0,23.55,13.61,14.19,6.9,3.65,17.55,174.0,188.5,218.0,186.0,208.83333333333334,175.07692307692307,253.66666666666666,161.57142857142858,169.42105263157896,235.55555555555554,179.8181818181818,224.3125,181.8,167.55555555555554,135.88888888888889,171.5,154.5,226.4,140.5,165.07142857142858,171.3
1261,26.7,59.82,20.7,43.58,6.0,16.24,15.52,21.61,13.64,25.82,15.24,12.09,7.61,6.06,17.3,23.21,57.39,17.94,40.42,5.27,16.97,13.79,20.03,11.3,22.61,9.3,13.18,6.06,3.21,18.18,58.92857142857143,46.75,36.0,33.0,56.611111111111114,38.53846153846154,44.8,52.214285714285715,37.31578947368421,48.77777777777778,34.90909090909091,49.375,44.8,62.5,69.61111111111111,42.9,35.3,69.5,59.0,48.5,44.3
1263,21.97,52.48,16.0,34.52,5.97,17.97,14.03,20.86,10.69,22.62,12.34,14.97,7.07,3.1,17.17,25.69,58.1,19.03,36.9,6.66,21.21,12.14,18.34,13.34,23.45,15.83,12.76,6.97,3.38,18.28,279.35714285714283,284.75,300.0,310.0,286.22222222222223,289.46153846153845,267.53333333333336,279.07142857142856,296.36842105263156,255.0,283.45454545454544,259.1875,287.2,280.94444444444446,278.0,285.9,270.5,293.6,241.83333333333334,278.0,286.3
1264,21.77,54.5,16.63,38.2,5.13,16.3,15.7,24.27,12.73,23.9,9.93,13.8,7.47,3.6,18.97,22.3,52.1,16.23,34.43,6.07,17.67,13.57,20.63,9.67,24.1,12.2,14.27,6.03,4.47,20.33,190.71428571428572,149.91666666666666,195.0,171.0,206.94444444444446,198.69230769230768,177.33333333333334,175.28571428571428,191.78947368421052,209.22222222222223,179.8181818181818,203.5,181.8,193.11111111111111,185.83333333333334,174.3,170.6,238.6,170.83333333333334,173.28571428571428,168.6
1265,22.39,55.33,15.09,35.06,7.3,20.27,11.88,18.76,9.64,25.7,10.76,15.55,5.7,2.67,20.39,23.76,57.27,18.45,40.85,5.3,16.42,16.55,24.03,11.58,27.27,11.33,12.73,7.48,4.45,17.67,247.28571428571428,238.75,255.0,264.0,242.44444444444446,240.92307692307693,266.06666666666666,231.64285714285714,259.57894736842104,244.22222222222223,249.9090909090909,223.8125,237.8,243.94444444444446,240.44444444444446,245.8,254.6,251.0,232.16666666666666,233.14285714285714,250.7
1266,26.48,58.06,19.42,37.85,7.06,20.21,18.82,26.12,12.09,23.48,15.48,11.73,8.09,2.97,17.85,25.48,56.79,18.64,37.21,6.85,19.58,11.64,17.33,10.45,22.79,13.97,15.45,5.97,3.27,21.06,26.428571428571427,18.333333333333332,24.0,19.0,30.555555555555557,20.692307692307693,29.4,23.642857142857142,14.31578947368421,25.11111111111111,14.818181818181818,33.875,15.8,29.0,28.166666666666668,17.0,21.2,21.3,31.0,21.714285714285715,17.3
1267,23.28,54.21,17.21,34.76,6.07,19.45,16.14,22.41,11.45,20.14,12.45,13.03,5.97,2.0,20.03,24.62,50.52,18.9,36.62,5.72,13.9,16.38,22.59,8.69,22.55,12.83,13.97,6.48,2.97,19.93,148.78571428571428,154.83333333333334,145.0,139.0,158.5,142.0,147.33333333333334,148.35714285714286,130.3684210526316,149.66666666666666,154.36363636363637,136.625,145.1,164.33333333333334,171.16666666666666,149.0,173.4,132.8,176.16666666666666,157.85714285714286,166.9
1268,26.24,62.24,20.48,44.85,5.76,17.39,13.21,17.21,13.24,23.45,14.67,12.48,7.73,4.27,16.58,24.73,59.27,17.82,39.18,6.91,20.09,12.09,17.67,13.7,24.58,12.85,15.64,5.85,4.24,17.09,45.57142857142857,44.083333333333336,61.0,51.0,49.166666666666664,52.84615384615385,68.46666666666667,37.42857142857143,47.94736842105263,53.77777777777778,46.81818181818182,50.6875,43.1,44.0,41.77777777777778,50.6,65.6,65.2,34.666666666666664,38.42857142857143,55.9
1269,25.28,58.62,16.66,34.69,8.62,23.93,11.72,16.9,10.31,24.03,14.14,14.1,6.72,5.48,16.97,27.48,61.41,21.07,43.17,6.41,18.24,12.41,18.1,12.59,25.59,16.21,13.38,6.66,4.1,16.69,157.57142857142858,163.0,138.0,133.0,139.72222222222223,109.23076923076923,173.66666666666666,145.92857142857142,101.78947368421052,143.22222222222223,164.1818181818182,132.3125,136.0,146.11111111111111,158.22222222222223,149.5,186.5,124.3,209.66666666666666,155.71428571428572,166.9
1270,22.89,54.7,17.93,39.48,4.96,15.22,11.52,17.85,12.41,26.22,11.56,15.81,5.48,5.85,16.78,22.67,58.3,16.22,38.74,6.44,19.56,12.33,18.44,12.67,23.3,12.11,12.0,7.26,2.15,16.7,239.57142857142858,265.5,246.0,274.0,223.0,243.84615384615384,165.46666666666667,255.42857142857142,252.78947368421052,215.77777777777777,260.09090909090907,224.6875,246.1,228.55555555555554,245.94444444444446,267.6,244.5,210.8,245.5,255.85714285714286,264.5
1271,19.6,52.63,14.53,36.3,5.07,16.33,14.3,23.13,14.87,21.03,9.67,16.4,5.0,1.6,19.67,24.17,54.03,17.83,35.97,6.33,18.07,14.97,21.57,12.57,23.13,12.17,13.33,8.57,3.63,19.67,343.2857142857143,333.0,343.0,341.0,341.44444444444446,341.2307692307692,328.46666666666664,335.7857142857143,341.10526315789474,339.77777777777777,327.54545454545456,336.9375,338.2,340.77777777777777,336.05555555555554,336.7,323.5,340.6,333.8333333333333,335.64285714285717,330.4
1272,26.0,58.68,20.18,40.47,5.82,18.21,16.24,23.32,13.62,25.85,13.82,12.44,8.82,6.18,17.47,19.74,54.5,15.21,39.03,4.53,15.47,12.88,18.71,11.26,22.03,9.65,15.71,5.65,2.79,18.97,12.714285714285714,11.666666666666666,3.0,15.0,13.11111111111111,6.461538461538462,19.066666666666666,19.714285714285715,4.842105263157895,7.333333333333333,17.545454545454547,10.1875,12.2,12.333333333333334,19.27777777777778,10.5,15.0,7.8,27.0,19.714285714285715,14.6
