TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,IMS,SEL
1323,28.23,61.45,19.77,40.84,8.45,20.61,15.71,21.35,13.32,28.32,18.94,13.0,6.39,3.77,15.0,26.77,65.0,19.39,43.35,7.39,21.65,9.58,14.84,12.74,23.1,15.35,12.61,6.39,3.81,18.52,28.583333333333332,33.25
1324,26.31,59.86,20.07,42.52,6.24,17.34,17.55,24.76,15.31,20.59,13.1,13.41,7.48,3.86,18.41,26.83,56.31,19.79,37.86,7.03,18.45,14.62,19.59,11.24,21.79,14.79,14.52,6.1,3.55,20.17,171.75,167.25
1325,22.87,51.39,16.26,32.26,6.61,19.13,14.77,20.55,11.1,22.32,14.13,14.42,7.45,2.06,17.03,22.42,51.45,14.84,29.65,7.58,21.81,11.9,17.81,10.13,20.61,12.84,14.65,6.42,2.71,18.71,83.16666666666667,81.25
1326,24.84,54.75,18.09,34.53,6.75,20.22,10.66,15.31,10.62,24.5,14.28,13.34,6.28,4.75,14.41,22.34,58.09,14.84,33.94,7.5,24.16,9.09,13.12,13.09,21.47,13.88,13.5,5.84,2.25,15.41,36.25,32.75
1328,24.0,54.27,17.67,36.09,6.33,18.18,14.09,20.7,11.36,24.61,12.52,12.91,6.61,3.94,16.91,22.42,55.18,16.27,35.88,6.15,19.3,12.39,16.79,10.55,22.52,10.24,13.3,6.88,3.3,19.82,31.083333333333332,40.75
1329,23.35,54.16,15.9,32.71,7.45,21.45,14.94,20.77,11.23,21.06,10.94,14.65,8.03,3.29,20.32,22.55,50.94,16.87,35.03,5.68,15.9,16.03,22.23,10.65,22.84,10.32,16.29,7.03,3.39,19.26,93.75,89.5
1330,24.66,57.97,18.41,39.25,6.25,18.72,10.66,15.75,13.97,22.88,14.78,13.09,7.66,5.03,16.59,22.66,54.69,16.03,35.47,6.62,19.22,11.94,16.88,11.84,22.34,12.66,14.0,6.47,3.06,16.09,145.0,145.0
1331,23.71,53.87,17.1,35.84,6.61,18.03,14.84,22.26,11.32,24.45,13.39,12.74,6.23,3.84,16.77,22.0,55.1,16.97,40.13,5.03,14.97,12.45,16.52,10.94,22.48,10.0,13.81,5.55,2.61,19.23,57.583333333333336,80.0
1332,26.97,55.61,18.26,33.9,8.71,21.71,14.16,20.55,10.19,23.9,14.97,12.65,4.58,2.55,18.13,25.97,58.61,19.0,37.9,6.97,20.71,13.52,19.52,10.77,21.35,13.74,11.13,5.81,3.29,18.39,67.83333333333333,55.75
1333,22.07,59.47,16.67,40.87,5.4,18.6,10.4,15.97,13.1,21.37,10.47,12.3,5.5,2.9,18.07,25.07,53.4,18.93,36.7,6.13,16.7,14.87,21.17,10.53,26.93,14.63,13.37,5.77,3.37,15.17,252.75,228.0
1334,24.53,50.33,17.1,31.77,7.43,18.57,15.0,22.13,9.47,23.77,13.8,14.97,6.2,1.9,17.87,23.1,52.93,16.07,33.1,7.03,19.83,13.8,19.47,9.17,19.97,11.97,13.37,6.77,2.23,19.13,115.83333333333333,116.75
1335,23.77,55.39,18.74,39.61,5.03,15.77,15.03,22.13,11.45,22.65,13.71,15.84,6.19,4.03,20.58,25.94,56.26,19.1,39.06,6.84,17.19,15.74,22.55,11.19,23.77,14.19,14.71,8.42,3.45,20.9,277.3333333333333,272.5
1336,23.32,55.84,16.0,34.29,7.32,21.55,11.16,17.94,12.9,21.45,13.29,12.61,5.77,2.13,16.42,24.06,53.68,16.48,32.42,7.58,21.26,10.97,15.61,10.39,22.68,14.9,13.26,5.97,3.77,17.81,124.5,103.0
1337,25.23,61.68,18.23,38.52,7.0,23.16,15.03,21.68,12.81,21.48,12.1,17.16,9.94,3.9,19.29,29.35,59.87,21.52,40.58,7.84,19.29,13.29,19.23,12.52,27.03,18.13,19.0,8.35,3.74,19.1,254.58333333333334,205.75
1338,27.09,58.97,20.94,40.91,6.14,18.06,13.83,21.03,14.51,23.29,15.91,12.2,6.8,3.29,16.17,23.74,56.43,17.34,36.86,6.4,19.57,11.31,16.31,11.83,21.57,12.66,14.11,4.89,3.2,18.43,25.416666666666668,17.25
1339,22.77,53.67,16.57,34.7,6.2,18.97,11.1,15.63,10.73,23.23,12.2,15.43,5.23,2.17,19.2,23.8,52.33,16.63,33.63,7.17,18.7,14.87,21.77,9.13,22.33,13.97,12.57,7.07,3.57,18.33,276.9166666666667,259.25
1340,25.63,54.67,16.6,32.17,9.03,22.5,13.8,20.57,11.17,22.43,15.73,14.67,6.8,3.37,17.93,24.2,54.17,17.9,36.13,6.3,18.03,13.63,18.77,10.13,21.7,13.27,15.3,6.8,1.97,19.93,130.66666666666666,149.5
1341,23.55,55.14,18.62,38.9,4.93,16.24,13.1,21.72,11.9,23.52,11.45,18.76,7.69,4.17,23.03,25.72,57.07,19.14,39.9,6.59,17.17,18.76,29.03,13.76,24.66,13.79,15.62,8.45,3.83,19.31,331.1666666666667,328.75
1342,19.41,47.59,10.63,23.19,8.78,24.41,7.96,12.15,7.93,17.56,11.85,15.26,6.41,1.33,15.93,25.48,49.85,18.78,32.93,6.7,16.93,10.7,15.59,9.3,22.56,15.93,13.48,7.48,3.33,14.37,317.75,329.75
1343,20.41,48.41,13.67,27.11,6.74,21.3,9.59,13.67,8.3,19.52,11.89,14.44,5.3,1.7,19.37,22.67,48.26,17.89,33.59,4.78,14.67,14.41,20.41,9.0,21.78,11.85,12.26,6.78,2.41,16.59,310.0,308.25
1344,26.13,58.13,18.48,37.77,7.65,20.35,12.77,18.77,12.87,21.84,14.61,14.52,7.87,3.35,17.74,25.03,56.35,18.45,37.39,6.58,18.97,15.52,20.9,12.52,22.32,14.45,15.16,7.65,3.77,18.16,100.0,50.75
1345,23.34,55.19,15.97,35.25,7.38,19.94,14.66,20.75,11.25,21.38,13.38,12.91,8.5,4.28,19.59,21.09,48.62,15.75,33.38,5.34,15.25,13.66,20.62,9.62,23.03,11.88,17.75,5.69,3.34,18.66,47.416666666666664,63.75
1346,27.2,58.97,21.27,43.83,5.93,15.13,13.87,19.67,12.53,25.73,14.77,15.0,5.87,2.53,20.4,26.33,58.9,19.07,38.87,7.27,20.03,15.2,21.9,10.67,22.6,14.27,12.43,6.43,2.97,19.27,226.08333333333334,238.5
1347,23.57,55.64,18.14,38.64,5.43,17.0,15.75,22.89,12.14,24.54,12.04,16.89,5.86,2.93,20.14,26.71,59.5,17.61,34.93,9.11,24.57,16.11,23.54,12.18,24.07,16.29,13.0,8.39,3.21,20.32,298.8333333333333,316.25
1348,28.44,60.34,21.0,40.78,7.44,19.56,16.47,23.69,13.47,24.66,14.91,14.06,7.03,4.0,18.31,26.19,60.31,18.69,38.97,7.5,21.34,14.56,20.53,12.97,22.66,13.84,15.31,6.38,3.03,20.44,51.583333333333336,26.0
1349,19.67,51.93,16.2,39.23,3.47,12.7,13.13,20.3,12.43,22.43,9.93,18.83,6.57,3.1,20.7,23.03,54.0,16.7,35.13,6.33,18.87,16.6,23.23,12.37,24.03,14.13,15.4,9.07,3.23,19.97,285.75,288.25
1350,22.8,52.0,15.73,31.97,7.07,20.03,11.0,15.73,8.27,20.3,13.37,14.43,8.37,3.4,20.27,21.77,49.27,15.5,30.8,6.27,18.47,16.2,22.13,10.33,23.83,12.23,16.6,7.13,2.93,17.5,121.25,157.0
1351,27.82,57.06,20.76,39.24,7.06,17.82,14.42,22.45,11.61,25.82,15.45,14.52,7.39,4.55,17.67,24.91,59.0,16.88,35.7,8.03,23.3,12.82,18.3,11.33,22.18,13.58,14.48,7.24,3.0,19.73,113.25,140.5
1352,27.36,59.3,19.36,37.91,8.0,21.39,12.09,16.67,12.21,23.45,17.33,16.64,9.91,2.27,19.91,23.61,53.88,17.21,33.24,6.39,20.64,14.33,20.7,10.64,22.55,13.18,18.76,7.64,3.09,16.82,112.16666666666667,155.0
1353,22.1,55.48,16.58,38.16,5.52,17.32,12.48,19.26,11.84,24.81,9.45,15.32,5.65,5.13,16.42,25.58,60.26,19.26,43.23,6.32,17.03,11.0,16.48,13.03,25.29,12.16,12.77,7.55,3.97,18.06,195.33333333333334,181.75
1354,25.5,59.59,19.28,41.12,6.22,18.47,13.09,21.66,14.59,24.84,14.06,17.88,5.91,3.97,20.38,26.75,60.88,20.06,41.47,6.69,19.41,16.19,24.12,13.81,24.59,13.34,14.31,7.72,3.0,19.94,304.6666666666667,296.0
1355,23.18,53.32,17.89,37.29,5.29,16.04,14.18,19.79,11.57,22.64,12.21,15.57,4.25,2.46,20.96,25.14,54.96,19.36,41.04,5.79,13.93,15.54,22.39,10.5,20.79,13.43,11.29,7.0,3.61,19.61,281.4166666666667,246.5
1356,21.16,49.61,15.16,31.87,6.0,17.74,14.42,20.19,10.48,21.0,11.94,13.81,6.65,2.45,20.58,19.1,44.9,13.06,27.9,6.03,17.0,15.55,22.23,8.55,21.68,10.45,15.65,5.55,2.55,19.68,82.91666666666667,86.0
1357,26.22,59.41,18.97,38.22,7.25,21.19,12.19,16.59,11.0,22.0,14.69,14.41,8.66,2.88,19.94,24.66,55.31,18.53,37.41,6.12,17.91,16.03,22.59,12.19,24.75,12.16,16.75,6.03,2.94,17.53,185.83333333333334,228.75
1358,24.15,56.78,18.11,37.56,6.04,19.22,14.44,22.19,12.41,28.04,16.93,16.19,7.74,3.26,19.59,22.15,56.3,16.41,37.93,5.74,18.37,13.33,21.37,10.89,24.52,13.22,16.15,7.56,3.33,19.48,70.58333333333333,65.0
1359,20.25,44.46,12.0,20.64,8.25,23.82,9.46,14.21,6.43,20.07,14.61,13.43,4.96,1.75,14.82,22.71,50.96,15.86,31.86,6.86,19.11,10.71,14.64,9.75,21.0,10.75,10.89,7.36,2.21,16.39,213.08333333333334,284.25
1360,23.67,53.09,18.82,38.79,4.85,14.3,12.82,19.03,10.76,22.82,13.12,14.85,6.82,3.12,17.24,22.97,52.27,17.64,36.64,5.33,15.64,11.73,17.7,9.94,22.27,11.94,15.42,6.82,3.91,18.24,127.75,148.5
1361,23.87,54.16,18.35,37.45,5.52,16.71,13.81,20.1,11.06,22.87,12.74,13.81,8.03,2.45,17.97,22.58,51.26,16.26,33.16,6.32,18.1,11.65,17.32,8.74,22.26,12.16,15.45,6.16,3.16,18.19,75.33333333333333,64.25
1362,24.3,55.4,19.37,40.33,4.93,15.07,12.53,17.8,11.2,20.33,12.13,15.4,6.1,2.67,19.07,25.07,52.13,18.4,33.5,6.67,18.63,15.17,21.73,10.37,22.7,13.23,16.23,6.87,2.83,16.93,285.3333333333333,267.5
1363,24.25,56.47,20.19,43.84,4.06,12.62,14.22,21.12,13.25,23.53,11.72,15.28,5.81,2.75,17.78,26.56,58.34,19.59,39.22,6.97,19.12,12.03,18.28,10.59,21.72,15.47,12.47,6.97,3.03,18.0,218.5,197.5
1364,24.17,53.37,16.73,35.13,7.43,18.23,13.87,18.6,8.87,21.33,14.57,14.33,8.67,2.3,19.77,22.07,50.37,16.37,31.83,5.7,18.53,14.3,21.23,10.83,22.83,11.7,18.2,6.63,2.57,19.27,78.75,92.5
1365,22.07,46.34,16.07,30.9,6.0,15.45,12.1,17.24,8.14,22.97,13.97,16.45,5.38,3.52,17.28,21.52,51.34,15.03,33.62,6.48,17.72,12.52,17.17,9.34,19.03,12.83,12.59,7.97,3.03,17.07,161.75,155.25
1366,20.04,50.41,15.48,38.07,4.56,12.33,12.56,18.67,10.78,22.11,10.19,19.81,8.26,3.04,23.85,21.81,50.33,16.37,34.67,5.44,15.67,18.52,27.26,11.67,22.7,11.96,17.3,9.56,4.41,18.48,260.8333333333333,298.25
1367,21.75,53.96,15.43,34.54,6.32,19.43,12.32,20.04,10.32,21.61,12.64,15.86,7.82,2.64,18.71,24.71,54.68,18.04,35.5,6.68,19.18,14.79,22.14,12.04,26.39,14.0,15.57,7.57,2.5,18.79,308.25,315.75
1368,22.92,50.5,18.58,37.58,4.35,12.92,14.31,21.38,9.81,24.35,12.73,16.96,6.12,3.81,18.81,23.04,55.23,17.85,39.69,5.19,15.54,13.27,20.23,11.42,21.46,11.5,14.69,6.81,3.04,18.58,173.16666666666666,193.5
1369,26.86,60.17,20.14,40.66,6.72,19.52,15.79,23.76,12.52,25.59,13.55,18.14,8.28,4.03,21.97,27.45,62.1,18.69,38.24,8.76,23.86,19.38,27.28,13.17,25.48,17.07,15.48,9.52,3.1,20.66,262.0,234.25
1371,26.5,62.69,19.34,41.53,7.16,21.16,16.47,23.0,13.22,22.84,13.03,12.28,9.53,4.94,19.66,26.81,59.97,19.12,39.19,7.69,20.78,15.94,23.56,14.22,25.97,14.31,15.56,6.38,4.81,19.06,112.75,75.25
1372,22.52,50.07,15.93,32.81,6.59,17.26,14.19,20.89,10.22,22.89,12.48,11.96,5.67,3.26,17.11,20.33,50.44,16.0,36.89,4.33,13.56,11.96,17.56,10.33,20.81,9.59,13.67,5.22,3.37,18.44,47.166666666666664,69.0
1373,27.56,61.12,20.56,42.84,7.0,18.28,14.69,21.5,11.72,22.19,14.5,11.09,9.44,3.59,15.44,26.81,59.5,19.12,38.91,7.69,20.59,9.75,15.12,13.34,25.06,14.19,17.38,5.19,3.78,19.31,100.08333333333333,100.75
1374,22.28,53.17,15.83,34.03,6.45,19.14,12.28,18.38,9.79,23.24,12.9,16.14,6.0,4.03,17.72,25.72,58.31,17.48,36.28,8.24,22.03,11.97,17.14,11.83,24.55,13.24,13.66,8.1,2.9,18.17,255.0,258.25
1375,25.61,53.81,18.94,35.61,6.68,18.19,17.71,24.87,12.06,24.9,15.58,13.9,6.1,3.0,17.03,23.65,56.26,16.77,35.45,6.87,20.81,11.52,17.29,10.81,20.23,13.0,14.06,7.06,2.94,21.42,42.583333333333336,54.0
1376,27.44,62.28,19.56,40.66,7.88,21.62,9.56,14.06,11.44,21.56,13.16,10.53,7.69,3.56,15.69,26.44,58.47,19.5,38.31,6.94,20.16,11.31,16.06,12.81,25.81,14.62,14.91,5.78,3.47,16.47,109.33333333333333,90.0
1378,24.16,55.0,18.81,38.74,5.35,16.26,15.1,23.68,12.87,24.06,15.1,13.55,5.39,3.52,17.74,24.87,57.61,18.48,39.48,6.39,18.13,12.74,19.52,12.29,22.97,14.65,12.32,6.81,5.03,19.03,143.25,99.0
1379,23.72,53.97,19.9,42.03,3.83,11.93,18.55,26.24,12.72,23.86,10.76,12.97,5.31,2.66,20.55,23.28,52.52,17.41,35.41,5.86,17.1,15.45,22.69,9.34,22.07,11.76,12.86,5.83,3.83,21.21,149.41666666666666,175.75
1380,20.5,51.82,14.71,35.32,5.79,16.5,14.54,21.64,10.11,24.25,9.64,15.29,7.07,3.11,16.57,23.79,56.07,17.04,35.5,6.75,20.57,11.89,18.32,11.75,24.89,13.75,14.11,7.04,4.54,18.93,300.3333333333333,305.5
1381,24.14,51.72,20.31,39.83,3.83,11.9,16.66,23.83,11.0,21.66,15.45,16.34,6.55,1.9,20.24,24.97,52.86,17.86,34.86,7.1,18.0,15.9,22.41,9.69,20.45,14.34,15.0,8.03,4.0,22.17,272.0,294.0
1382,22.67,53.9,15.73,33.6,6.93,20.3,14.13,18.8,10.53,22.53,13.0,14.27,5.07,2.13,17.83,25.23,56.23,16.23,31.37,9.0,24.87,12.9,18.43,11.3,23.4,15.8,13.0,6.6,2.7,18.2,266.9166666666667,244.25
1383,24.48,59.72,18.41,40.03,6.07,19.69,12.31,19.38,13.55,23.1,12.62,16.31,7.45,1.93,18.48,26.72,56.66,20.07,37.97,6.66,18.69,13.59,19.34,10.14,25.69,15.9,16.14,7.38,2.93,18.21,323.5,314.0
1384,21.14,52.36,14.68,33.07,6.46,19.29,14.5,20.04,11.18,21.04,11.32,15.14,5.32,2.36,17.39,25.96,54.46,19.75,37.54,6.21,16.93,13.36,17.93,10.11,23.21,13.54,12.39,7.64,4.11,18.86,317.4166666666667,317.25
1385,22.17,54.17,16.93,38.43,5.23,15.73,12.57,18.97,11.63,22.8,11.7,15.3,6.47,3.13,19.57,23.13,52.47,17.43,35.87,5.7,16.6,14.53,21.17,10.07,23.97,12.33,14.5,7.17,3.63,18.23,155.66666666666666,131.0
1386,25.3,53.06,18.0,34.09,7.3,18.97,15.42,21.24,9.94,22.24,14.88,12.73,7.21,4.67,17.39,23.73,54.73,16.12,34.12,7.61,20.61,12.21,17.85,11.52,20.67,14.39,14.27,6.39,3.45,18.18,62.25,79.25
1387,20.81,47.87,15.0,31.84,5.81,16.03,12.65,17.48,7.23,23.58,12.61,12.39,4.1,2.74,16.42,21.97,51.97,15.84,35.06,6.13,16.9,11.52,16.29,9.13,22.68,11.42,11.06,5.26,3.19,17.71,106.58333333333333,109.25
1388,26.47,57.63,18.6,35.73,7.87,21.9,15.03,22.67,12.6,25.4,14.5,13.47,7.3,5.2,17.13,23.33,57.53,18.8,42.57,4.53,14.97,12.2,17.7,11.7,22.6,8.9,14.9,5.57,3.73,19.63,28.833333333333332,17.25
1389,24.0,58.67,17.07,38.67,6.93,20.0,11.8,17.73,13.23,23.73,10.4,16.1,7.3,4.47,19.77,25.4,58.03,18.63,38.8,6.77,19.23,15.07,22.53,13.03,24.6,14.77,13.93,8.33,4.17,17.53,317.75,288.25
1390,24.85,55.36,19.45,40.36,5.39,15.0,15.58,22.39,13.18,25.67,14.21,12.27,4.36,5.18,17.15,21.64,54.85,16.67,40.03,4.97,14.82,12.36,18.64,10.39,20.42,9.79,11.79,5.85,2.39,19.36,15.5,21.5
1391,22.13,53.81,15.87,34.74,6.26,19.06,15.1,22.29,11.55,22.42,8.77,16.61,7.16,2.42,19.52,23.77,53.65,18.39,36.94,5.39,16.71,15.77,23.29,11.13,23.32,11.84,16.35,7.94,3.58,20.29,243.66666666666666,282.0
1392,22.07,56.5,17.03,41.07,5.03,15.43,12.07,17.6,13.47,21.4,8.7,13.63,7.13,2.07,20.3,22.23,51.93,14.07,29.43,8.17,22.5,13.97,20.8,11.9,23.9,14.4,15.33,5.37,3.77,17.3,321.4166666666667,322.5
1393,28.28,58.56,22.88,42.53,5.41,16.03,16.56,24.78,13.31,26.44,16.25,15.88,7.97,5.94,16.84,26.19,62.0,17.78,38.12,8.41,23.88,13.19,18.84,12.56,21.69,15.78,14.41,8.56,3.31,19.44,52.083333333333336,31.5
1394,22.41,53.62,17.45,36.38,4.97,17.24,14.24,21.86,14.34,23.48,11.38,18.31,5.34,4.24,20.97,22.79,54.66,15.93,35.93,6.86,18.72,17.55,24.69,12.17,21.9,13.79,13.03,7.9,2.69,20.07,266.5833333333333,256.25
1395,23.03,57.62,15.69,36.79,7.34,20.83,13.76,20.17,12.34,22.79,12.28,14.17,9.1,2.28,19.31,23.97,52.48,16.93,32.86,7.03,19.62,12.76,19.38,9.48,25.69,15.55,16.76,5.93,3.45,18.1,175.66666666666666,159.5
1396,25.33,53.73,17.45,32.58,7.88,21.15,14.06,18.97,8.85,23.88,15.06,12.76,6.27,4.42,17.85,24.0,56.73,16.36,35.45,7.64,21.27,12.94,18.0,11.42,22.12,13.58,12.88,5.85,2.33,17.61,89.0,90.0
1397,29.03,63.53,20.0,38.72,9.03,24.81,15.31,23.41,14.41,23.66,17.88,12.91,9.16,3.31,20.75,24.78,56.69,18.53,36.5,6.25,20.19,15.06,22.34,12.38,24.53,13.75,17.97,5.62,4.22,20.38,4.333333333333333,5.75
1398,26.97,58.5,18.93,36.73,8.03,21.77,12.57,18.8,10.87,21.4,15.07,13.77,9.47,3.27,20.9,25.5,53.0,17.87,32.7,7.63,20.3,17.2,24.3,10.33,23.97,14.3,15.97,6.23,2.7,18.73,233.75,259.5
1399,25.4,56.63,19.87,39.43,5.53,17.2,16.9,25.83,13.13,23.83,13.6,16.8,8.3,3.9,18.93,26.97,58.57,20.03,39.5,6.93,19.07,14.07,20.4,11.2,22.97,14.73,15.5,9.17,2.97,20.7,266.5,302.0
1400,26.85,59.79,19.12,39.3,7.73,20.48,13.42,19.48,12.73,24.85,12.67,9.24,5.97,5.03,16.45,22.94,57.94,15.45,35.42,7.48,22.52,11.55,17.21,12.64,22.52,12.82,12.15,4.36,2.88,19.24,13.083333333333334,10.5
1401,25.24,54.3,19.39,37.88,5.85,16.42,14.79,23.18,11.7,27.24,13.33,12.64,4.61,4.21,17.0,22.79,57.88,16.76,40.09,6.03,17.79,10.33,15.52,10.7,21.61,11.15,11.45,5.52,3.7,19.55,26.0,16.75
1402,27.19,66.62,19.0,43.88,8.19,22.73,18.58,28.54,16.27,24.27,15.04,17.62,8.65,1.5,27.88,28.62,58.77,22.46,39.81,6.15,18.96,21.5,33.42,12.92,28.19,17.54,19.58,7.23,5.38,23.54,270.0833333333333,263.5
1403,23.7,52.43,18.6,38.6,5.1,13.83,17.23,24.47,8.53,22.37,12.33,14.37,6.33,2.43,18.1,24.97,55.67,18.07,36.87,6.9,18.8,13.17,19.07,10.97,23.67,11.57,16.13,6.6,3.37,21.4,78.16666666666667,71.0
1404,26.1,60.23,16.81,33.16,9.29,27.06,14.03,20.23,12.45,23.74,13.39,13.9,6.68,2.39,17.03,28.58,61.77,20.48,38.55,8.1,23.23,12.16,17.52,12.45,24.81,17.61,13.29,7.32,3.45,17.77,239.25,286.5
1405,20.4,51.47,14.5,32.0,5.9,19.47,13.1,19.33,10.33,19.53,9.23,15.87,9.03,3.53,17.23,24.5,53.03,18.3,34.87,6.2,18.17,11.73,17.17,11.87,24.37,13.8,16.87,7.27,3.47,18.37,219.41666666666666,178.5
1406,23.39,57.35,16.29,35.81,7.1,21.55,11.52,17.23,10.55,23.1,14.23,11.77,7.77,3.71,17.16,24.1,54.9,16.94,34.97,7.16,19.94,13.45,19.9,11.16,26.23,15.26,13.81,5.61,3.0,16.61,246.41666666666666,243.75
1407,24.66,61.41,14.1,30.97,10.55,30.45,14.24,19.41,10.93,22.14,12.28,12.86,8.14,3.17,16.31,29.1,61.79,20.34,37.79,8.76,24.0,12.1,17.17,13.52,29.1,17.21,15.97,5.24,2.28,18.07,237.83333333333334,202.5
1408,22.58,50.9,17.97,36.81,4.61,14.1,15.61,22.16,9.87,23.16,12.61,14.94,6.55,5.32,18.68,22.9,55.77,16.42,36.42,6.48,19.35,14.84,21.1,12.97,21.58,12.39,13.55,7.84,3.1,19.1,118.66666666666667,102.0
1409,24.61,55.03,17.94,36.3,6.67,18.73,14.61,19.91,11.94,25.85,12.64,16.09,5.67,5.91,17.97,23.42,57.21,17.61,39.61,5.82,17.61,12.58,18.94,11.0,21.33,11.97,13.0,7.85,3.85,18.97,113.0,139.25
1410,24.41,52.67,16.52,33.0,7.89,19.67,15.3,21.22,8.78,20.26,15.96,12.78,5.96,1.07,17.89,26.22,54.19,19.96,35.96,6.26,18.22,12.67,18.19,10.44,22.81,12.93,15.0,5.52,3.15,20.19,256.0,271.25
1411,22.28,57.81,15.41,36.25,6.88,21.56,11.38,17.5,10.28,22.0,11.22,15.69,7.09,2.0,18.0,27.22,58.97,19.97,39.22,7.25,19.75,13.0,20.25,13.81,28.38,14.31,15.81,7.44,3.06,16.81,328.4166666666667,313.0
1412,25.47,55.72,17.81,35.62,7.66,20.09,15.53,21.72,10.91,25.91,14.0,14.25,5.78,3.47,18.66,23.59,57.06,17.84,39.59,5.75,17.47,13.81,21.25,11.5,22.69,10.97,13.81,7.06,3.25,19.59,63.416666666666664,99.75
1413,20.9,47.97,13.79,27.59,7.1,20.38,12.97,16.38,6.45,19.21,12.62,15.38,5.59,2.41,16.86,27.03,54.55,20.41,36.21,6.62,18.34,12.1,17.41,11.31,22.17,15.31,13.28,7.86,2.72,16.79,283.75,262.5
1414,23.76,52.55,17.06,34.12,6.7,18.42,13.18,17.64,8.24,21.12,12.06,12.85,7.24,2.09,17.79,23.21,49.73,16.64,32.12,6.58,17.61,13.18,18.52,8.21,23.09,12.67,14.79,5.91,2.58,16.7,181.16666666666666,184.5
1415,20.9,49.72,16.86,36.28,4.03,13.45,13.41,19.41,10.1,21.83,10.79,16.41,7.03,1.93,18.83,22.79,49.76,15.79,31.21,7.0,18.55,15.69,21.38,8.38,21.93,12.52,13.76,7.86,3.0,18.45,295.5833333333333,302.5
1416,25.42,56.32,17.97,35.81,7.45,20.52,14.9,20.97,11.48,23.45,15.13,13.97,7.65,3.52,20.03,22.87,54.94,15.68,33.52,7.19,21.42,16.06,23.16,11.9,22.16,12.42,14.97,5.9,3.81,18.65,129.83333333333334,114.25
1417,26.55,55.82,21.24,40.12,5.3,15.7,15.64,21.24,12.61,23.45,14.39,12.3,7.45,3.64,14.36,22.73,52.52,17.73,37.88,5.0,14.64,9.18,13.48,8.21,19.58,11.52,14.88,4.73,2.61,18.58,6.083333333333333,7.75
1418,22.1,53.52,15.24,33.14,6.86,20.38,13.48,20.76,11.72,20.34,10.24,14.69,7.0,3.52,20.38,22.41,51.69,17.72,38.34,4.69,13.34,16.28,23.24,12.1,22.97,10.72,15.52,5.86,2.38,18.41,172.66666666666666,188.75
1419,21.79,52.32,13.79,28.93,8.0,23.39,15.11,21.11,10.54,20.82,10.61,15.71,6.43,2.43,19.04,26.21,56.36,19.18,37.93,7.04,18.43,15.11,21.79,12.64,22.96,14.75,13.5,7.29,2.68,18.5,249.41666666666666,208.75
1420,26.58,58.48,19.26,39.52,7.32,18.97,14.39,19.68,11.29,22.61,15.29,9.68,5.94,3.45,16.26,25.13,57.55,17.9,37.0,7.23,20.55,12.03,16.45,11.81,23.26,13.29,12.52,4.74,3.42,17.55,116.58333333333333,140.0
1421,26.75,55.82,20.43,38.07,6.32,17.75,14.68,21.46,10.14,26.11,16.71,13.18,5.68,5.46,14.21,26.61,62.86,17.93,39.5,8.68,23.36,10.04,14.43,11.93,23.36,15.57,11.29,5.57,2.54,19.0,109.33333333333333,139.25
1422,24.45,53.55,17.03,32.81,7.42,20.74,14.45,21.45,11.71,22.42,14.29,14.13,6.61,4.45,16.13,25.06,57.0,18.06,37.61,7.0,19.39,9.35,13.84,12.13,21.61,13.23,14.77,7.97,3.48,19.0,118.75,140.25
1423,26.09,55.06,19.15,35.91,6.94,19.15,13.52,17.88,10.61,24.76,14.12,15.33,6.21,2.61,17.97,25.82,58.88,18.88,38.73,6.94,20.15,12.82,18.79,11.55,20.67,12.94,12.3,7.39,2.39,16.88,163.16666666666666,154.0
1424,23.94,57.0,16.38,34.44,7.56,22.56,13.81,18.53,10.5,24.22,14.53,10.62,7.66,2.84,17.12,22.0,54.19,15.91,34.0,6.09,20.19,11.84,17.72,11.44,25.12,12.03,14.62,4.5,2.94,17.72,35.666666666666664,45.5
1425,24.97,51.88,19.41,37.38,5.56,14.5,13.56,19.81,9.25,24.47,12.41,14.72,5.69,4.41,15.75,22.94,58.59,16.72,38.12,6.22,20.47,11.09,16.06,12.81,20.38,11.06,13.34,7.09,2.78,18.31,32.5,37.0
1426,25.64,54.46,19.71,37.39,5.93,17.07,15.29,22.61,10.5,27.25,13.25,17.39,6.25,2.46,20.29,23.64,58.46,15.86,34.29,7.79,24.18,14.89,22.18,11.93,22.57,13.25,14.96,7.75,2.86,19.79,143.58333333333334,134.75
1427,20.69,51.12,14.42,32.31,6.27,18.81,13.65,20.81,10.27,17.19,10.62,15.38,8.08,1.31,20.19,24.04,49.35,18.73,34.27,5.31,15.08,14.96,20.5,10.58,24.08,12.27,18.0,6.5,2.81,20.04,243.66666666666666,235.25
1428,24.57,51.73,17.33,33.3,7.23,18.43,11.57,15.4,7.83,24.63,14.67,12.57,5.5,3.37,18.8,21.4,50.9,15.23,33.5,6.17,17.4,14.43,19.63,7.8,21.43,11.57,11.63,5.8,1.73,15.9,79.41666666666667,77.0
