TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,ARG,BCM,BD,BIH,BOB,CMV,CNG,COL,DC,DOL,DWH,ECK,ENT,GRN,HER,KLK,MAS,MOR,POM,RAG,REN,RIS,ROH,RPI,RTH,SAG,SAP,SCR,SEL,SIM,TSR,WIL,WLK,WOB,WOL
1281,21.75,53.12,15.28,32.16,6.47,20.97,14.22,20.88,12.03,22.69,12.31,14.59,6.31,2.22,19.03,23.22,53.41,17.59,37.78,5.62,15.62,13.97,19.66,10.75,23.06,12.94,13.66,7.0,3.0,19.0,102.18181818181819,101.08333333333333,113.21428571428571,87.8,69.0,119.7,75.58333333333333,79.16666666666667,91.23076923076923,104.9090909090909,68.2,65.81818181818181,106.27777777777777,113.35714285714286,85.73333333333333,98.15384615384616,98.0,85.11111111111111,107.16666666666667,117.5,93.25,108.11111111111111,78.5,106.58333333333333,72.2,111.38888888888889,149.15384615384616,30.0,74.61538461538461,153.125,119.44444444444444,69.66666666666667,116.35714285714286,77.91666666666667,115.4
1282,25.46,56.77,18.15,36.5,7.31,20.27,14.27,20.73,11.73,21.65,14.27,12.65,7.12,2.81,17.31,26.5,58.23,19.23,38.96,7.27,19.27,11.69,18.31,12.96,22.69,14.46,13.23,6.73,2.65,18.19,175.45454545454547,216.25,173.78571428571428,170.0,179.63636363636363,225.2,201.33333333333334,185.58333333333334,171.0,190.72727272727272,165.3,160.9090909090909,190.66666666666666,178.42857142857142,216.73333333333332,194.23076923076923,165.53846153846155,176.77777777777777,179.27777777777777,314.5,156.25,151.22222222222223,181.5,169.08333333333334,182.6,188.88888888888889,178.6153846153846,167.0,186.15384615384616,151.2,198.33333333333334,168.16666666666666,197.92857142857142,190.41666666666666,184.4
1283,24.3,54.9,19.13,41.7,5.17,13.2,18.33,24.93,13.5,23.73,14.17,15.17,7.9,3.73,20.1,22.43,53.03,15.33,33.87,7.1,19.17,14.8,20.87,10.3,20.97,12.5,16.1,7.43,3.8,21.27,64.36363636363636,69.08333333333333,79.78571428571429,90.3,76.0909090909091,61.7,48.833333333333336,84.33333333333333,82.38461538461539,91.36363636363636,80.0,92.0909090909091,66.66666666666667,69.0,70.8,80.23076923076923,76.15384615384616,75.16666666666667,70.11111111111111,54.5,65.75,95.55555555555556,85.25,75.41666666666667,65.0,70.38888888888889,90.6923076923077,53.0,75.15384615384616,79.0625,110.55555555555556,76.0,66.5,81.16666666666667,85.0
1284,21.28,48.66,14.69,29.1,6.59,19.55,14.48,18.79,7.24,22.72,14.14,13.72,7.9,2.34,17.66,22.17,54.07,14.93,32.21,7.24,21.86,11.59,16.38,12.07,22.31,13.59,13.9,6.86,2.24,18.1,230.0909090909091,248.5,242.5,210.8,235.45454545454547,218.7,232.91666666666666,229.08333333333334,204.15384615384616,217.0,238.2,231.1818181818182,223.88888888888889,230.71428571428572,241.46666666666667,202.07692307692307,246.30769230769232,224.22222222222223,232.77777777777777,308.5,218.25,198.55555555555554,229.0,211.25,228.8,230.16666666666666,206.46153846153845,175.0,248.76923076923077,212.25,263.3333333333333,249.25,235.5,262.5833333333333,209.0
1285,23.43,51.25,17.61,34.5,5.82,16.75,16.61,24.46,10.29,25.71,13.79,17.0,5.89,3.11,17.11,25.14,59.21,18.5,39.0,6.64,20.21,12.11,17.39,11.0,21.71,13.96,13.75,8.54,3.39,21.0,200.9090909090909,187.33333333333334,187.92857142857142,185.6,189.8181818181818,182.9,201.75,192.5,197.84615384615384,185.0,187.1,183.0909090909091,199.22222222222223,187.21428571428572,196.6,189.46153846153845,186.84615384615384,212.27777777777777,207.94444444444446,214.0,182.75,181.77777777777777,191.58333333333334,187.83333333333334,187.8,201.33333333333334,186.07692307692307,214.0,189.84615384615384,209.6875,181.44444444444446,184.33333333333334,192.5,177.33333333333334,187.7
1286,24.23,55.92,16.73,32.54,7.5,23.38,10.85,16.04,8.5,25.27,13.85,15.5,6.88,4.12,17.15,24.12,57.58,17.31,36.85,6.81,20.73,13.19,20.12,11.54,26.08,14.62,15.0,7.42,2.38,17.15,228.0909090909091,231.66666666666666,227.14285714285714,215.1,229.27272727272728,191.8,225.16666666666666,228.16666666666666,243.23076923076923,228.36363636363637,207.9,215.1818181818182,234.5,218.92857142857142,250.73333333333332,210.92307692307693,238.0,223.44444444444446,224.22222222222223,266.0,225.5,210.66666666666666,238.91666666666666,261.4166666666667,209.8,234.94444444444446,244.6153846153846,264.0,227.6153846153846,197.875,241.55555555555554,209.58333333333334,236.0,210.16666666666666,212.5
1287,22.17,48.33,18.25,35.12,3.92,13.21,13.83,18.29,7.58,22.17,13.67,17.12,5.04,1.75,16.96,25.96,58.62,17.83,35.25,8.12,23.38,11.88,17.04,13.12,21.29,15.54,13.04,8.0,3.71,18.17,285.6363636363636,258.8333333333333,247.92857142857142,264.5,279.3636363636364,244.2,304.5833333333333,259.0833333333333,240.6153846153846,244.72727272727272,281.1,260.45454545454544,270.94444444444446,264.7857142857143,256.3333333333333,267.3076923076923,251.53846153846155,257.27777777777777,273.55555555555554,171.5,278.5,248.44444444444446,288.9166666666667,238.75,278.2,261.6111111111111,220.30769230769232,288.0,266.9230769230769,247.5625,222.66666666666666,272.75,251.57142857142858,235.16666666666666,269.9
1288,24.23,56.57,19.07,40.7,5.17,15.87,11.77,19.07,11.43,21.77,13.17,16.17,7.87,2.23,21.13,22.9,50.37,17.27,34.73,5.63,15.63,16.2,24.73,10.13,24.6,11.33,18.27,7.5,3.1,17.9,288.45454545454544,294.1666666666667,276.7142857142857,281.7,292.6363636363636,279.3,288.75,280.25,258.46153846153845,288.45454545454544,287.0,292.09090909090907,296.8333333333333,287.5,278.3333333333333,234.0,286.46153846153845,299.44444444444446,299.27777777777777,267.5,272.75,283.0,283.9166666666667,282.5833333333333,297.6,293.3888888888889,269.46153846153845,291.0,290.53846153846155,245.6875,300.55555555555554,285.25,288.2142857142857,296.8333333333333,275.6
1290,24.64,60.21,17.57,37.5,7.07,22.71,10.61,15.61,13.75,24.07,11.79,14.14,9.39,4.89,18.5,22.43,55.75,15.43,35.36,7.0,20.39,14.04,21.46,13.43,25.18,13.61,16.11,5.61,2.36,15.54,245.0909090909091,243.41666666666666,227.78571428571428,269.8,252.45454545454547,207.2,261.4166666666667,251.75,220.30769230769232,262.72727272727275,265.8,242.72727272727272,232.0,237.21428571428572,242.73333333333332,215.0,240.0,248.94444444444446,228.72222222222223,223.5,286.5,228.77777777777777,243.5,229.58333333333334,273.6,245.72222222222223,214.30769230769232,290.0,248.15384615384616,196.3125,234.55555555555554,249.33333333333334,237.21428571428572,251.16666666666666,245.0
1291,23.22,56.07,15.89,35.19,7.33,20.89,11.59,17.48,11.04,20.81,12.37,14.78,6.19,1.26,21.37,25.37,52.59,20.0,37.19,5.37,15.41,15.59,23.22,10.3,24.93,13.81,14.93,7.11,3.11,17.74,309.6363636363636,304.0833333333333,295.0,306.8,313.72727272727275,294.0,300.3333333333333,306.0833333333333,298.7692307692308,305.3636363636364,313.4,320.90909090909093,287.72222222222223,302.64285714285717,285.06666666666666,298.0,312.38461538461536,286.6111111111111,301.22222222222223,267.5,315.25,307.44444444444446,306.5833333333333,312.0833333333333,315.6,299.94444444444446,290.53846153846155,321.0,313.46153846153845,296.5625,305.44444444444446,316.4166666666667,297.5,318.0,308.0
1292,24.28,56.07,18.1,38.07,6.17,18.0,15.48,22.03,12.76,24.28,11.03,14.41,6.0,1.86,19.34,22.86,53.14,16.41,34.93,6.45,18.21,14.31,20.52,9.38,22.93,11.66,14.76,7.03,3.21,19.9,127.63636363636364,149.41666666666666,136.0,130.4,132.63636363636363,148.6,137.75,125.0,145.0,131.1818181818182,134.3,137.36363636363637,130.83333333333334,135.42857142857142,134.86666666666667,111.0,132.53846153846155,126.77777777777777,138.66666666666666,149.5,132.75,116.55555555555556,127.08333333333333,128.08333333333334,134.4,144.61111111111111,112.38461538461539,153.0,136.69230769230768,164.5625,156.77777777777777,130.08333333333334,132.57142857142858,124.66666666666667,130.7
1293,26.08,57.46,18.92,37.85,7.15,19.62,11.5,17.88,13.38,20.19,14.54,12.58,7.38,2.77,19.58,22.73,48.54,16.96,33.5,5.77,15.04,15.08,21.23,8.96,21.73,13.92,15.15,6.04,3.42,17.0,145.36363636363637,147.08333333333334,167.14285714285714,149.7,144.54545454545453,179.8,128.83333333333334,150.91666666666666,135.46153846153845,155.54545454545453,156.2,134.45454545454547,135.94444444444446,152.57142857142858,154.53333333333333,162.23076923076923,148.0,113.94444444444444,128.27777777777777,182.0,154.75,126.22222222222223,150.5,123.16666666666667,157.8,139.94444444444446,136.6153846153846,190.0,143.84615384615384,146.33333333333334,151.66666666666666,145.33333333333334,151.21428571428572,133.83333333333334,151.5
1294,22.88,54.04,16.76,35.8,6.12,18.24,11.48,17.68,10.64,21.76,13.12,17.16,6.32,2.2,18.52,27.24,57.24,20.36,39.2,6.88,18.04,15.64,22.04,11.4,23.72,16.64,13.08,8.76,3.8,17.0,284.45454545454544,295.6666666666667,301.07142857142856,300.9,288.54545454545456,277.7,288.4166666666667,296.8333333333333,279.53846153846155,299.0,297.77777777777777,245.0909090909091,304.8333333333333,304.92857142857144,303.26666666666665,315.3076923076923,295.7692307692308,304.8333333333333,296.77777777777777,312.5,310.5,294.3333333333333,302.2,273.25,300.8,308.94444444444446,291.61538461538464,305.0,295.53846153846155,268.35714285714283,295.8888888888889,294.9166666666667,289.2142857142857,292.1666666666667,298.1
1296,24.0,53.11,16.93,35.14,7.07,17.96,13.36,17.86,10.64,21.54,14.64,14.21,5.79,4.36,18.54,24.64,55.14,18.14,36.39,6.5,18.75,13.43,18.68,11.89,21.0,13.46,12.86,6.68,2.93,17.82,141.45454545454547,135.5,129.35714285714286,158.8,163.0,123.2,123.66666666666667,168.5,153.15384615384616,156.63636363636363,152.8,171.54545454545453,127.83333333333333,126.35714285714286,161.06666666666666,152.15384615384616,133.6153846153846,160.94444444444446,125.94444444444444,129.0,161.5,193.55555555555554,152.66666666666666,144.25,148.0,142.0,158.6153846153846,160.0,143.84615384615384,158.375,174.11111111111111,147.58333333333334,129.5,167.5,159.1
1298,23.5,59.23,17.23,39.31,6.27,19.92,16.46,25.19,15.92,25.12,11.88,18.96,8.31,2.27,22.58,25.35,56.96,19.12,38.15,6.23,18.81,18.04,26.19,11.15,24.62,13.96,16.31,9.35,4.12,22.54,311.45454545454544,289.9166666666667,306.42857142857144,305.5,311.45454545454544,293.9,304.0833333333333,307.0833333333333,306.61538461538464,307.1818181818182,309.0,309.72727272727275,307.6111111111111,302.07142857142856,298.93333333333334,277.0,316.7692307692308,310.6666666666667,305.72222222222223,303.5,307.5,301.77777777777777,301.9166666666667,306.1666666666667,312.8,296.8333333333333,296.0769230769231,295.0,313.2307692307692,265.1875,304.0,315.8333333333333,312.64285714285717,308.8333333333333,311.2
1299,22.83,59.43,16.63,37.2,6.2,22.23,12.67,20.57,12.13,22.03,11.33,20.27,9.9,3.43,21.6,25.43,56.23,19.4,39.67,6.03,16.57,17.07,26.23,13.5,28.5,13.77,21.4,9.33,3.43,20.07,316.72727272727275,316.5833333333333,319.2142857142857,317.6,312.90909090909093,299.2,312.75,314.25,306.53846153846155,320.3636363636364,316.6,313.27272727272725,320.3333333333333,317.42857142857144,312.93333333333334,311.2307692307692,316.2307692307692,322.05555555555554,318.0,323.0,319.0,318.8888888888889,312.4166666666667,313.1666666666667,322.4,319.27777777777777,316.84615384615387,310.0,317.0,310.75,318.8888888888889,317.9166666666667,316.85714285714283,323.0833333333333,318.3
1301,25.19,54.88,16.72,31.94,8.47,22.94,15.0,21.56,11.09,21.44,15.31,12.28,7.06,4.34,18.84,23.06,53.38,17.31,36.94,5.75,16.44,14.5,21.0,12.09,22.22,11.78,15.09,6.44,3.25,19.94,48.63636363636363,37.166666666666664,68.07142857142857,63.8,58.18181818181818,65.0,27.666666666666668,65.58333333333333,83.0,55.0,60.8,86.54545454545455,28.666666666666668,53.714285714285715,42.46666666666667,84.76923076923077,69.23076923076923,17.61111111111111,34.55555555555556,32.5,48.75,81.22222222222223,54.333333333333336,91.91666666666667,40.0,38.72222222222222,87.92307692307692,34.0,55.69230769230769,42.0625,39.666666666666664,59.916666666666664,51.285714285714285,64.75,70.7
1304,23.61,55.54,17.39,35.93,6.21,19.61,14.61,22.14,13.14,25.18,13.57,14.21,5.82,3.96,19.29,22.07,53.36,16.04,34.79,6.04,18.57,13.75,20.25,9.57,23.46,11.54,13.82,6.71,3.71,19.89,79.0,87.08333333333333,121.5,105.3,85.54545454545455,138.1,53.75,113.0,140.6153846153846,117.27272727272727,85.8,101.81818181818181,79.0,118.28571428571429,87.66666666666667,147.46153846153845,126.0,52.611111111111114,92.22222222222223,156.0,105.5,119.77777777777777,94.91666666666667,154.25,76.2,92.77777777777777,170.30769230769232,69.0,99.23076923076923,100.9375,96.22222222222223,96.5,120.64285714285714,117.33333333333333,111.2
1305,24.72,53.55,22.03,43.62,2.69,9.93,17.41,24.66,12.07,27.31,15.07,14.59,6.69,5.17,15.72,22.93,58.62,17.34,40.72,5.59,17.9,11.07,15.97,11.1,20.76,12.62,12.97,7.59,3.07,19.83,44.36363636363637,52.583333333333336,45.0,42.0,47.63636363636363,67.0,74.41666666666667,40.25,42.15384615384615,55.27272727272727,43.2,40.0,65.66666666666667,55.214285714285715,58.93333333333333,43.92307692307692,45.15384615384615,54.611111111111114,51.44444444444444,80.0,35.5,31.666666666666668,49.416666666666664,41.666666666666664,43.2,54.0,46.30769230769231,26.0,46.46153846153846,48.8125,66.88888888888889,44.0,49.214285714285715,45.0,36.3
1306,23.15,52.15,17.7,34.15,5.44,18.0,12.22,18.11,9.7,22.67,13.3,15.96,6.96,2.56,15.85,25.3,58.96,17.89,36.96,7.41,22.0,12.07,16.74,13.41,22.74,13.89,13.7,8.41,2.93,17.44,263.54545454545456,266.25,266.14285714285717,271.9,270.09090909090907,250.7,274.8333333333333,265.75,247.69230769230768,258.27272727272725,287.8,251.8181818181818,274.6666666666667,268.85714285714283,244.26666666666668,271.2307692307692,262.53846153846155,282.1666666666667,277.6666666666667,218.5,281.0,273.8888888888889,264.6666666666667,227.0,303.0,266.8888888888889,237.30769230769232,241.0,274.53846153846155,210.875,229.77777777777777,289.25,256.85714285714283,276.6666666666667,296.7
1307,25.97,52.06,17.68,31.35,8.29,20.71,15.65,23.1,9.71,24.0,15.03,13.81,7.52,3.45,16.87,23.84,56.29,17.32,35.81,6.52,20.48,10.74,15.39,10.97,20.71,13.65,14.26,7.03,3.16,20.23,57.27272727272727,44.416666666666664,55.42857142857143,56.8,60.27272727272727,39.6,45.166666666666664,60.25,93.38461538461539,56.81818181818182,56.8,92.18181818181819,60.388888888888886,47.5,57.46666666666667,76.84615384615384,71.0,56.166666666666664,39.94444444444444,46.5,50.5,49.22222222222222,54.583333333333336,109.08333333333333,47.6,60.72222222222222,74.38461538461539,119.0,59.46153846153846,51.25,48.77777777777778,54.666666666666664,63.42857142857143,54.166666666666664,55.4
1308,23.71,56.07,17.0,35.89,6.71,20.18,12.18,18.14,10.43,22.71,11.43,15.82,4.82,2.89,18.0,27.43,60.68,20.96,41.75,6.46,18.93,14.89,20.32,13.64,25.25,13.57,13.5,6.32,3.04,18.5,289.54545454545456,236.25,239.78571428571428,294.9,269.0,215.1,240.83333333333334,281.6666666666667,263.3076923076923,275.8181818181818,265.0,259.45454545454544,232.77777777777777,254.78571428571428,257.46666666666664,270.84615384615387,240.76923076923077,220.11111111111111,235.33333333333334,229.5,296.75,304.3333333333333,270.3333333333333,265.6666666666667,262.6,234.0,275.7692307692308,227.0,249.23076923076923,287.625,190.33333333333334,238.25,274.2857142857143,245.25,287.0
1309,24.21,56.83,19.21,41.38,5.0,15.45,13.14,20.79,13.0,22.41,13.14,12.69,6.07,2.24,18.69,24.59,55.62,18.14,38.21,6.45,17.41,14.24,20.59,12.52,23.93,13.1,13.41,6.66,4.21,18.31,215.0,212.58333333333334,212.28571428571428,194.0,189.9090909090909,222.3,215.33333333333334,201.58333333333334,215.30769230769232,211.36363636363637,185.7,200.36363636363637,220.55555555555554,225.0,212.93333333333334,220.46153846153845,207.30769230769232,171.61111111111111,224.33333333333334,260.5,187.5,200.77777777777777,194.75,218.5,180.4,225.44444444444446,224.15384615384616,172.0,199.6153846153846,220.875,229.44444444444446,194.08333333333334,227.78571428571428,200.16666666666666,201.1
1310,27.9,63.69,18.79,38.69,9.1,25.0,20.28,26.76,15.86,24.97,15.9,12.79,6.86,3.31,19.0,28.1,60.38,21.79,42.79,6.31,17.59,15.66,21.41,10.28,23.03,16.48,12.69,6.0,4.0,20.97,119.63636363636364,130.91666666666666,166.07142857142858,128.1,140.36363636363637,147.9,103.0,131.75,126.3076923076923,127.63636363636364,152.2,140.0,110.27777777777777,153.42857142857142,120.06666666666666,100.92307692307692,167.3846153846154,109.55555555555556,105.55555555555556,132.0,146.0,111.77777777777777,113.91666666666667,121.5,152.6,132.16666666666666,97.3076923076923,136.0,149.76923076923077,96.125,156.88888888888889,158.33333333333334,114.5,168.0,148.0
1311,23.38,60.29,15.67,36.96,7.71,23.33,16.25,21.79,11.5,23.08,12.25,15.5,6.71,1.21,19.17,29.67,60.96,22.5,41.33,7.17,19.62,15.25,22.46,12.33,28.33,15.25,15.25,7.83,4.96,20.71,298.6363636363636,302.6666666666667,299.42857142857144,317.1,305.45454545454544,267.4,313.0833333333333,303.9166666666667,302.2307692307692,302.27272727272725,317.0,286.6363636363636,310.5,303.7857142857143,301.8,315.46153846153845,297.84615384615387,319.8888888888889,313.3888888888889,239.0,322.0,299.22222222222223,309.5,305.0833333333333,317.8,297.72222222222223,302.2307692307692,324.0,307.61538461538464,269.875,269.1111111111111,303.9166666666667,296.42857142857144,292.5833333333333,317.4
1313,21.52,52.04,16.33,37.0,5.19,15.04,13.89,22.07,12.67,24.63,11.04,17.19,7.63,4.0,18.33,21.63,55.41,16.37,34.59,5.26,20.81,13.15,19.63,12.63,21.74,10.93,15.0,8.48,3.04,18.7,243.8181818181818,279.5833333333333,247.35714285714286,251.2,272.90909090909093,266.4,263.5833333333333,251.33333333333334,255.3846153846154,260.90909090909093,273.0,278.72727272727275,282.0,260.14285714285717,262.26666666666665,246.07692307692307,258.2307692307692,279.1666666666667,273.44444444444446,274.5,275.5,238.88888888888889,252.41666666666666,261.75,288.8,266.05555555555554,226.07692307692307,297.0,268.0,190.26666666666668,283.8888888888889,269.0833333333333,256.07142857142856,283.5,241.8
1314,30.45,61.35,23.06,42.9,7.39,18.45,20.48,27.87,13.77,26.55,19.32,16.68,10.39,3.84,18.13,24.39,60.45,16.77,38.16,7.61,22.29,13.87,19.29,11.77,20.81,13.26,19.03,9.13,5.19,22.35,3.3636363636363638,7.25,15.0,5.1,4.545454545454546,8.4,1.1666666666666667,6.25,4.384615384615385,4.909090909090909,6.7,7.545454545454546,4.722222222222222,7.642857142857143,6.333333333333333,5.923076923076923,8.846153846153847,2.7222222222222223,9.61111111111111,7.0,3.75,4.888888888888889,3.8333333333333335,10.75,2.0,8.666666666666666,9.76923076923077,2.0,5.769230769230769,1.875,21.555555555555557,8.0,3.857142857142857,7.916666666666667,5.5
1317,24.92,59.69,18.92,41.77,6.0,17.92,16.04,22.85,13.19,24.38,11.27,16.04,7.31,3.92,20.92,25.62,57.92,18.73,39.81,6.88,18.12,17.04,25.42,12.42,25.31,12.27,15.62,8.35,3.31,20.08,163.63636363636363,143.25,137.14285714285714,157.4,150.72727272727272,128.9,182.08333333333334,143.5,162.53846153846155,154.0909090909091,153.0,145.0909090909091,168.44444444444446,153.42857142857142,147.6,147.76923076923077,138.6153846153846,195.88888888888889,183.94444444444446,111.5,173.75,152.0,159.25,146.58333333333334,169.8,163.0,147.6153846153846,194.0,146.07692307692307,216.6875,122.66666666666667,139.41666666666666,154.14285714285714,131.33333333333334,153.8
1318,26.33,60.07,18.53,36.7,7.8,23.37,13.27,18.63,10.47,24.37,13.13,13.17,7.17,6.47,16.43,26.63,63.37,21.13,46.33,5.5,17.03,10.53,15.37,15.07,26.0,14.17,15.33,6.77,2.8,17.3,138.0909090909091,167.16666666666666,138.64285714285714,115.7,138.45454545454547,214.6,169.25,126.41666666666667,96.46153846153847,126.63636363636364,146.3,108.36363636363636,165.77777777777777,145.14285714285714,142.66666666666666,102.46153846153847,139.92307692307693,178.38888888888889,173.83333333333334,186.0,116.0,89.0,132.75,90.58333333333333,145.4,169.77777777777777,96.6923076923077,95.0,153.15384615384616,95.9375,200.77777777777777,152.91666666666666,136.07142857142858,152.83333333333334,111.2
1319,25.69,58.19,17.96,37.31,7.73,20.88,15.88,22.27,10.5,24.12,14.35,15.69,6.58,1.31,19.77,26.73,57.5,19.54,37.73,7.19,19.77,15.35,21.15,9.62,25.35,15.58,15.96,6.85,4.35,21.58,220.36363636363637,205.25,245.35714285714286,251.5,245.45454545454547,227.0,195.91666666666666,248.08333333333334,255.07692307692307,233.1818181818182,250.4,242.8181818181818,199.22222222222223,231.0,222.4,230.0,247.92307692307693,208.77777777777777,200.66666666666666,201.0,273.0,252.66666666666666,238.16666666666666,251.16666666666666,246.4,205.0,245.84615384615384,302.0,239.84615384615384,204.6875,210.11111111111111,242.41666666666666,223.0,224.66666666666666,252.1
1320,26.4,55.03,19.17,36.2,7.23,18.83,12.47,17.87,8.77,24.57,15.67,11.67,6.1,4.33,17.63,23.63,55.03,17.17,38.4,6.47,16.63,13.07,17.93,9.77,23.03,12.33,13.03,5.8,2.43,18.03,52.90909090909091,52.833333333333336,49.07142857142857,54.6,57.81818181818182,43.9,49.0,53.75,63.38461538461539,53.54545454545455,51.2,75.81818181818181,43.333333333333336,41.714285714285715,58.2,63.07692307692308,45.69230769230769,71.11111111111111,50.111111111111114,65.0,44.0,53.0,52.0,54.583333333333336,52.4,45.55555555555556,48.15384615384615,67.0,49.69230769230769,60.666666666666664,72.22222222222223,48.5,46.857142857142854,46.75,48.8
1321,21.74,48.06,15.74,29.81,6.0,18.26,9.48,15.55,7.35,19.97,15.29,13.06,7.45,2.52,15.9,22.26,49.35,15.9,31.71,6.35,17.65,11.16,16.35,10.23,22.61,12.97,14.48,6.97,3.61,16.1,129.0,134.75,132.28571428571428,117.4,102.54545454545455,121.4,111.91666666666667,110.5,114.23076923076923,130.45454545454547,102.3,115.0909090909091,123.38888888888889,125.28571428571429,124.66666666666667,123.07692307692308,116.84615384615384,90.44444444444444,118.66666666666667,136.0,102.25,144.11111111111111,108.58333333333333,138.83333333333334,90.0,135.77777777777777,160.30769230769232,77.0,102.3076923076923,146.625,156.55555555555554,100.0,126.92857142857143,114.75,124.7
1322,25.0,57.14,19.52,41.17,5.48,15.97,17.28,24.97,14.38,22.86,14.76,16.38,8.38,3.0,21.69,24.55,54.24,18.38,37.72,6.17,16.52,16.69,23.97,11.31,22.38,14.83,16.48,7.83,4.0,21.34,160.36363636363637,188.91666666666666,180.0,165.4,163.63636363636363,211.2,192.91666666666666,181.25,154.46153846153845,169.1818181818182,182.4,127.9090909090909,211.27777777777777,194.5,186.66666666666666,206.6153846153846,182.6153846153846,225.22222222222223,202.94444444444446,212.5,158.25,136.66666666666666,186.25,159.41666666666666,173.6,206.94444444444446,169.15384615384616,127.0,182.6153846153846,199.1875,202.88888888888889,190.0,175.85714285714286,163.08333333333334,154.4
1323,23.25,56.68,14.64,34.25,8.61,22.43,11.96,16.61,12.14,23.07,14.32,11.5,6.71,4.14,14.93,23.61,55.5,17.75,39.04,5.86,16.46,10.5,16.0,11.61,23.79,13.71,12.11,6.21,4.18,15.96,59.36363636363637,79.33333333333333,60.92857142857143,44.8,53.45454545454545,83.8,61.666666666666664,55.0,79.6923076923077,57.18181818181818,37.1,56.72727272727273,65.72222222222223,64.64285714285714,58.4,69.23076923076923,77.53846153846153,39.27777777777778,59.611111111111114,103.0,37.5,50.888888888888886,47.5,88.08333333333333,35.6,72.33333333333333,90.07692307692308,43.0,59.46153846153846,61.3125,78.66666666666667,51.75,75.92857142857143,57.166666666666664,42.3
1324,25.07,56.1,18.79,37.34,6.28,18.76,13.93,21.03,11.86,20.66,14.72,12.03,6.97,2.48,17.66,25.86,54.93,17.93,33.38,7.93,21.55,13.83,19.52,11.28,23.03,16.97,13.69,5.76,2.69,18.83,203.45454545454547,224.83333333333334,227.5,237.0,214.36363636363637,253.8,192.41666666666666,243.41666666666666,216.92307692307693,239.45454545454547,219.0,216.0909090909091,194.38888888888889,225.0,241.06666666666666,277.38461538461536,211.30769230769232,191.16666666666666,193.33333333333334,303.0,219.75,254.22222222222223,222.91666666666666,232.66666666666666,202.6,212.22222222222223,258.0,163.0,216.15384615384616,205.4375,235.33333333333334,212.58333333333334,230.78571428571428,234.5,229.3
1325,24.35,52.55,18.77,35.23,5.58,17.32,17.52,25.03,10.9,21.9,11.81,13.0,8.55,2.61,17.74,24.03,55.19,16.32,34.13,7.71,21.06,12.19,16.81,11.87,21.58,12.97,15.52,6.29,3.32,20.9,112.45454545454545,122.75,115.85714285714286,114.2,129.27272727272728,140.0,103.5,120.75,100.84615384615384,119.18181818181819,126.6,116.0909090909091,109.44444444444444,109.85714285714286,106.46666666666667,97.61538461538461,120.76923076923077,143.77777777777777,108.44444444444444,88.0,88.0,115.44444444444444,110.75,103.08333333333333,105.0,114.72222222222223,94.76923076923077,91.0,123.92307692307692,78.66666666666667,132.55555555555554,129.16666666666666,105.5,140.0,113.0
1326,26.5,57.53,18.41,35.16,8.09,22.38,9.94,15.16,9.09,23.81,15.38,11.66,7.19,1.97,16.59,23.28,55.47,17.72,38.28,5.56,17.19,11.97,16.31,10.25,24.38,12.91,14.53,5.44,2.5,15.31,38.27272727272727,39.083333333333336,49.285714285714285,50.6,38.54545454545455,60.5,28.416666666666668,42.25,48.38461538461539,41.63636363636363,44.2,41.27272727272727,42.0,40.07142857142857,34.53333333333333,46.46153846153846,44.07692307692308,44.833333333333336,28.77777777777778,25.0,56.0,49.888888888888886,37.75,42.916666666666664,35.6,41.44444444444444,47.15384615384615,55.0,40.46153846153846,40.0625,47.22222222222222,44.333333333333336,35.92857142857143,41.0,55.0
1328,27.52,57.0,20.77,39.45,6.74,17.55,13.65,19.94,12.74,22.45,15.87,13.81,8.84,4.16,18.26,22.71,52.87,19.03,40.23,3.68,12.65,13.94,19.94,10.77,20.32,12.0,15.81,7.03,2.61,18.03,11.090909090909092,23.333333333333332,22.642857142857142,12.5,14.090909090909092,32.9,10.666666666666666,17.833333333333332,27.76923076923077,13.454545454545455,12.4,21.636363636363637,19.22222222222222,18.428571428571427,22.866666666666667,27.46153846153846,21.076923076923077,25.444444444444443,19.61111111111111,45.0,13.75,16.11111111111111,15.25,27.0,13.4,18.944444444444443,30.153846153846153,11.0,16.307692307692307,35.75,42.666666666666664,13.25,17.642857142857142,19.5,17.2
1329,27.72,55.86,20.66,38.66,7.07,17.21,15.59,20.17,11.38,22.83,16.62,13.86,6.97,2.69,18.55,24.1,54.03,18.69,38.48,5.41,15.55,12.24,17.76,10.28,19.1,13.86,15.14,5.66,2.45,19.17,5.0,10.833333333333334,7.928571428571429,9.2,5.2727272727272725,35.4,4.25,8.25,8.692307692307692,8.181818181818182,9.4,4.090909090909091,5.0,6.428571428571429,4.4,7.769230769230769,7.230769230769231,5.388888888888889,5.388888888888889,3.0,11.0,9.666666666666666,7.666666666666667,4.25,6.8,8.11111111111111,6.3076923076923075,12.0,7.076923076923077,6.4375,22.555555555555557,9.333333333333334,4.357142857142857,8.416666666666666,8.2
