TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA,7OT,ARG,ATP,BAR,BBT,BIH,BNZ,BWE,CBR,COL,DAV,DCI,DII,DOK,DOL,DUN,EBP,EMK,FAS,HAS,INC,JJK,JNG,KCX,KLK,KPK,KRA,LAW,LMC,LOG,MAS,MB,MMG,MOR,NET,NOL,OMN,PGH,PIR,POM,REW,RME,RMS,RPI,RT,RTH,RTP,RWP,SAG,SEL,SFX,SMS,SPR,SRS,STH,STY,TPR,TRK,TRP,WIL,WLK,WMV,WOB,WOL
1305,23.97,54.29,17.1,33.97,6.87,20.32,17.0,21.45,6.1,24.29,13.94,10.06,6.06,3.1,18.0,23.42,55.52,15.81,32.06,7.61,23.45,12.84,17.42,7.1,24.0,12.39,11.61,5.1,2.9,19.35,77.88888888888889,29.466666666666665,83.17647058823529,50.875,44.9375,30.0,54.22222222222222,43.5,48.5,26.666666666666668,53.77777777777778,73.26666666666667,67.61111111111111,77.16666666666667,35.72222222222222,54.611111111111114,66.94444444444444,90.5,43.6,55.5,68.61111111111111,29.615384615384617,46.111111111111114,47.6,44.5,47.333333333333336,31.0,58.0,53.0,43.642857142857146,53.111111111111114,39.733333333333334,36.2,57.388888888888886,39.13333333333333,57.13333333333333,52.0,36.833333333333336,61.916666666666664,66.33333333333333,29.25,42.07692307692308,42.94117647058823,25.0,55.0,47.5,34.13333333333333,33.166666666666664,77.05555555555556,25.0,76.61111111111111,43.0,40.111111111111114,57.0,37.77777777777778,29.428571428571427,48.46666666666667,73.94444444444444,74.5,51.05555555555556,41.8,33.142857142857146,25.0,29.857142857142858
1306,22.46,57.71,14.57,34.07,7.89,23.64,11.79,17.07,8.64,23.71,11.25,9.43,5.21,2.61,15.25,25.07,56.96,19.29,38.54,5.79,18.43,12.04,17.18,8.25,25.64,9.89,10.29,5.64,2.89,15.89,239.66666666666666,279.2,295.2352941176471,297.9375,265.4375,285.625,267.77777777777777,284.77777777777777,266.1666666666667,281.1333333333333,285.44444444444446,253.8,297.05555555555554,297.55555555555554,279.5,248.44444444444446,280.77777777777777,289.0,277.1333333333333,291.1111111111111,301.94444444444446,264.2307692307692,269.8888888888889,295.8,302.1875,274.8888888888889,257.7142857142857,288.0,313.6666666666667,268.0,289.6111111111111,292.06666666666666,294.1,279.6111111111111,276.8666666666667,248.86666666666667,302.4,292.22222222222223,285.0833333333333,299.8333333333333,240.25,254.46153846153845,286.94117647058823,231.0,270.6875,288.7142857142857,238.46666666666667,273.8333333333333,282.1666666666667,271.6666666666667,266.3333333333333,282.5,299.3888888888889,293.07142857142856,275.77777777777777,272.42857142857144,294.6,299.1111111111111,293.6666666666667,281.05555555555554,276.53333333333336,268.57142857142856,255.71428571428572,271.57142857142856
1307,28.66,59.5,22.91,43.5,5.75,16.0,17.5,23.53,7.81,25.41,13.41,11.06,6.69,3.72,16.78,26.91,61.31,18.88,37.16,8.03,24.16,12.5,17.75,8.62,22.62,14.06,12.03,5.91,2.97,19.97,21.88888888888889,34.4,59.411764705882355,44.9375,37.25,24.75,62.333333333333336,55.44444444444444,27.25,22.4,41.44444444444444,66.66666666666667,56.44444444444444,67.66666666666667,32.833333333333336,49.94444444444444,76.38888888888889,85.5,33.4,55.666666666666664,57.5,25.923076923076923,34.05555555555556,48.4,39.0,56.77777777777778,42.42857142857143,61.0,53.0,45.642857142857146,55.111111111111114,29.4,49.2,73.22222222222223,35.53333333333333,61.13333333333333,66.0,35.94444444444444,54.916666666666664,67.44444444444444,36.75,23.307692307692307,30.58823529411765,61.0,49.4375,33.92857142857143,41.93333333333333,39.0,70.11111111111111,36.333333333333336,84.66666666666667,33.285714285714285,33.72222222222222,42.57142857142857,35.666666666666664,42.285714285714285,33.06666666666667,45.0,67.11111111111111,52.72222222222222,35.333333333333336,37.857142857142854,38.42857142857143,29.0
1308,25.14,57.43,17.81,36.52,7.33,20.9,13.62,19.95,8.24,22.52,11.24,12.57,6.67,2.24,19.29,25.43,56.14,16.05,30.62,9.38,25.52,15.0,20.76,7.76,24.19,12.57,13.0,5.29,2.76,18.76,263.6666666666667,164.26666666666668,209.8235294117647,144.3125,159.75,199.375,129.5,154.05555555555554,135.33333333333334,215.8,138.44444444444446,158.73333333333332,147.44444444444446,151.55555555555554,201.94444444444446,158.5,165.22222222222223,174.61111111111111,183.13333333333333,180.66666666666666,145.5,230.92307692307693,207.44444444444446,175.2,151.6875,163.38888888888889,232.71428571428572,201.0,259.3333333333333,151.85714285714286,147.27777777777777,209.73333333333332,168.5,165.88888888888889,157.4,193.26666666666668,174.6,183.5,170.41666666666666,159.72222222222223,243.0,176.76923076923077,169.23529411764707,221.0,146.5625,171.78571428571428,240.86666666666667,230.0,141.61111111111111,204.55555555555554,137.22222222222223,185.71428571428572,152.61111111111111,149.35714285714286,180.77777777777777,188.0,146.53333333333333,169.55555555555554,157.0,158.0,164.0,218.71428571428572,233.71428571428572,209.35714285714286
1309,26.33,55.77,20.2,39.57,6.13,16.2,14.4,20.33,8.37,20.83,14.53,16.67,6.57,2.2,19.73,27.6,58.03,19.97,36.93,7.63,21.1,17.23,23.13,9.63,21.13,13.6,14.33,8.73,2.33,18.8,316.55555555555554,349.6,305.29411764705884,344.6875,330.0,342.1875,331.05555555555554,336.0,340.5833333333333,326.6666666666667,345.1111111111111,339.26666666666665,326.1666666666667,348.8333333333333,338.55555555555554,336.6666666666667,348.55555555555554,338.22222222222223,343.06666666666666,338.5,341.1111111111111,335.0,331.72222222222223,348.2,344.25,341.72222222222223,341.0,330.0,351.0,357.14285714285717,336.8888888888889,350.06666666666666,348.0,341.3333333333333,351.2,321.8666666666667,344.8,329.55555555555554,349.1666666666667,340.77777777777777,328.75,344.61538461538464,341.88235294117646,329.0,344.375,345.85714285714283,324.8666666666667,336.1666666666667,337.5,335.0,341.6666666666667,346.57142857142856,342.44444444444446,348.57142857142856,328.1111111111111,336.85714285714283,346.1333333333333,339.3888888888889,349.72222222222223,307.77777777777777,352.26666666666665,343.57142857142856,335.2857142857143,350.7142857142857
1310,23.37,52.5,17.27,34.43,6.1,18.07,11.33,15.73,6.93,21.03,10.53,10.6,5.4,2.3,16.1,23.73,53.47,17.9,37.27,5.83,16.2,13.07,17.9,7.73,21.13,10.47,10.4,5.47,3.57,16.33,226.77777777777777,221.26666666666668,223.8235294117647,245.6875,214.4375,199.375,223.05555555555554,241.16666666666666,244.91666666666666,200.33333333333334,234.88888888888889,245.2,252.16666666666666,252.38888888888889,200.16666666666666,209.22222222222223,239.16666666666666,245.5,214.4,256.3333333333333,236.44444444444446,208.15384615384616,204.05555555555554,245.8,239.625,218.27777777777777,225.71428571428572,256.0,273.6666666666667,222.5,236.22222222222223,213.53333333333333,250.7,243.16666666666666,226.2,209.8,262.6,225.16666666666666,247.58333333333334,246.5,228.0,195.23076923076923,222.8235294117647,211.0,227.5625,234.5,195.6,240.66666666666666,247.44444444444446,233.77777777777777,231.16666666666666,241.0,247.88888888888889,251.57142857142858,251.44444444444446,242.85714285714286,221.33333333333334,258.77777777777777,250.55555555555554,233.77777777777777,226.26666666666668,236.42857142857142,225.42857142857142,187.21428571428572
1311,27.15,61.26,19.81,39.26,7.33,22.0,10.85,16.93,8.74,19.93,13.0,12.89,9.33,2.81,21.04,24.59,53.89,17.19,33.41,7.41,20.48,18.96,25.63,9.26,24.52,14.74,16.33,6.0,3.22,17.41,287.6666666666667,216.2,300.11764705882354,262.375,241.875,245.8125,219.16666666666666,246.16666666666666,275.75,253.0,248.88888888888889,258.1333333333333,239.88888888888889,249.0,241.5,271.1666666666667,201.66666666666666,215.16666666666666,250.46666666666667,218.55555555555554,240.77777777777777,254.92307692307693,235.83333333333334,255.2,248.375,228.83333333333334,256.57142857142856,273.0,304.6666666666667,223.85714285714286,246.61111111111111,245.4,246.1,265.0,239.73333333333332,238.8,276.0,236.16666666666666,238.66666666666666,241.5,230.0,241.46153846153845,240.76470588235293,253.0,267.0,239.5,258.4,240.66666666666666,261.05555555555554,241.0,203.83333333333334,254.28571428571428,240.44444444444446,254.07142857142858,241.55555555555554,241.57142857142858,259.2,204.94444444444446,231.55555555555554,225.61111111111111,242.93333333333334,255.28571428571428,247.28571428571428,234.42857142857142
1312,24.48,57.55,17.9,38.83,6.59,18.72,10.97,16.24,7.14,23.38,11.03,10.03,5.34,2.76,15.59,27.17,59.48,19.24,36.14,7.93,23.34,11.21,16.59,8.76,26.07,13.52,9.66,5.07,3.45,16.21,284.1111111111111,340.26666666666665,295.05882352941177,319.8125,317.625,337.3125,323.3888888888889,332.1111111111111,303.5,347.1333333333333,322.8888888888889,323.6666666666667,337.77777777777777,330.3888888888889,342.6111111111111,343.1111111111111,314.77777777777777,329.27777777777777,333.3333333333333,330.3888888888889,324.3888888888889,336.15384615384613,345.55555555555554,327.8,333.0625,339.5,337.57142857142856,331.0,334.0,315.64285714285717,342.72222222222223,339.06666666666666,323.2,331.27777777777777,329.8,332.73333333333335,330.2,346.05555555555554,326.3333333333333,332.3333333333333,348.75,336.2307692307692,335.70588235294116,337.0,299.125,334.64285714285717,332.2,340.6666666666667,324.55555555555554,345.8888888888889,328.05555555555554,334.0,340.05555555555554,324.85714285714283,333.55555555555554,339.7142857142857,329.93333333333334,322.6666666666667,327.55555555555554,346.3888888888889,329.46666666666664,336.0,344.0,329.35714285714283
1313,25.41,54.72,19.14,35.55,6.28,19.17,16.31,21.62,8.97,23.0,11.83,12.66,6.83,3.59,18.0,23.62,56.24,14.41,29.83,9.21,26.41,14.07,20.41,9.34,19.34,14.66,12.34,6.9,2.76,19.76,207.22222222222223,151.66666666666666,287.0,212.875,156.375,153.6875,203.33333333333334,181.22222222222223,202.16666666666666,149.53333333333333,223.22222222222223,207.2,177.27777777777777,199.55555555555554,148.22222222222223,196.44444444444446,178.55555555555554,189.72222222222223,175.46666666666667,241.11111111111111,201.11111111111111,140.84615384615384,144.22222222222223,178.4,197.6875,155.72222222222223,155.28571428571428,189.0,265.3333333333333,161.14285714285714,210.5,158.86666666666667,186.2,216.94444444444446,188.6,145.46666666666667,172.4,147.77777777777777,191.25,187.77777777777777,134.75,160.92307692307693,172.1764705882353,152.0,240.8125,172.21428571428572,169.2,159.66666666666666,216.88888888888889,168.44444444444446,173.44444444444446,170.21428571428572,190.38888888888889,223.71428571428572,197.88888888888889,176.14285714285714,239.13333333333333,199.0,191.77777777777777,151.5,169.6,170.57142857142858,142.85714285714286,121.78571428571429
1314,26.24,60.52,19.15,37.73,7.09,22.79,16.61,22.39,9.58,27.03,11.94,10.45,5.39,3.88,16.82,26.55,61.09,20.09,41.52,6.45,19.58,11.36,16.06,7.15,24.33,11.12,10.12,5.7,3.45,18.7,30.77777777777778,38.8,51.1764705882353,40.5625,32.0625,40.4375,31.38888888888889,28.27777777777778,24.083333333333332,42.333333333333336,36.666666666666664,32.13333333333333,18.61111111111111,18.833333333333332,36.5,24.166666666666668,29.833333333333332,17.22222222222222,36.8,38.166666666666664,24.166666666666668,41.76923076923077,39.333333333333336,40.8,34.25,26.27777777777778,43.142857142857146,39.0,41.666666666666664,29.714285714285715,33.111111111111114,41.06666666666667,42.4,37.5,36.86666666666667,27.6,39.4,32.77777777777778,27.166666666666668,28.27777777777778,58.25,28.846153846153847,34.529411764705884,44.0,22.6875,33.92857142857143,35.333333333333336,43.333333333333336,26.055555555555557,38.333333333333336,19.555555555555557,32.642857142857146,34.166666666666664,33.785714285714285,30.555555555555557,47.142857142857146,29.0,32.94444444444444,22.444444444444443,29.666666666666668,32.53333333333333,40.57142857142857,43.0,39.5
1315,25.32,58.39,16.39,32.39,8.94,26.0,11.03,15.97,7.84,22.32,11.32,10.97,4.23,2.65,16.13,28.06,58.71,21.35,40.26,6.71,18.45,12.29,16.45,7.77,25.0,11.32,10.0,5.94,2.9,17.29,296.44444444444446,294.26666666666665,291.47058823529414,292.125,295.75,279.8125,308.27777777777777,295.94444444444446,280.75,289.46666666666664,281.1111111111111,308.26666666666665,300.8888888888889,317.8888888888889,285.22222222222223,319.5,324.44444444444446,331.0,288.53333333333336,311.1111111111111,307.3888888888889,297.7692307692308,282.6666666666667,269.4,277.9375,305.3888888888889,283.42857142857144,283.0,262.0,298.0,301.55555555555554,289.73333333333335,282.8,321.3888888888889,292.26666666666665,306.3333333333333,267.6,276.77777777777777,307.8333333333333,307.0,286.25,249.0,272.4117647058824,283.0,299.125,284.07142857142856,269.93333333333334,277.1666666666667,316.5,287.22222222222223,287.8333333333333,303.14285714285717,294.44444444444446,282.42857142857144,279.55555555555554,273.85714285714283,287.53333333333336,297.6111111111111,319.72222222222223,298.6666666666667,295.4,287.2857142857143,282.85714285714283,297.7857142857143
1316,26.24,58.83,16.0,30.69,10.24,28.14,12.03,16.72,7.59,22.59,12.38,11.52,4.69,3.83,13.97,30.55,64.69,23.83,45.76,6.72,18.93,11.14,15.17,10.41,23.83,15.93,9.14,6.86,3.07,16.14,270.8888888888889,234.0,318.2352941176471,265.5625,241.875,245.25,281.44444444444446,254.38888888888889,272.8333333333333,236.86666666666667,263.44444444444446,265.8666666666667,248.88888888888889,249.38888888888889,255.11111111111111,274.22222222222223,238.66666666666666,269.1666666666667,255.86666666666667,272.27777777777777,250.66666666666666,245.46153846153845,270.72222222222223,249.6,258.1875,232.66666666666666,236.71428571428572,251.0,268.3333333333333,229.0,264.55555555555554,250.4,257.5,287.1111111111111,259.6666666666667,253.46666666666667,229.8,224.61111111111111,251.75,239.61111111111111,217.75,267.2307692307692,250.58823529411765,201.0,287.5,234.92857142857142,244.26666666666668,246.66666666666666,269.1666666666667,227.33333333333334,230.77777777777777,261.0,246.88888888888889,275.42857142857144,243.22222222222223,242.85714285714286,283.6,242.05555555555554,249.5,233.88888888888889,239.0,250.57142857142858,235.42857142857142,211.42857142857142
1317,22.19,50.68,14.84,30.1,7.35,20.58,12.45,16.32,8.71,21.13,10.77,10.61,6.39,2.84,16.65,18.9,47.16,13.94,30.9,4.97,16.26,13.55,19.42,7.39,18.61,7.84,11.39,5.32,2.23,16.26,45.55555555555556,54.666666666666664,121.94117647058823,53.0,46.375,47.6875,72.94444444444444,55.77777777777778,66.33333333333333,39.06666666666667,58.333333333333336,65.0,66.83333333333333,77.61111111111111,64.11111111111111,70.61111111111111,89.11111111111111,73.55555555555556,70.4,82.16666666666667,75.22222222222223,35.53846153846154,76.77777777777777,68.2,66.6875,72.61111111111111,45.285714285714285,54.0,86.33333333333333,80.78571428571429,68.33333333333333,61.2,66.0,104.38888888888889,51.6,40.93333333333333,70.2,42.333333333333336,73.41666666666667,61.666666666666664,36.75,47.76923076923077,69.23529411764706,27.0,81.0625,59.5,62.46666666666667,47.333333333333336,86.5,38.666666666666664,85.88888888888889,52.285714285714285,70.72222222222223,76.71428571428571,54.111111111111114,47.142857142857146,73.53333333333333,64.83333333333333,80.22222222222223,43.27777777777778,76.8,51.714285714285715,33.285714285714285,29.214285714285715
1318,23.73,56.83,16.7,35.67,7.03,21.17,10.8,15.77,9.37,23.5,12.57,13.9,4.97,4.1,16.67,26.23,58.33,20.23,41.13,6.0,17.2,13.2,18.47,7.77,22.07,11.9,9.5,7.53,3.17,15.4,291.8888888888889,293.2,207.58823529411765,291.8125,280.625,286.625,278.94444444444446,267.1111111111111,277.75,279.8666666666667,284.22222222222223,258.8666666666667,253.55555555555554,263.27777777777777,289.44444444444446,265.55555555555554,270.05555555555554,253.38888888888889,284.46666666666664,287.1111111111111,258.44444444444446,275.15384615384613,306.22222222222223,308.8,290.4375,284.8333333333333,282.14285714285717,311.0,311.6666666666667,294.2857142857143,254.5,269.3333333333333,289.4,277.8888888888889,290.73333333333335,267.46666666666664,310.0,281.1666666666667,274.6666666666667,272.72222222222223,302.25,258.9230769230769,282.6470588235294,294.0,287.9375,264.2857142857143,285.1333333333333,297.3333333333333,250.94444444444446,284.22222222222223,266.0,270.2857142857143,288.94444444444446,285.14285714285717,266.55555555555554,301.7142857142857,287.6,262.27777777777777,267.05555555555554,277.5,295.53333333333336,293.14285714285717,292.0,267.35714285714283
1319,26.09,59.73,17.94,36.91,8.15,22.82,12.21,16.36,7.64,21.45,12.97,10.36,5.12,1.45,18.61,26.39,54.67,18.7,33.58,7.7,21.09,15.73,21.18,6.97,24.0,13.82,11.48,4.97,3.15,17.36,286.44444444444446,273.8,280.4117647058824,253.3125,292.625,294.3125,280.3333333333333,280.6666666666667,275.9166666666667,308.1333333333333,266.8888888888889,296.46666666666664,289.77777777777777,262.44444444444446,295.27777777777777,320.6666666666667,264.27777777777777,293.94444444444446,294.26666666666665,259.77777777777777,276.55555555555554,313.38461538461536,295.22222222222223,224.6,255.6875,289.3888888888889,300.0,233.0,208.0,268.7857142857143,283.22222222222223,287.26666666666665,241.0,269.0,266.3333333333333,328.1333333333333,226.0,288.6666666666667,263.0833333333333,253.27777777777777,310.25,269.61538461538464,278.5882352941176,279.0,253.875,276.2142857142857,307.06666666666666,277.5,275.1666666666667,289.22222222222223,261.8888888888889,267.0,251.22222222222223,248.64285714285714,262.0,257.57142857142856,251.2,263.6111111111111,268.3333333333333,300.8333333333333,275.2,277.2857142857143,301.7142857142857,299.42857142857144
1320,24.84,55.52,17.58,34.0,7.26,21.52,12.06,17.26,6.06,23.29,11.45,11.42,6.19,1.35,15.61,25.23,55.68,15.81,29.52,9.42,26.16,10.74,14.74,6.32,24.0,13.13,11.97,6.71,2.42,16.16,187.33333333333334,229.6,201.35294117647058,201.0,199.1875,231.625,163.55555555555554,178.22222222222223,215.25,223.0,205.77777777777777,155.8,163.38888888888889,163.33333333333334,229.5,158.88888888888889,174.27777777777777,188.33333333333334,214.86666666666667,185.27777777777777,178.38888888888889,212.07692307692307,252.0,213.4,201.5625,198.88888888888889,200.0,193.0,179.0,224.42857142857142,168.27777777777777,219.53333333333333,199.0,169.77777777777777,218.26666666666668,169.66666666666666,200.0,206.88888888888889,181.91666666666666,179.5,203.0,216.30769230769232,219.52941176470588,206.0,182.25,203.78571428571428,224.2,201.83333333333334,161.61111111111111,195.66666666666666,145.38888888888889,192.35714285714286,218.11111111111111,185.07142857142858,177.11111111111111,202.42857142857142,201.86666666666667,203.83333333333334,168.38888888888889,176.5,211.86666666666667,196.57142857142858,209.28571428571428,242.07142857142858
1321,23.53,58.0,15.88,34.12,7.66,23.88,12.94,17.22,8.91,23.22,12.94,9.12,7.97,4.12,16.16,21.78,52.88,14.19,30.47,7.59,22.41,11.31,16.72,7.31,24.53,13.28,13.69,4.62,3.44,16.56,64.44444444444444,43.53333333333333,45.470588235294116,36.875,47.8125,42.375,50.72222222222222,51.0,42.916666666666664,38.8,38.0,42.86666666666667,63.666666666666664,61.94444444444444,42.388888888888886,57.55555555555556,55.333333333333336,63.27777777777778,41.4,57.22222222222222,55.666666666666664,40.07692307692308,41.666666666666664,40.6,41.0,46.333333333333336,35.0,32.0,33.666666666666664,50.214285714285715,46.77777777777778,44.0,36.0,39.111111111111114,51.0,53.6,40.8,47.166666666666664,48.166666666666664,52.666666666666664,33.75,35.07692307692308,41.35294117647059,68.0,48.25,39.357142857142854,47.666666666666664,38.5,47.0,38.888888888888886,52.333333333333336,47.785714285714285,47.166666666666664,42.142857142857146,38.44444444444444,39.57142857142857,53.266666666666666,56.5,52.166666666666664,50.166666666666664,47.733333333333334,37.857142857142854,38.857142857142854,45.92857142857143
1322,27.25,61.28,18.88,37.91,8.38,23.38,11.62,16.69,10.06,20.28,12.53,11.06,8.06,2.34,18.56,25.06,55.16,18.97,36.62,6.09,18.53,15.97,21.34,9.22,22.25,12.97,13.94,5.5,3.22,16.84,232.66666666666666,160.86666666666667,195.1764705882353,203.1875,180.0625,134.25,247.33333333333334,221.66666666666666,201.58333333333334,130.73333333333332,195.77777777777777,239.46666666666667,251.27777777777777,256.6111111111111,152.44444444444446,211.5,249.05555555555554,242.05555555555554,160.73333333333332,236.72222222222223,241.16666666666666,139.23076923076923,119.27777777777777,212.6,200.0,191.61111111111111,153.42857142857142,222.0,211.0,195.78571428571428,229.5,132.2,217.2,240.11111111111111,176.33333333333334,191.06666666666666,240.2,166.11111111111111,229.5,251.61111111111111,118.0,123.23076923076923,152.64705882352942,156.0,204.9375,158.71428571428572,143.33333333333334,163.0,243.77777777777777,152.77777777777777,245.44444444444446,201.14285714285714,185.94444444444446,219.92857142857142,179.33333333333334,173.57142857142858,150.86666666666667,234.44444444444446,245.55555555555554,188.27777777777777,187.73333333333332,176.85714285714286,145.71428571428572,112.21428571428571
1323,25.31,57.19,16.5,32.62,8.81,24.56,10.16,13.31,5.44,23.34,11.84,8.25,4.69,2.72,14.25,26.69,58.16,19.47,37.12,7.22,21.03,11.5,15.44,7.59,25.75,13.5,8.53,4.81,3.22,14.47,151.0,192.26666666666668,152.41176470588235,161.6875,173.6875,162.875,119.05555555555556,128.0,163.58333333333334,150.73333333333332,147.55555555555554,122.93333333333334,90.22222222222223,103.16666666666667,150.5,114.33333333333333,118.05555555555556,109.05555555555556,135.73333333333332,127.44444444444444,118.83333333333333,166.92307692307693,175.16666666666666,165.0,136.125,152.5,168.85714285714286,141.0,121.0,212.57142857142858,105.72222222222223,153.2,160.9,125.11111111111111,180.46666666666667,163.8,149.6,129.83333333333334,134.83333333333334,127.27777777777777,187.75,111.61538461538461,129.05882352941177,258.0,133.375,139.5,174.86666666666667,185.83333333333334,114.16666666666667,159.88888888888889,123.44444444444444,158.35714285714286,153.88888888888889,129.42857142857142,146.11111111111111,178.0,134.33333333333334,122.83333333333333,108.83333333333333,106.38888888888889,159.06666666666666,161.57142857142858,186.14285714285714,204.57142857142858
1324,25.48,59.13,18.32,35.74,7.16,23.39,14.61,18.71,7.39,21.32,11.65,10.06,7.16,2.68,14.03,29.16,61.42,20.13,37.29,9.03,24.13,10.55,13.84,9.74,25.23,18.03,12.61,5.77,2.97,16.61,276.55555555555554,285.1333333333333,294.70588235294116,291.1875,302.9375,287.125,280.3333333333333,272.44444444444446,293.6666666666667,287.6666666666667,309.3333333333333,258.06666666666666,240.16666666666666,251.38888888888889,285.22222222222223,293.05555555555554,235.5,273.94444444444446,288.4,283.94444444444446,278.0,275.38461538461536,290.0,287.0,286.1875,277.1666666666667,253.57142857142858,241.0,238.0,302.2857142857143,267.72222222222223,279.6,262.1,257.1666666666667,289.8666666666667,257.0,285.6,274.22222222222223,269.0833333333333,278.3888888888889,253.0,313.0769230769231,278.11764705882354,247.0,296.6875,283.35714285714283,279.2,268.3333333333333,275.94444444444446,255.55555555555554,258.5,264.64285714285717,286.0,282.64285714285717,286.55555555555554,257.14285714285717,300.73333333333335,278.72222222222223,269.8333333333333,259.6666666666667,297.6,262.7142857142857,259.42857142857144,278.2142857142857
1325,28.12,62.22,19.19,38.28,8.94,23.94,12.59,17.09,10.62,23.16,12.06,10.97,6.69,2.03,17.88,26.31,58.53,18.53,35.72,7.78,22.81,13.62,19.84,8.53,22.59,12.28,11.59,5.81,3.28,16.09,150.33333333333334,158.06666666666666,160.47058823529412,146.6875,134.5,170.4375,125.61111111111111,151.88888888888889,167.5,183.86666666666667,153.22222222222223,146.26666666666668,162.33333333333334,145.0,169.22222222222223,173.72222222222223,122.22222222222223,142.5,171.4,141.38888888888889,144.83333333333334,173.53846153846155,176.5,139.0,169.8125,156.44444444444446,179.85714285714286,134.0,136.33333333333334,122.78571428571429,153.44444444444446,175.53333333333333,150.7,148.16666666666666,143.06666666666666,157.33333333333334,127.4,191.94444444444446,145.91666666666666,162.27777777777777,179.25,190.53846153846155,189.05882352941177,147.0,157.1875,172.14285714285714,185.86666666666667,151.66666666666666,142.66666666666666,183.33333333333334,120.77777777777777,145.0,133.05555555555554,161.14285714285714,155.44444444444446,153.85714285714286,145.06666666666666,156.33333333333334,157.11111111111111,178.16666666666666,149.93333333333334,164.14285714285714,178.42857142857142,157.35714285714286
1326,27.09,58.6,20.26,40.03,6.83,18.57,11.51,15.57,9.11,23.71,11.71,10.11,5.17,3.77,16.37,25.11,58.46,18.23,37.0,6.89,21.46,11.86,16.4,8.43,21.63,12.34,10.0,4.69,2.8,15.57,80.55555555555556,54.13333333333333,50.705882352941174,25.125,65.4375,80.0625,27.166666666666668,46.888888888888886,37.416666666666664,101.2,35.666666666666664,55.53333333333333,41.0,33.833333333333336,63.666666666666664,60.22222222222222,20.88888888888889,36.333333333333336,57.53333333333333,35.166666666666664,29.5,101.6923076923077,69.16666666666667,45.0,33.5625,53.55555555555556,93.57142857142857,38.0,43.666666666666664,33.642857142857146,39.77777777777778,68.66666666666667,30.3,26.833333333333332,36.0,99.93333333333334,60.6,79.94444444444444,32.333333333333336,30.88888888888889,110.75,57.92307692307692,56.76470588235294,116.0,26.75,55.57142857142857,95.26666666666667,91.16666666666667,31.333333333333332,78.55555555555556,35.5,53.214285714285715,37.77777777777778,26.5,69.55555555555556,74.71428571428571,39.46666666666667,37.44444444444444,29.055555555555557,65.5,41.93333333333333,76.0,118.28571428571429,96.21428571428571
1328,24.44,53.34,17.44,33.41,7.0,19.94,11.78,16.03,5.97,24.03,13.03,12.53,5.72,3.0,16.19,24.91,57.66,19.38,39.94,5.53,17.72,12.19,17.34,8.28,21.88,10.69,9.91,7.12,3.31,15.69,77.66666666666667,63.13333333333333,40.411764705882355,50.9375,57.0625,54.75,41.611111111111114,46.22222222222222,49.416666666666664,63.333333333333336,53.77777777777778,44.13333333333333,37.666666666666664,51.666666666666664,53.44444444444444,56.388888888888886,44.111111111111114,52.55555555555556,53.266666666666666,46.111111111111114,49.0,68.15384615384616,76.44444444444444,51.6,44.0,54.94444444444444,57.857142857142854,57.0,63.333333333333336,53.857142857142854,45.44444444444444,53.0,47.5,60.55555555555556,56.733333333333334,68.6,55.4,51.55555555555556,46.833333333333336,42.22222222222222,76.25,47.92307692307692,50.529411764705884,102.0,61.625,46.214285714285715,84.6,74.0,47.611111111111114,54.666666666666664,50.888888888888886,56.357142857142854,58.388888888888886,48.92857142857143,49.111111111111114,58.857142857142854,52.06666666666667,45.5,47.0,47.05555555555556,51.6,60.57142857142857,65.71428571428571,64.21428571428571
1329,24.33,56.36,17.42,34.18,6.91,22.18,12.88,18.55,9.15,24.55,12.55,13.76,5.7,4.88,17.27,22.82,57.33,15.88,35.55,6.94,21.79,13.52,18.06,8.27,21.94,12.06,12.09,7.61,2.55,17.52,46.888888888888886,51.0,39.35294117647059,36.75,57.0625,69.5625,46.111111111111114,40.72222222222222,46.5,73.0,37.333333333333336,38.733333333333334,42.44444444444444,42.111111111111114,69.16666666666667,50.0,30.166666666666668,38.77777777777778,58.53333333333333,25.444444444444443,38.888888888888886,70.23076923076923,72.94444444444444,34.0,44.6875,47.44444444444444,46.57142857142857,40.0,43.666666666666664,34.714285714285715,50.5,66.66666666666667,31.2,40.27777777777778,45.266666666666666,57.6,37.6,62.55555555555556,34.833333333333336,34.05555555555556,67.25,74.6923076923077,67.76470588235294,69.0,40.375,48.57142857142857,80.33333333333333,51.166666666666664,36.55555555555556,49.44444444444444,23.27777777777778,41.714285714285715,48.0,36.357142857142854,43.888888888888886,33.42857142857143,42.93333333333333,28.666666666666668,35.72222222222222,56.5,38.6,43.142857142857146,51.42857142857143,68.78571428571429
